step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,38.208711999999998,1,0,0,8.9954273788768067,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,37.851052000000003,1,0,0,7.5796083572135942,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,37.922085000000003,1,0,0,0.24851890782379668,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,36.693225000000005,1,0,0,0.00095542093025603443,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,35.901201999999998,1,0,0,0.217822239552694,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,37.683168000000002,1,0,0,0.035128896903750803,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,42.904433999999995,1,0,0,0.0045042651279020981,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,40.104882000000003,1,0,0,0.0037927011414401338,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,37.165709999999997,1,0,0,0.0031882043965668419,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,38.530995999999995,1,0,0,0.0054284604869624022,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,39.132472,1,0,0,0.014767201296238338,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,38.597470000000001,1,0,0,0.40252748332581911,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,39.684945999999997,1,0,0,0.51373373353836871,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,37.605402000000005,1,0,0,0.33867255207856206,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,37.497911000000002,1,0,0,0.081786617877144557,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,36.544627000000006,1,0,0,0.0087793066103782555,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,36.947912000000002,1,0,0,0.72770723114120928,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,38.908642,1,0,0,0.91767938085923706,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,38.351599,1,0,0,0.26769911821551073,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,41.536633000000002,1,0,0,0.69013368200248149,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,36.777712999999999,1,0,0,0.46731521875974358,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,40.901975,1,0,0,0.17914253254361404,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,43.813425000000002,1,0,0,0.50163512749174222,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,36.374457999999997,1,0,0,0.66167352443964489,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,39.418728000000002,1,0,0,0.62810579073215722,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,52.214302999999994,1,0,0,0.78657374854284101,40,1,-1,-1,-1,-1,1,-1,-1,0,0
26,37.039403,1,0,0,1.0223622488110831,40,1,-1,-1,-1,-1,1,-1,-1,0,0
27,48.345759999999999,1,0,0,0.65187177418622344,40,1,-1,-1,-1,-1,1,-1,-1,0,0
28,54.708553000000002,1,0,0,0.72504490676312838,40,1,-1,-1,-1,-1,1,-1,-1,0,0
29,47.068469,1,0,0,0.71321332548728755,40,1,-1,-1,-1,-1,1,-1,-1,0,0
30,38.354475000000001,1,0,0,0.65700297205123515,40,1,-1,-1,-1,-1,1,-1,-1,0,0
31,35.295377999999999,1,0,0,0.64001328008839986,40,1,-1,-1,-1,-1,1,-1,-1,0,0
32,38.477705999999998,1,0,0,0.63998547364824443,40,1,-1,-1,-1,-1,1,-1,-1,0,0
33,35.620266000000001,1,0,0,0.013061671279801942,40,1,-1,-1,-1,-1,1,-1,-1,0,0
34,38.371296000000001,1,0,0,0.4240929276548504,40,1,-1,-1,-1,-1,1,-1,-1,0,0
35,35.784374,1,0,0,0.23568739882603618,40,1,-1,-1,-1,-1,1,-1,-1,0,0
36,51.821417000000004,1,0,0,0.31598828875921942,40,1,-1,-1,-1,-1,1,-1,-1,0,0
37,43.892153,1,0,0,0.0042609746938422118,40,1,-1,-1,-1,-1,1,-1,-1,0,0
38,34.823615000000004,1,0,0,0.051192802514931295,40,1,-1,-1,-1,-1,1,-1,-1,0,0
39,34.134605000000001,1,0,0,0.0025456449438602635,40,1,-1,-1,-1,-1,1,-1,-1,0,0
40,35.794331999999997,1,0,0,0.0045969139701192369,40,1,-1,-1,-1,-1,1,-1,-1,0,0
41,36.329535,1,0,0,0.049113483459756267,40,1,-1,-1,-1,-1,1,-1,-1,0,0
42,34.122712999999997,1,0,0,0.059114938364017697,40,1,-1,-1,-1,-1,1,-1,-1,0,0
43,31.588178000000003,1,0,0,0.036204320403610941,40,1,-1,-1,-1,-1,1,-1,-1,0,0
44,33.820045999999998,1,0,0,0.013326449263788563,40,1,-1,-1,-1,-1,1,-1,-1,0,0
45,32.777383999999998,1,0,0,0.0072612869748888576,40,1,-1,-1,-1,-1,1,-1,-1,0,0
46,32.979202000000001,1,0,0,0.011861383312097528,40,1,-1,-1,-1,-1,1,-1,-1,0,0
47,40.253982000000001,1,0,0,0.0049485855996713648,40,1,-1,-1,-1,-1,1,-1,-1,0,0
48,30.839326,1,0,0,0.0044586505837854173,40,1,-1,-1,-1,-1,1,-1,-1,0,0
49,30.268317,1,0,0,0.003201750372691361,40,1,-1,-1,-1,-1,1,-1,-1,0,0
50,32.138588000000006,1,0,0,0.0022735424928880471,40,1,-1,-1,-1,-1,1,-1,-1,0,0
