step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,45.442031999999998,1,0,0,8.9954704640218903,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,36.403952000000004,1,0,0,7.5795748842197028,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,36.336143999999997,1,0,0,0.24851737117084441,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,37.320377000000001,1,0,0,1.0082160573990322,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,36.879140999999997,1,0,0,0.018149526206350235,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,38.965806999999998,1,0,0,0.11155146226602931,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,36.913515000000004,1,0,0,0.0071065345469604971,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,37.707011000000001,1,0,0,0.027295092377263984,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,39.762349,1,0,0,0.0081545194938996198,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,36.629083000000001,1,0,0,0.34786118957016415,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,37.839528999999999,1,0,0,0.43854087242907525,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,38.068769000000003,1,0,0,0.54251533655476913,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,43.135002999999998,1,0,0,0.48757270472766134,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,41.387250000000002,1,0,0,0.12061282637587277,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,37.990611999999999,1,0,0,0.010477029666681206,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,43.516486999999998,1,0,0,2.8432583878871336,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,52.281836999999996,1,0,0,0.887508773411538,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,38.165029000000004,1,0,0,0.18166276856230265,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,45.514137000000005,1,0,0,0.82183872617509335,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,42.971387,1,0,0,0.16453113065537853,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,38.702844999999996,1,0,0,0.42860318906278194,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,42.401499999999999,1,0,0,0.56695609090625598,40,1,-1,-1,-1,-1,1,-1,-1,0,0
