step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,176.26509200000001,1,1,0,3.905070721016604,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,134.454714,1,1,0,0.013137692975234986,40,1,0,-1,-1,-1,1,-1,-1,0,0
2,145.94486700000002,1,1,0,0.059195272729167907,40,1,0,-1,-1,-1,1,-1,-1,0,0
3,301.56144899999998,1,1,0,0.11995408547815678,40,1,1,-1,1,1,1,-1,-1,0,0
4,152.30061699999999,1,1,0,0.0071132043404638322,40,1,0,-1,-1,-1,1,-1,-1,0,0
5,132.23831300000001,1,1,0,0.036044336100020828,40,1,0,-1,-1,-1,1,-1,-1,0,0
6,281.75557099999997,1,1,0,0.29626259859662013,40,1,1,-1,1,1,1,-1,-1,0,0
7,139.85545499999998,1,1,0,0.39522297670753187,40,1,0,-1,-1,-1,1,-1,-1,0,0
8,132.90714500000001,1,1,0,0.2015975312323138,40,1,0,-1,-1,-1,1,-1,-1,0,0
9,144.985679,1,1,0,0.016867961285973381,40,1,0,-1,-1,-1,1,-1,-1,0,0
10,331.13205600000003,1,1,0,17.176009945850687,40,1,1,-1,1,1,1,-1,-1,0,0
11,141.49035500000002,1,1,0,0.74754050458704224,40,1,0,-1,-1,-1,1,-1,-1,0,0
12,141.851089,1,1,0,0.78580299452252167,40,1,0,-1,-1,-1,1,-1,-1,0,0
13,144.73615800000002,1,1,0,1.0234152602951976,40,1,0,-1,-1,-1,1,-1,-1,0,0
14,351.426378,1,1,0,11.65700783951104,40,1,1,-1,1,1,1,-1,-1,0,0
15,148.77067099999999,1,1,0,1.3418229229458136,40,1,0,-1,-1,-1,1,-1,-1,0,0
16,133.37615499999998,1,1,0,2.3585043740442662,40,1,0,-1,-1,-1,1,-1,-1,0,0
17,261.64085399999999,1,1,0,0.98841366057838997,40,1,1,-1,0,1,1,-1,-1,0,0
18,136.44980699999999,1,1,0,2.0519907125663526,40,1,0,-1,-1,-1,1,-1,-1,0,0
19,284.90196400000002,1,1,0,0.85984277621332672,40,1,1,-1,0,1,1,-1,-1,0,0
20,138.057862,1,1,0,0.082405963617762062,40,1,0,-1,-1,-1,1,-1,-1,0,0
21,137.301366,1,1,0,0.088785819580967595,40,1,0,-1,-1,-1,1,-1,-1,0,0
22,273.16086999999999,1,1,0,0.1195428188831847,40,1,1,-1,0,1,1,-1,-1,0,0
23,273.47534000000002,1,1,0,0.43898595396956425,40,1,1,-1,0,1,1,-1,-1,0,0
24,146.80662899999999,1,1,0,0.067667813540427349,40,1,0,-1,-1,-1,1,-1,-1,0,0
25,138.93692299999998,1,1,0,0.18907394345391321,40,1,0,-1,-1,-1,1,-1,-1,0,0
26,142.74988199999999,1,1,0,0.45816835712729131,40,1,0,-1,-1,-1,1,-1,-1,0,0
27,268.05072200000001,1,1,0,0.10641508007861644,40,1,1,-1,0,1,1,-1,-1,0,0
28,154.10344700000002,1,1,0,0.10412108382065592,40,1,0,-1,-1,-1,1,-1,-1,0,0
29,265.63237299999997,1,1,0,0.054134124427370887,40,1,1,-1,0,1,1,-1,-1,0,0
30,146.805533,1,1,0,0.38472277605587774,40,1,0,-1,-1,-1,1,-1,-1,0,0
31,136.77794600000001,1,1,0,0.60636994661179944,40,1,0,-1,-1,-1,1,-1,-1,0,0
32,270.14954,1,1,0,0.94568386727677956,40,1,1,-1,0,1,1,-1,-1,0,0
33,144.55897300000001,1,1,0,1.1959663693940286,40,1,0,-1,-1,-1,1,-1,-1,0,0
34,276.31918899999999,1,1,0,0.82789768633230376,40,1,1,-1,0,1,1,-1,-1,0,0
35,138.29396299999999,1,1,0,1.2311454546684399,40,1,0,-1,-1,-1,1,-1,-1,0,0
36,151.63033300000001,1,1,0,1.5020494136421054,40,1,0,-1,-1,-1,1,-1,-1,0,0
37,163.35037499999999,1,1,0,0.85200739454660313,40,1,0,-1,-1,-1,1,-1,-1,0,0
38,160.69906800000001,1,1,0,0.26354891382505191,40,1,0,-1,-1,-1,1,-1,-1,0,0
39,278.72733500000004,1,1,0,0.40148391027715236,40,1,1,-1,0,1,1,-1,-1,0,0
40,135.88413599999998,1,1,0,2.9883453873015551,40,1,0,-1,-1,-1,1,-1,-1,0,0
41,146.956502,1,1,0,0.83126426939882914,40,1,0,-1,-1,-1,1,-1,-1,0,0
42,249.48141099999998,1,1,0,0.73214249999353775,40,1,1,-1,0,1,1,-1,-1,0,0
43,255.35843400000002,1,1,0,0.93903419190032866,40,1,1,-1,0,1,1,-1,-1,0,0
44,124.077247,1,1,0,1.044467078639417,40,1,0,-1,-1,-1,1,-1,-1,0,0
45,249.461547,1,1,0,0.70714161525224395,40,1,1,-1,0,1,1,-1,-1,0,0
