step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,0,176.25210899999999,40,10
1,0,1,0,134.44495599999999,40,10
2,0,1,0,145.93467900000002,40,10
3,0,1,0,301.54816499999998,40,22
4,0,1,0,152.28862500000002,40,10
5,0,1,0,132.229758,40,10
6,0,1,0,281.74514199999999,40,20
7,0,1,0,139.845147,40,10
8,0,1,0,132.896537,40,10
9,0,1,0,144.973386,40,10
10,0,1,0,331.11686800000001,40,24
11,0,1,0,141.48004599999999,40,10
12,0,1,0,141.83617100000001,40,10
13,0,1,0,144.72325499999999,40,10
14,0,1,0,351.41449699999998,40,28
15,0,1,0,148.75874999999999,40,10
16,0,1,0,133.365556,40,10
17,0,1,0,261.62826200000001,40,19
18,0,1,0,136.43729499999998,40,10
19,0,1,0,284.89112399999999,40,19
20,0,1,0,138.04718199999999,40,10
21,0,1,0,137.29065800000001,40,10
22,0,1,0,273.146885,40,19
23,0,1,0,273.44800000000004,40,19
24,0,1,0,146.79476699999998,40,10
25,0,1,0,138.92665500000001,40,10
26,0,1,0,142.73848000000001,40,10
27,0,1,0,268.03647699999999,40,15
28,0,1,0,154.089752,40,10
29,0,1,0,265.62113299999999,40,15
30,0,1,0,146.795073,40,10
31,0,1,0,136.76755700000001,40,10
32,0,1,0,270.13960199999997,40,19
33,0,1,0,144.548474,40,10
34,0,1,0,276.30882000000003,40,19
35,0,1,0,138.28220199999998,40,10
36,0,1,0,151.619293,40,10
37,0,1,0,163.33756199999999,40,10
38,0,1,0,160.687397,40,10
39,0,1,0,278.71640500000001,40,19
40,0,1,0,135.873167,40,10
41,0,1,0,146.93851899999999,40,10
42,0,1,0,249.46887800000002,40,17
43,0,1,0,255.34821499999998,40,19
44,0,1,0,124.06451300000001,40,10
45,0,1,0,249.44932499999999,40,19
46,0,1,0,260.48645999999997,40,17
47,0,1,0,127.22175899999999,40,10
48,0,1,0,270.23451,40,19
49,0,1,0,139.88614799999999,40,10
50,0,1,0,129.86753200000001,40,10
51,0,1,0,128.83623699999998,40,10
52,0,1,0,219.40268600000002,40,15
53,0,1,0,125.513234,40,10
54,0,1,0,118.804827,40,10
55,0,1,0,128.89280299999999,40,10
56,0,1,0,113.74670400000001,40,10
57,0,1,0,125.918897,40,10
58,0,1,0,117.520847,40,10
59,0,1,0,114.35022499999999,40,10
60,0,1,0,137.00622900000002,40,10
61,0,1,0,122.01766499999999,40,10
62,0,1,0,111.027474,40,10
63,0,1,0,119.110861,40,10
64,0,1,0,113.560742,40,10
65,0,1,0,133.18113700000001,40,10
66,0,1,0,142.965799,40,10
67,0,1,0,114.571699,40,10
68,0,1,0,113.207233,40,10
69,0,1,0,109.54936699999999,40,10
70,0,1,0,113.860759,40,10
71,0,1,0,114.25035199999999,40,10
72,0,1,0,114.806466,40,10
73,0,1,0,113.694137,40,10
74,0,1,0,108.17487700000001,40,10
75,0,1,0,104.73705699999999,40,10
76,0,1,0,113.80516799999999,40,10
77,0,1,0,119.84545900000001,40,10
78,0,1,0,106.50879500000001,40,10
79,0,1,0,109.60611100000001,40,10
80,0,1,0,118.302015,40,10
81,0,1,0,102.072034,40,10
82,0,1,0,106.818606,40,10
83,0,1,0,108.689365,40,10
84,0,1,0,97.937246999999999,40,10
85,0,1,0,102.994079,40,10
86,0,1,0,103.04889799999999,40,10
87,0,1,0,144.98887999999999,40,10
88,0,1,0,124.478289,40,10
89,0,1,0,103.12449799999999,40,10
90,0,1,0,100.66712099999999,40,10
91,0,1,0,100.086883,40,10
92,0,1,0,100.08554100000001,40,10
93,0,1,0,96.405165999999994,40,10
94,0,1,0,95.19408,40,10
95,0,1,0,100.91034000000001,40,10
96,0,1,0,97.753617000000006,40,10
97,0,1,0,98.082030000000003,40,10
98,0,1,0,96.225851000000006,40,10
99,0,1,0,97.10208200000001,40,10
100,0,1,0,97.420376000000005,40,10
101,0,1,0,96.436340999999999,40,10
102,0,1,0,94.336390000000009,40,10
103,0,1,0,94.123737000000006,40,10
104,0,1,0,92.603042000000002,40,10
105,0,1,0,91.656995000000009,40,10
106,0,1,0,93.096061999999989,40,10
107,0,1,0,90.085539000000011,40,10
108,0,1,0,92.496570000000006,40,10
109,0,1,0,89.476610999999991,40,10
110,0,1,0,90.236070999999995,40,10
111,0,1,0,89.869499000000005,40,10
112,0,1,0,89.712345999999997,40,10
113,0,1,0,90.790420999999995,40,10
114,0,1,0,92.584338000000002,40,10
115,0,1,0,90.542102999999997,40,10
116,0,1,0,90.016846000000001,40,10
117,0,1,0,87.858230999999989,40,10
118,0,1,0,86.02293499999999,40,10
119,0,1,0,83.654502000000008,40,10
120,0,1,0,86.25286899999999,40,10
121,0,1,0,85.498978000000008,40,10
122,0,1,0,84.318939999999998,40,10
123,0,1,0,84.371093999999999,40,10
124,0,1,0,82.675967,40,10
125,0,1,0,82.736766000000003,40,10
126,0,1,0,82.547224,40,10
127,0,1,0,82.174272000000002,40,10
128,0,1,0,97.974049999999991,40,10
129,0,1,0,84.778699000000003,40,10
130,0,1,0,81.122359000000003,40,10
131,0,1,0,82.689828000000006,40,10
132,0,1,0,84.197647000000003,40,10
133,0,1,0,78.851116000000005,40,10
134,0,1,0,78.667466000000005,40,10
135,0,1,0,85.642493000000002,40,10
136,0,1,0,93.443088999999986,40,10
137,0,1,0,79.822899000000007,40,10
138,0,1,0,79.239186000000004,40,10
139,0,1,0,80.140430999999992,40,10
140,0,1,0,79.222296,40,10
141,0,1,0,79.286302000000006,40,10
142,0,1,0,77.272977000000012,40,10
143,0,1,0,78.774637999999996,40,10
144,0,1,0,77.458774999999989,40,10
145,0,1,0,77.629092999999997,40,10
