step,time_s,obstacle_id,distance_m,combined_radius_m,margin_m
0,0.0,0,3.004243437674286,0.95,2.0542434376742857
1,0.1,0,2.8711215507713637,0.95,1.9211215507713637
2,0.2,0,2.727242712831,0.95,1.777242712831
3,0.30000000000000004,0,2.584147836794774,0.95,1.6341478367947742
4,0.4,0,2.442757684601697,0.95,1.492757684601697
5,0.5,0,2.301928368287068,0.95,1.3519283682870682
6,0.6000000000000001,0,2.1603374244655926,0.95,1.2103374244655927
7,0.7000000000000001,0,2.0300474378565783,0.95,1.0800474378565783
8,0.8,0,1.9196524622279048,0.95,0.9696524622279048
9,0.9,0,1.811455422594553,0.95,0.861455422594553
10,1.0,0,1.675746392443318,0.95,0.7257463924433181
11,1.1,0,1.5155167799936946,0.95,0.5655167799936947
12,1.2000000000000002,0,1.3966570801492162,0.95,0.44665708014921623
13,1.3,0,1.309306401986245,0.95,0.3593064019862451
14,1.4000000000000001,0,1.2253171865568258,0.95,0.2753171865568258
15,1.5,0,1.1662456978840148,0.95,0.21624569788401482
16,1.6,0,1.0689591552854856,0.95,0.11895915528548562
17,1.7000000000000002,0,1.002830230362296,0.95,0.05283023036229606
18,1.8,0,0.9700629150891887,0.95,0.020062915089188782
19,1.9000000000000001,0,0.9552598472441066,0.95,0.0052598472441066635
20,2.0,0,0.9654276247470754,0.95,0.015427624747075486
21,2.1,0,0.9566526912457226,0.95,0.006652691245722653
22,2.2,0,0.9552421635389678,0.95,0.005242163538967892
23,2.3000000000000003,0,0.9533674623194012,0.95,0.0033674623194012154
24,2.4000000000000004,0,0.9577343276629571,0.95,0.007734327662957119
25,2.5,0,0.9544480260579081,0.95,0.004448026057908172
26,2.6,0,0.9568529543777139,0.95,0.006852954377713938
27,2.7,0,0.9557779179492967,0.95,0.005777917949296718
28,2.8000000000000003,0,0.9580823355364197,0.95,0.008082335536419794
29,2.9000000000000004,0,0.9546178027113604,0.95,0.004617802711360475
30,3.0,0,0.973601367334129,0.95,0.023601367334129097
31,3.1,0,0.9545996734462248,0.95,0.004599673446224806
32,3.2,0,0.9553547687566146,0.95,0.0053547687566146696
33,3.3000000000000003,0,0.9649871008599749,0.95,0.0149871008599749
34,3.4000000000000004,0,1.1009551012082424,0.95,0.1509551012082424
35,3.5,0,1.3240422510213201,0.95,0.37404225102132016
36,3.6,0,1.2920082235895693,0.95,0.3420082235895694
37,3.7,0,1.195999108955099,0.95,0.24599910895509902
38,3.8000000000000003,0,1.124006582302096,0.95,0.17400658230209598
39,3.9000000000000004,0,1.0754791859108919,0.95,0.1254791859108919
40,4.0,0,1.0428627404948092,0.95,0.09286274049480925
