step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,1,163.07712999999998,20,10
1,0,1,1,137.25874800000003,20,10
2,0,1,1,138.317305,20,10
3,0,1,1,135.63948400000001,20,10
4,0,1,1,246.65571499999999,20,19
5,0,1,1,132.146309,20,10
6,0,1,1,273.56879600000002,20,116
7,0,1,1,132.20685200000003,20,10
8,0,1,1,241.15985600000002,20,20
9,0,1,1,131.496782,20,10
10,0,1,1,138.08300600000001,20,10
11,0,1,1,239.22766999999999,20,20
12,0,1,1,125.79500099999998,20,10
13,0,1,1,126.34567799999999,20,10
14,0,1,1,235.753377,20,19
15,0,1,1,126.682281,20,10
16,0,1,1,125.46126499999998,20,10
17,0,1,1,221.41231099999999,20,19
18,0,1,1,126.67643200000001,20,10
19,0,1,1,128.52978300000001,20,10
20,0,1,1,125.39889600000001,20,10
21,0,1,1,228.73403000000002,20,19
22,0,1,1,149.02178499999999,20,10
23,0,1,1,125.929874,20,10
24,0,1,1,135.245161,20,10
25,0,1,1,224.36276799999999,20,15
26,0,1,1,125.48474900000001,20,10
27,0,1,1,125.80422399999999,20,10
28,0,1,1,237.19505900000001,20,19
29,0,1,1,130.70692700000001,20,10
30,0,1,1,120.595331,20,10
31,0,1,1,128.399856,20,10
32,0,1,1,122.734987,20,10
33,0,1,1,124.451159,20,10
34,0,1,1,124.51306500000001,20,10
35,0,1,1,227.12498600000001,20,19
36,0,1,1,129.374595,20,10
37,0,1,1,115.72598400000001,20,10
38,0,1,1,212.25153399999999,20,19
39,0,1,1,117.699928,20,10
40,0,1,1,183.32749699999999,20,15
41,0,1,1,113.433211,20,10
42,0,1,1,122.99710499999999,20,10
43,0,1,1,120.96864000000001,20,10
44,0,1,1,185.882845,20,15
45,0,1,1,114.023613,20,10
46,0,1,1,199.096339,20,15
47,0,1,1,117.412752,20,10
48,0,1,1,183.51643300000001,20,15
49,0,1,1,105.690445,20,10
50,0,1,1,105.810559,20,10
51,0,1,1,106.373705,20,10
52,0,1,1,108.556732,20,10
53,0,1,1,168.88442499999999,20,15
54,0,1,1,106.237904,20,10
55,0,1,1,107.92881199999999,20,10
56,0,1,1,109.861603,20,10
57,0,1,1,103.61471899999999,20,10
58,0,1,1,112.781751,20,10
59,0,1,1,103.58866499999999,20,10
60,0,1,1,105.073004,20,10
61,0,1,1,98.689296999999996,20,10
62,0,1,1,100.486037,20,10
63,0,1,1,110.24949100000001,20,10
64,0,1,1,97.931764000000001,20,10
65,0,1,1,103.246332,20,10
66,0,1,1,99.024758000000006,20,10
67,0,1,1,106.619067,20,10
68,0,1,1,99.902898000000008,20,10
69,0,1,1,100.905539,20,10
70,0,1,1,99.450029000000001,20,10
71,0,1,1,97.461375000000004,20,10
72,0,1,1,98.889809,20,10
73,0,1,1,101.537773,20,10
74,0,1,1,95.529047000000006,20,10
75,0,1,1,94.531436999999997,20,10
76,0,1,1,97.205252999999999,20,10
77,0,1,1,92.372763999999989,20,10
78,0,1,1,93.773992000000007,20,10
79,0,1,1,93.250112000000001,20,10
80,0,1,1,96.277820000000006,20,10
81,0,1,1,91.016734,20,10
82,0,1,1,89.223772000000011,20,10
83,0,1,1,86.881107,20,10
84,0,1,1,90.672159000000008,20,10
85,0,1,1,90.143264000000002,20,10
86,0,1,1,96.707742999999994,20,10
87,0,1,1,101.64098100000001,20,10
88,0,1,1,87.402208999999999,20,10
89,0,1,1,86.766722000000001,20,10
90,0,1,1,84.296221000000003,20,10
91,0,1,1,89.917846999999995,20,10
92,0,1,1,90.708417999999995,20,10
93,0,1,1,89.071580999999995,20,10
94,0,1,1,107.51597599999999,20,10
95,0,1,1,95.349303999999989,20,10
96,0,1,1,83.437164999999993,20,10
97,0,1,1,85.852660999999998,20,10
98,0,1,1,79.929747999999989,20,10
99,0,1,1,84.595870000000005,20,10
100,0,1,1,82.997328999999993,20,10
101,0,1,1,82.859094999999996,20,10
102,0,1,1,80.14410199999999,20,10
103,0,1,1,80.04750700000001,20,10
104,0,1,1,80.505685,20,10
105,0,1,1,80.588324,20,10
106,0,1,1,78.396298000000002,20,10
107,0,1,1,81.065634000000003,20,10
108,0,1,1,79.488996,20,10
109,0,1,1,79.864691000000008,20,10
110,0,1,1,81.214417999999995,20,10
111,0,1,1,77.505121000000003,20,10
112,0,1,1,78.361202000000006,20,10
113,0,1,1,76.410944999999998,20,10
114,0,1,1,76.782786000000002,20,10
115,0,1,1,78.323718,20,10
116,0,1,1,74.508240000000001,20,10
117,0,1,1,76.898261999999988,20,10
118,0,1,1,75.389785000000003,20,10
119,0,1,1,75.182724000000007,20,10
120,0,1,1,74.281306000000001,20,10
121,0,1,1,72.936291999999995,20,10
