step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,155.61580699999999,1,1,0,5.0120910968464036,20,0,-1,-1,-1,-1,1,-1,-1,0,0
1,129.75147000000001,1,1,0,0.042208288607423969,20,1,0,-1,-1,-1,1,-1,-1,0,0
2,122.672912,1,1,0,0.11158647440637748,20,1,0,-1,-1,-1,1,-1,-1,0,0
3,131.226707,1,1,0,0.022357040875445693,20,1,0,-1,-1,-1,1,-1,-1,0,0
4,242.16721099999998,1,1,0,0.25531409783577108,20,1,1,-1,1,1,1,-1,-1,0,0
5,127.55757700000001,1,1,0,0.18716885224680213,20,1,0,-1,-1,-1,1,-1,-1,0,0
6,301.95421599999997,1,1,0,0.23613445016637058,20,1,1,-1,1,1,1,-1,-1,0,0
7,134.98747499999999,1,1,0,0.27639828208386197,20,1,0,-1,-1,-1,1,-1,-1,0,0
8,215.909098,1,1,0,0.33706920097311632,20,1,1,-1,1,1,1,-1,-1,0,0
9,124.878411,1,1,0,0.1062668143742691,20,1,0,-1,-1,-1,1,-1,-1,0,0
10,264.068399,1,1,0,25.639990894983388,20,1,1,-1,1,1,1,-1,-1,0,0
11,134.64358900000002,1,1,0,25.639878233695125,20,1,0,-1,-1,-1,1,-1,-1,0,0
12,124.817843,1,1,0,21.504168863247592,20,1,0,-1,-1,-1,1,-1,-1,0,0
13,120.67389100000001,1,1,0,0.90678483070683391,20,1,0,-1,-1,-1,1,-1,-1,0,0
14,116.20009300000001,1,1,0,9.6336498372459456,20,1,0,-1,-1,-1,1,-1,-1,0,0
15,241.79691500000001,1,1,0,0.92472275308895102,20,1,1,-1,1,1,1,-1,-1,0,0
16,130.30643899999998,1,1,0,9.6397136633171101,20,1,0,-1,-1,-1,1,-1,-1,0,0
17,132.83310600000002,1,1,0,9.3419439725595073,20,1,0,-1,-1,-1,1,-1,-1,0,0
18,231.51334,1,1,0,3.2641616176423804,20,1,1,-1,0,1,1,-1,-1,0,0
19,128.042148,1,1,0,0.6171111971519736,20,1,0,-1,-1,-1,1,-1,-1,0,0
20,123.570525,1,1,0,0.37875765509217896,20,1,0,-1,-1,-1,1,-1,-1,0,0
21,123.04311299999999,1,1,0,0.14978651063977161,20,1,0,-1,-1,-1,1,-1,-1,0,0
22,222.679091,1,1,0,0.083073693096702775,20,1,1,-1,0,1,1,-1,-1,0,0
23,239.70091399999998,1,1,0,0.44452164969388064,20,1,1,-1,0,1,1,-1,-1,0,0
