step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,0,155.603915,20,10
1,0,1,0,129.74041,20,10
2,0,1,0,122.662243,20,10
3,0,1,0,131.193488,20,10
4,0,1,0,242.15440799999999,20,20
5,0,1,0,127.544674,20,10
6,0,1,0,301.94123400000001,20,118
7,0,1,0,134.97600400000002,20,10
8,0,1,0,215.897718,20,18
9,0,1,0,124.864215,20,10
10,0,1,0,264.05611699999997,20,24
11,0,1,0,134.63046600000001,20,10
12,0,1,0,124.785956,20,10
13,0,1,0,120.66040699999999,20,10
14,0,1,0,116.18893399999999,20,10
15,0,1,0,241.781317,20,19
16,0,1,0,130.29236499999999,20,10
17,0,1,0,132.82089399999998,20,10
18,0,1,0,231.50093799999999,20,19
19,0,1,0,128.02848299999999,20,10
20,0,1,0,123.55939600000001,20,10
21,0,1,0,123.031873,20,10
22,0,1,0,222.66682800000001,20,19
23,0,1,0,239.68598599999999,20,19
24,0,1,0,127.54053800000001,20,10
25,0,1,0,213.8254,20,15
26,0,1,0,132.89797100000001,20,10
27,0,1,0,127.826899,20,10
28,0,1,0,133.94717600000001,20,10
29,0,1,0,130.024215,20,10
30,0,1,0,221.56548100000001,20,19
31,0,1,0,234.81237899999999,20,19
32,0,1,0,134.61697799999999,20,10
33,0,1,0,126.61831600000001,20,10
34,0,1,0,123.750342,20,10
35,0,1,0,239.09673699999999,20,19
36,0,1,0,132.66499000000002,20,10
37,0,1,0,119.68347299999999,20,10
38,0,1,0,226.13236499999999,20,19
39,0,1,0,130.307153,20,10
40,0,1,0,209.45791699999998,20,19
41,0,1,0,121.73173399999999,20,10
42,0,1,0,134.56832599999998,20,10
43,0,1,0,209.51232200000001,20,19
44,0,1,0,118.79307299999999,20,10
45,0,1,0,200.97822600000001,20,15
46,0,1,0,114.43377599999999,20,10
47,0,1,0,178.55806799999999,20,15
48,0,1,0,109.85735200000001,20,10
49,0,1,0,103.000845,20,10
50,0,1,0,191.12077399999998,20,15
51,0,1,0,104.04829000000001,20,10
52,0,1,0,117.456738,20,10
53,0,1,0,173.38668800000002,20,15
54,0,1,0,108.413616,20,10
55,0,1,0,110.343644,20,10
56,0,1,0,106.80128699999999,20,10
57,0,1,0,106.59042000000001,20,10
58,0,1,0,103.43243200000001,20,10
59,0,1,0,100.157646,20,10
60,0,1,0,129.17452300000002,20,10
61,0,1,0,132.02876999999998,20,10
62,0,1,0,107.676985,20,10
63,0,1,0,125.66116,20,10
64,0,1,0,109.891008,20,10
65,0,1,0,104.81741799999999,20,10
66,0,1,0,97.495653000000004,20,10
67,0,1,0,97.711348000000001,20,10
68,0,1,0,96.856949,20,10
69,0,1,0,97.734476000000001,20,10
70,0,1,0,96.761527999999998,20,10
71,0,1,0,96.751189999999994,20,10
72,0,1,0,105.426901,20,10
73,0,1,0,101.826241,20,10
74,0,1,0,91.941442999999992,20,10
75,0,1,0,92.887951999999999,20,10
76,0,1,0,93.188198,20,10
77,0,1,0,103.554613,20,10
78,0,1,0,99.990629999999996,20,10
79,0,1,0,95.026297999999997,20,10
80,0,1,0,95.718574000000004,20,10
81,0,1,0,88.489847999999995,20,10
82,0,1,0,88.105452,20,10
83,0,1,0,85.138408999999996,20,10
84,0,1,0,89.268073000000001,20,10
85,0,1,0,87.931601000000001,20,10
86,0,1,0,87.981031000000002,20,10
87,0,1,0,89.745086999999998,20,10
88,0,1,0,84.967303999999999,20,10
89,0,1,0,84.829127,20,10
90,0,1,0,83.202488000000002,20,10
91,0,1,0,86.601760999999996,20,10
92,0,1,0,89.200468999999998,20,10
93,0,1,0,85.902431000000007,20,10
94,0,1,0,84.477688000000001,20,10
95,0,1,0,84.324940999999995,20,10
96,0,1,0,82.504290999999995,20,10
97,0,1,0,83.544997999999993,20,10
98,0,1,0,77.597560000000001,20,10
99,0,1,0,81.611271000000002,20,10
100,0,1,0,81.361919,20,10
101,0,1,0,84.031886999999998,20,10
102,0,1,0,77.465562000000006,20,10
103,0,1,0,77.597837999999996,20,10
104,0,1,0,77.792890999999997,20,10
105,0,1,0,78.232916000000003,20,10
106,0,1,0,76.534375999999995,20,10
107,0,1,0,78.410014000000004,20,10
108,0,1,0,77.733452,20,10
109,0,1,0,77.02964399999999,20,10
110,0,1,0,79.560962000000004,20,10
111,0,1,0,74.388424000000001,20,10
112,0,1,0,75.968878000000004,20,10
113,0,1,0,74.567157999999992,20,10
114,0,1,0,74.191011000000003,20,10
115,0,1,0,73.739441999999997,20,10
116,0,1,0,82.553479999999993,20,10
117,0,1,0,86.498859999999993,20,10
