test_suite,test_name,test_root,matrix_identity,pair_case,case,seed,step,applied,success,fallback,nominal_fallback_attempted,used_nominal_fallback,a,omega,control_cost_unweighted,control_cost_weighted,mpc_cost,solve_time,qp_solve_time,constraint_time,dro_risk_time,ambiguity_radius,certificate,acceleration_weight,automatically_compute_sample_size,certification_status,classes,dt,environment,log_file,nominal_resampling_baseline,num_scenarios,obstacles,profile,repeat,repeatable,run_id,safe_horizon_enabled,scenario_budget,solver_style,steering_weight,trial_error,trial_status
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,26,1,1,0,0,0,-0.880784,0.799988,1.41576,0.141576,-12.076,0.0371769,0.0247825,0.00749023,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,27,1,1,0,0,0,-0.0813286,0.8,0.646614,0.0646614,-12.2108,0.0365213,0.0241043,0.00733152,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,28,1,1,0,0,0,0.455431,0.8,0.847418,0.0847418,-12.5079,0.0360612,0.0237637,0.00743819,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,29,1,1,0,0,0,0.51306,0.799997,0.903225,0.0903225,-12.7516,0.0369927,0.02452,0.00758016,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,30,1,1,0,0,0,0.303924,0.799992,0.732357,0.0732357,-13.2114,0.0367865,0.0245955,0.00733479,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,31,1,1,0,0,0,0.255498,0.8,0.705279,0.0705279,-13.6276,0.0380351,0.025847,0.00736935,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,32,1,1,0,0,0,0.167178,0.799451,0.667071,0.0667071,-13.9962,0.0376008,0.025659,0.00711107,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,33,1,1,0,0,0,0.0226338,0.798948,0.63883,0.063883,-14.5425,0.0377112,0.0254856,0.00734639,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,34,1,1,0,0,0,-0.0405465,0.799322,0.64056,0.064056,-15.0868,0.0399551,0.0276937,0.00745422,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,straight_o1_c1_m3_boost_0_s40,sh_mpcc_straight_o1_c1_m3_boost_0_s40,77,35,1,1,0,0,0,-0.0706585,-0.27412,0.0801345,0.00801345,-15.5464,0.0438963,0.0319699,0.00710853,0,0,not_requested,0.1,false,not_requested,1,0.1,straight,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,sh_mpcc,0.1,,OK
