pair,profile,environment,obstacles,classes,modes_per_class,seed,status,target_match,reverse_match,scenario_budget,controller_a,controller_b,nondro_artifact,nondro_status,nondro_error,nondro_backup_available,nondro_backup_removal_budget_exceeded,nondro_backup_dro_failed,nondro_braking_collision_feasible,nondro_any_homotopy_geometrically_feasible,nondro_last_qp_converged,nondro_sqp_sampled_collision_feasible,nondro_fallback_sampled_collision_feasible,nondro_failure_class,nondro_collision,nondro_completed_path,nondro_termination_reason,nondro_executed_steps,nondro_certified_decisions,nondro_sh_decisions,nondro_missed_mode_rollout,nondro_missed_obstacle_decisions,nondro_mode_checks,nondro_solve_count,nondro_solve_total_ms,nondro_solve_mean_ms,nondro_solve_max_ms,nondro_control_effort,nondro_max_conservatism_m,nondro_average_conservatism_m,nondro_margin_sum_m,nondro_margin_count,nondro_plant_seed,nondro_controller_seed,nondro_backend,nondro_solver_identity,dro_artifact,dro_status,dro_error,dro_backup_available,dro_backup_removal_budget_exceeded,dro_backup_dro_failed,dro_braking_collision_feasible,dro_any_homotopy_geometrically_feasible,dro_last_qp_converged,dro_sqp_sampled_collision_feasible,dro_fallback_sampled_collision_feasible,dro_failure_class,dro_collision,dro_completed_path,dro_termination_reason,dro_executed_steps,dro_certified_decisions,dro_sh_decisions,dro_missed_mode_rollout,dro_missed_obstacle_decisions,dro_mode_checks,dro_solve_count,dro_solve_total_ms,dro_solve_mean_ms,dro_solve_max_ms,dro_control_effort,dro_max_conservatism_m,dro_average_conservatism_m,dro_margin_sum_m,dro_margin_count,dro_plant_seed,dro_controller_seed,dro_backend,dro_solver_identity,paired_nominal_prefix_equal,paired_obstacle_prefix_equal,nondro_safe_completion,dro_safe_completion,nondro_collision_dro_collision_free_incomplete
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,77,OK,False,False,20,sh_mpcc,sh_mpcc_extra,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,162,0,162,0,0,162,162,19488.809806,120.30129509876544,296.052643,386.09474002147977,0.003488458676717654,3.301952093627698,538.2181912613148,163,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,146,0,146,0,0,146,146,19306.880941,132.23891055479453,351.426378,67.82193668875844,0.0033674623194012154,3.7521707079750937,551.5690940723388,147,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,78,OK,False,False,20,sh_mpcc,sh_mpcc_extra,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,147,0,147,0,0,147,147,16957.987212,115.36045722448979,304.457044,137.22747815177354,0.003653894266660629,4.365648698764631,646.1160074171655,148,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_extra/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,144,0,144,0,0,144,144,18432.807998,128.00561109722221,368.70156599999996,69.2652544770942,0.004159261484540933,4.453234215827394,645.7189612949722,145,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,77,OK,False,False,20,sh_mpcc,sh_mpcc_resample,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,162,0,162,0,0,162,162,19488.809806,120.30129509876544,296.052643,386.09474002147977,0.003488458676717654,3.301952093627698,538.2181912613148,163,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,162,0,162,0,0,162,162,18931.776807,116.8628197962963,295.394613,386.09474002147977,0.003488458676717654,3.301952093627698,538.2181912613148,163,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,78,OK,False,False,20,sh_mpcc,sh_mpcc_resample,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,147,0,147,0,0,147,147,16957.987212,115.36045722448979,304.457044,137.22747815177354,0.003653894266660629,4.365648698764631,646.1160074171655,148,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_resample/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,147,0,147,0,0,147,147,16537.255936,112.49833970068028,301.954216,137.22747815177354,0.003653894266660629,4.365648698764631,646.1160074171655,148,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,77,OK,False,False,20,sh_mpcc,sh_mpcc_dro_fallback,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,162,0,162,0,0,162,162,19488.809806,120.30129509876544,296.052643,386.09474002147977,0.003488458676717654,3.301952093627698,538.2181912613148,163,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,150,0,150,1,13,150,150,17799.596047,118.66397364666666,313.24528200000003,215.5519025979827,0.002489683935821607,3.6239267632779883,547.2129412549763,151,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,78,OK,False,False,20,sh_mpcc,sh_mpcc_dro_fallback,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,147,0,147,0,0,147,147,16957.987212,115.36045722448979,304.457044,137.22747815177354,0.003653894266660629,4.365648698764631,646.1160074171655,148,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_dro_fallback/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,1,17,151,151,17416.950874,115.3440455231788,295.694948,223.248560063755,0.002787668418924527,4.21672652791922,640.9424322437213,152,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,77,OK,False,False,20,sh_mpcc_dro,sh_mpcc_extra,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,150,0,150,1,13,150,150,17632.419022,117.54946014666666,309.89804,215.5519025979827,0.002489683935821607,3.6239267632779883,547.2129412549763,151,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,146,0,146,0,0,146,146,19306.880941,132.23891055479453,351.426378,67.82193668875844,0.0033674623194012154,3.7521707079750937,551.5690940723388,147,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,78,OK,False,False,20,sh_mpcc_dro,sh_mpcc_extra,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_dro/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,1,17,151,151,17253.944086,114.26453037086092,280.211091,223.248560063755,0.002787668418924527,4.21672652791922,640.9424322437213,152,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_extra/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,144,0,144,0,0,144,144,18432.807998,128.00561109722221,368.70156599999996,69.2652544770942,0.004159261484540933,4.453234215827394,645.7189612949722,145,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,77,OK,False,False,20,sh_mpcc_dro,sh_mpcc_resample,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,150,0,150,1,13,150,150,17632.419022,117.54946014666666,309.89804,215.5519025979827,0.002489683935821607,3.6239267632779883,547.2129412549763,151,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,162,0,162,0,0,162,162,18931.776807,116.8628197962963,295.394613,386.09474002147977,0.003488458676717654,3.301952093627698,538.2181912613148,163,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,78,OK,False,False,20,sh_mpcc_dro,sh_mpcc_resample,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_dro/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,1,17,151,151,17253.944086,114.26453037086092,280.211091,223.248560063755,0.002787668418924527,4.21672652791922,640.9424322437213,152,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_resample/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,147,0,147,0,0,147,147,16537.255936,112.49833970068028,301.954216,137.22747815177354,0.003653894266660629,4.365648698764631,646.1160074171655,148,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,77,OK,False,False,20,sh_mpcc_dro,sh_mpcc_dro_fallback,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,150,0,150,1,13,150,150,17632.419022,117.54946014666666,309.89804,215.5519025979827,0.002489683935821607,3.6239267632779883,547.2129412549763,151,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,150,0,150,1,13,150,150,17799.596047,118.66397364666666,313.24528200000003,215.5519025979827,0.002489683935821607,3.6239267632779883,547.2129412549763,151,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,78,OK,False,False,20,sh_mpcc_dro,sh_mpcc_dro_fallback,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_dro/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,1,17,151,151,17253.944086,114.26453037086092,280.211091,223.248560063755,0.002787668418924527,4.21672652791922,640.9424322437213,152,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_dro_fallback/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,1,17,151,151,17416.950874,115.3440455231788,295.694948,223.248560063755,0.002787668418924527,4.21672652791922,640.9424322437213,152,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,77,OK,False,False,20,sh_mpcc_extra,sh_mpcc_resample,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,146,0,146,0,0,146,146,19306.880941,132.23891055479453,351.426378,67.82193668875844,0.0033674623194012154,3.7521707079750937,551.5690940723388,147,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,162,0,162,0,0,162,162,18931.776807,116.8628197962963,295.394613,386.09474002147977,0.003488458676717654,3.301952093627698,538.2181912613148,163,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,78,OK,False,False,20,sh_mpcc_extra,sh_mpcc_resample,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_extra/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,144,0,144,0,0,144,144,18432.807998,128.00561109722221,368.70156599999996,69.2652544770942,0.004159261484540933,4.453234215827394,645.7189612949722,145,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_resample/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,147,0,147,0,0,147,147,16537.255936,112.49833970068028,301.954216,137.22747815177354,0.003653894266660629,4.365648698764631,646.1160074171655,148,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,77,OK,False,False,20,sh_mpcc_extra,sh_mpcc_dro_fallback,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_extra/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,146,0,146,0,0,146,146,19306.880941,132.23891055479453,351.426378,67.82193668875844,0.0033674623194012154,3.7521707079750937,551.5690940723388,147,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,150,0,150,1,13,150,150,17799.596047,118.66397364666666,313.24528200000003,215.5519025979827,0.002489683935821607,3.6239267632779883,547.2129412549763,151,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,78,OK,False,False,20,sh_mpcc_extra,sh_mpcc_dro_fallback,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_extra/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,144,0,144,0,0,144,144,18432.807998,128.00561109722221,368.70156599999996,69.2652544770942,0.004159261484540933,4.453234215827394,645.7189612949722,145,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_dro_fallback/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,1,17,151,151,17416.950874,115.3440455231788,295.694948,223.248560063755,0.002787668418924527,4.21672652791922,640.9424322437213,152,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,77,OK,False,False,20,sh_mpcc_resample,sh_mpcc_dro_fallback,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_resample/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,162,0,162,0,0,162,162,18931.776807,116.8628197962963,295.394613,386.09474002147977,0.003488458676717654,3.301952093627698,538.2181912613148,163,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro_fallback/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,150,0,150,1,13,150,150,17799.596047,118.66397364666666,313.24528200000003,215.5519025979827,0.002489683935821607,3.6239267632779883,547.2129412549763,151,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_15_s20,boost_15,straight,1,1,3,78,OK,False,False,20,sh_mpcc_resample,sh_mpcc_dro_fallback,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_resample/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,147,0,147,0,0,147,147,16537.255936,112.49833970068028,301.954216,137.22747815177354,0.003653894266660629,4.365648698764631,646.1160074171655,148,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_15_s20/seed_78/sh_mpcc_dro_fallback/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,1,17,151,151,17416.950874,115.3440455231788,295.694948,223.248560063755,0.002787668418924527,4.21672652791922,640.9424322437213,152,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_30_s20,boost_30,straight,1,1,3,77,OK,False,False,20,sh_mpcc,sh_mpcc_dro,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,162,0,162,1,1,162,162,19057.154901,117.63675864814815,292.804663,358.31353372375736,0.003444951192086876,3.564068440934356,580.9431558722999,163,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc_dro/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,1,16,151,151,17227.853093,114.09174233774834,298.27966299999997,177.41270965649505,0.0030193116842982537,3.821717869985837,580.9011162378472,152,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_30_s20,boost_30,straight,1,1,3,78,OK,False,False,20,sh_mpcc,sh_mpcc_dro,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_78/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,0,0,151,151,16508.702653,109.3291566423841,292.035793,259.5935450744381,0.0036582138058235403,4.422190329300656,672.1729300536997,152,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_78/sh_mpcc_dro/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,150,0,150,1,16,150,150,16893.688543,112.62459028666666,291.550004,171.31735135039568,0.0033204916043206856,4.433108525995985,669.3993874253937,151,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_30_s20,boost_30,straight,1,1,3,77,OK,False,False,20,sh_mpcc,sh_mpcc_extra,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,162,0,162,1,1,162,162,19057.154901,117.63675864814815,292.804663,358.31353372375736,0.003444951192086876,3.564068440934356,580.9431558722999,163,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc_extra/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,146,0,146,0,0,146,146,18959.703926,129.86098579452056,325.454474,80.93212210275702,0.0029213723666204894,3.9867507770725146,586.0523642296597,147,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_30_s20,boost_30,straight,1,1,3,78,OK,False,False,20,sh_mpcc,sh_mpcc_extra,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_78/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,0,0,151,151,16508.702653,109.3291566423841,292.035793,259.5935450744381,0.0036582138058235403,4.422190329300656,672.1729300536997,152,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_78/sh_mpcc_extra/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,148,0,148,0,0,148,148,19205.881619,129.76947039864865,374.945958,128.03959289892634,0.004106008775845549,4.524101011222987,674.091050672225,149,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_30_s20,boost_30,straight,1,1,3,77,OK,False,False,20,sh_mpcc,sh_mpcc_resample,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,162,0,162,1,1,162,162,19057.154901,117.63675864814815,292.804663,358.31353372375736,0.003444951192086876,3.564068440934356,580.9431558722999,163,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_77/sh_mpcc_resample/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,162,0,162,1,1,162,162,18844.6216,116.32482469135802,277.945125,358.31353372375736,0.003444951192086876,3.564068440934356,580.9431558722999,163,48196808,81752046,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
straight_o1_c1_m3_boost_30_s20,boost_30,straight,1,1,3,78,OK,False,False,20,sh_mpcc,sh_mpcc_resample,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_78/sh_mpcc/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,0,0,151,151,16508.702653,109.3291566423841,292.035793,259.5935450744381,0.0036582138058235403,4.422190329300656,672.1729300536997,152,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/comparison-pilot/straight_o1_c1_m3_boost_30_s20/seed_78/sh_mpcc_resample/repeat_0,OK,,-1,-1,-1,-1,-1,-1,-1,-1,not_applicable,0,1,path_complete,151,0,151,0,0,151,151,16412.041869,108.689019,292.492087,259.5935450744381,0.0036582138058235403,4.422190329300656,672.1729300536997,152,1961286659,1994841897,acados_hpipm_dense_qp,acados-hpipm@676c1b879,True,True,True,True,False
