step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,60.913104000000004,1,0,0,8.9954273788768067,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,45.272420000000004,1,0,0,7.5796083596187245,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,39.916513000000002,1,0,0,0.24851652167472715,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,38.199819000000005,1,0,0,0.00094742449162010507,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,37.237456999999999,1,0,0,0.1212104141862681,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,41.109386999999998,1,0,0,0.010039239408260911,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,42.816613000000004,1,0,0,0.00020900808874137493,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,40.625019999999999,1,0,0,0.0033791775614060429,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,38.617481000000005,1,0,0,0.0010458018222802199,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,41.747692000000001,1,0,0,0.011746335218009558,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,44.146813000000002,1,0,0,0.016758078196158595,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,38.483218999999998,1,0,0,0.39939263364896382,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,48.337139000000001,1,0,0,0.52175936576551618,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,37.973003999999996,1,0,0,0.3289875889548094,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,37.270228000000003,1,0,0,0.094743243440655767,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,36.503233000000002,1,0,0,0.0077791690566274578,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,37.664536999999996,1,0,0,0.80569793902555087,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,37.291889000000005,1,0,0,1.0993309956659485,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,38.757071999999994,1,0,0,0.29123965540050833,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,40.706432,1,0,0,0.58529392512790213,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,36.100808999999998,1,0,0,0.5904781680253377,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,40.440203000000004,1,0,0,0.18869193243937663,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,43.387991999999997,1,0,0,0.61355697968696665,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,46.601970000000001,1,0,0,0.6691048007157504,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,41.767999000000003,1,0,0,0.45352424577255651,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,42.490161000000001,1,0,0,0.56228495136088485,40,1,-1,-1,-1,-1,1,-1,-1,0,0
26,37.283534000000003,1,0,0,1.0985576499407657,40,1,-1,-1,-1,-1,1,-1,-1,0,0
27,37.212891999999997,1,0,0,0.65416106179755962,40,1,-1,-1,-1,-1,1,-1,-1,0,0
28,43.151108999999998,1,0,0,0.72014510943823229,40,1,-1,-1,-1,-1,1,-1,-1,0,0
29,44.215551999999995,1,0,0,0.70331473842745285,40,1,-1,-1,-1,-1,1,-1,-1,0,0
30,39.044499999999999,1,0,0,0.6722467799730516,40,1,-1,-1,-1,-1,1,-1,-1,0,0
31,36.096211000000004,1,0,0,0.64065447253075236,40,1,-1,-1,-1,-1,1,-1,-1,0,0
32,37.540565000000001,1,0,0,0.63826958106086984,40,1,-1,-1,-1,-1,1,-1,-1,0,0
