step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,0,52.962589999999999,40,10
1,0,1,0,38.760572000000003,40,10
2,0,1,0,41.864835000000006,40,10
3,0,1,0,40.181934000000005,40,10
4,0,1,0,35.903073999999997,40,10
5,0,1,0,36.073472000000002,40,10
6,0,1,0,43.154900000000005,40,10
7,0,1,0,39.816289999999995,40,10
8,0,1,0,40.225144999999998,40,10
9,0,1,0,40.619783999999996,40,10
10,0,1,0,38.838237999999997,40,10
11,0,1,0,40.352012000000002,40,10
12,0,1,0,40.045659000000001,40,10
13,0,1,0,49.232007000000003,40,10
14,0,1,0,54.135534999999997,40,10
15,0,1,0,44.740147,40,10
16,0,1,0,39.887022000000002,40,10
17,0,1,0,47.292735,40,10
18,0,1,0,41.651524999999999,40,10
19,0,1,0,36.303502999999999,40,10
20,0,1,0,36.894870000000004,40,10
21,0,1,0,44.451696999999996,40,10
22,0,1,0,43.271918999999997,40,10
23,0,1,0,37.072172000000002,40,10
24,0,1,0,42.456702,40,10
25,0,1,0,53.035316000000002,40,10
26,0,1,0,37.167059999999999,40,10
27,0,1,0,36.510069000000001,40,10
28,0,1,0,36.051100000000005,40,10
29,0,1,0,36.983745999999996,40,10
30,0,1,0,36.773734000000005,40,10
31,0,1,0,38.024685000000005,40,10
32,0,1,0,37.589480000000002,40,10
33,0,1,0,37.701480000000004,40,10
34,0,1,0,39.946362999999998,40,10
35,0,1,0,43.881720000000001,40,10
36,0,1,0,44.192431999999997,40,10
37,0,1,0,41.885522999999999,40,10
38,0,1,0,41.533072999999995,40,10
39,0,1,0,37.278498999999996,40,10
40,0,1,0,34.706032999999998,40,10
41,0,1,0,51.428749000000003,40,10
42,0,1,0,64.980598999999998,40,10
43,0,1,0,48.180768999999998,40,10
44,0,1,0,47.292584999999995,40,10
45,0,1,0,33.409836999999996,40,10
46,0,1,0,32.741794999999996,40,10
47,0,1,0,32.337558000000001,40,10
48,0,1,0,30.879238999999998,40,10
49,0,1,0,30.851476999999999,40,10
50,0,1,0,32.032808000000003,40,10
51,0,1,0,31.889009000000001,40,10
52,0,1,0,30.847709000000002,40,10
53,0,1,0,30.049644999999998,40,10
54,0,1,0,34.069981999999996,40,10
55,0,1,0,30.153248999999999,40,10
56,0,1,0,30.27092,40,10
57,0,1,0,29.815087000000002,40,10
58,0,1,0,29.667611000000001,40,10
59,0,1,0,29.101259000000002,40,10
