step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,38.523073999999994,1,0,0,8.9954801793955887,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,37.229702000000003,1,0,0,7.5795682984646646,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,36.937255,1,0,0,4.567078934510376e-05,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,40.506267000000001,1,0,0,0.0068772678340914689,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,47.903596,1,0,0,0.010382876875819637,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,37.541094999999999,1,0,0,0.00073452750944700683,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,38.779945000000005,1,0,0,0.0038967878086652655,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,40.810006000000001,1,0,0,0.023015510165104502,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,40.134520999999999,1,0,0,0.016388388570379119,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,40.758329000000003,1,0,0,0.45941488514848405,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,47.701698,1,0,0,0.41657074036102865,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,43.518286000000003,1,0,0,0.59377308514156046,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,42.066137000000005,1,0,0,0.4144891740926227,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,39.120231999999994,1,0,0,0.092608041362189503,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,45.811359000000003,1,0,0,2.55381100913127,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,39.031125000000003,1,0,0,0.74970564044132582,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,38.334721000000002,1,0,0,0.68280574789137438,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,38.262045000000001,1,0,0,0.24981130258183021,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,37.589736000000002,1,0,0,0.52317709211756758,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,43.597394999999999,1,0,0,0.48697305737924357,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,46.470834000000004,1,0,0,0.23765991298611033,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,40.833660000000002,1,0,0,0.89628638127602944,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,42.458382,1,0,0,1.0005885325390349,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,43.421976000000001,1,0,0,0.41796393589671355,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,38.070557000000001,1,0,0,3.0835289671852935,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,39.030474000000005,1,0,0,0.72467504851929643,40,1,-1,-1,-1,-1,1,-1,-1,0,0
26,37.982512,1,0,0,0.8687557612384651,40,1,-1,-1,-1,-1,1,-1,-1,0,0
27,38.075406000000001,1,0,0,1.0554990329387646,40,1,-1,-1,-1,-1,1,-1,-1,0,0
28,35.491288000000004,1,0,0,0.93754894729243388,40,1,-1,-1,-1,-1,1,-1,-1,0,0
29,39.870426000000002,1,0,0,0.86787891026596742,40,1,-1,-1,-1,-1,1,-1,-1,0,0
30,36.059731999999997,1,0,0,0.76713339549367165,40,1,-1,-1,-1,-1,1,-1,-1,0,0
31,37.211618000000001,1,0,0,0.71161615885804708,40,1,-1,-1,-1,-1,1,-1,-1,0,0
32,37.912792000000003,1,0,0,0.66223174121036532,40,1,-1,-1,-1,-1,1,-1,-1,0,0
33,37.731883000000003,1,0,0,0.63972285831972631,40,1,-1,-1,-1,-1,1,-1,-1,0,0
34,36.275044999999999,1,0,0,0.64325552851482792,40,1,-1,-1,-1,-1,1,-1,-1,0,0
35,36.832970000000003,1,0,0,0.36191383572000263,40,1,-1,-1,-1,-1,1,-1,-1,0,0
36,36.704909999999998,1,0,0,0.19688106669343891,40,1,-1,-1,-1,-1,1,-1,-1,0,0
37,35.976726999999997,1,0,0,0.14583205181823605,40,1,-1,-1,-1,-1,1,-1,-1,0,0
38,33.720943000000005,1,0,0,0.054911634014000316,40,1,-1,-1,-1,-1,1,-1,-1,0,0
39,34.009853999999997,1,0,0,0.12776894335056363,40,1,-1,-1,-1,-1,1,-1,-1,0,0
40,33.579047000000003,1,0,0,0.10211970088405892,40,1,-1,-1,-1,-1,1,-1,-1,0,0
41,33.558980000000005,1,0,0,0.12767896433818537,40,1,-1,-1,-1,-1,1,-1,-1,0,0
42,32.866423999999995,1,0,0,0.074695729495842925,40,1,-1,-1,-1,-1,1,-1,-1,0,0
43,32.903782999999997,1,0,0,0.065323433617545446,40,1,-1,-1,-1,-1,1,-1,-1,0,0
44,31.516777000000001,1,0,0,0.032124194415723083,40,1,-1,-1,-1,-1,1,-1,-1,0,0
45,31.922606999999999,1,0,0,0.036788243409441791,40,1,-1,-1,-1,-1,1,-1,-1,0,0
46,31.393836,1,0,0,0.020321539133630051,40,1,-1,-1,-1,-1,1,-1,-1,0,0
47,30.841401999999999,1,0,0,0.016596787326655326,40,1,-1,-1,-1,-1,1,-1,-1,0,0
48,30.889422,1,0,0,0.011908712901006006,40,1,-1,-1,-1,-1,1,-1,-1,0,0
49,30.864073999999999,1,0,0,0.008580330185798745,40,1,-1,-1,-1,-1,1,-1,-1,0,0
50,30.608467000000001,1,0,0,0.006283983626512283,40,1,-1,-1,-1,-1,1,-1,-1,0,0
51,30.757715000000001,1,0,0,0.004555290003508624,40,1,-1,-1,-1,-1,1,-1,-1,0,0
52,28.969047,1,0,0,0.0033110414267918066,40,1,-1,-1,-1,-1,1,-1,-1,0,0
53,29.904307000000003,1,0,0,0.0024039829412978611,40,1,-1,-1,-1,-1,1,-1,-1,0,0
54,30.559283999999998,1,0,0,0.001745573254794959,40,1,-1,-1,-1,-1,1,-1,-1,0,0
55,29.702038999999999,1,0,0,0.0012672368803638794,40,1,-1,-1,-1,-1,1,-1,-1,0,0
