step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,1,41.028269000000002,40,10
1,0,1,1,38.802841999999998,40,10
2,0,1,1,37.775108000000003,40,10
3,0,1,1,40.788880999999996,40,10
4,0,1,1,39.362380000000002,40,10
5,0,1,1,57.501802999999995,40,10
6,0,1,1,58.162108999999994,40,10
7,0,1,1,44.549973000000001,40,10
8,0,1,1,47.499355000000001,40,10
9,0,1,1,39.20241,40,10
10,0,1,1,43.205575000000003,40,10
11,0,1,1,56.349394999999994,40,10
12,0,1,1,54.772542999999999,40,10
13,0,1,1,41.700287000000003,40,10
14,0,1,1,41.688034000000002,40,10
15,0,1,1,40.993895000000002,40,10
16,0,1,1,39.123291999999999,40,10
17,0,1,1,40.561343999999998,40,10
18,0,1,1,40.317687999999997,40,10
19,0,1,1,42.110574999999997,40,10
20,0,1,1,42.894202,40,10
21,0,1,1,45.213094000000005,40,10
22,0,1,1,48.232076999999997,40,10
23,0,1,1,43.982880999999999,40,10
24,0,1,1,39.209934000000004,40,10
25,0,1,1,40.663285000000002,40,10
26,0,1,1,38.370322000000002,40,10
27,0,1,1,38.583351,40,10
28,0,1,1,36.690005999999997,40,10
29,0,1,1,40.945774999999998,40,10
30,0,1,1,37.841112000000003,40,10
31,0,1,1,40.149534000000003,40,10
32,0,1,1,39.961771999999996,40,10
33,0,1,1,39.371626999999997,40,10
34,0,1,1,42.511144999999999,40,10
35,0,1,1,39.166072,40,10
36,0,1,1,36.502764999999997,40,10
37,0,1,1,36.772500999999998,40,10
38,0,1,1,35.120977999999994,40,10
39,0,1,1,36.270389999999999,40,10
40,0,1,1,36.201602000000001,40,10
41,0,1,1,36.276761999999998,40,10
42,0,1,1,35.218981000000007,40,10
43,0,1,1,35.313468999999998,40,10
44,0,1,1,33.961838,40,10
45,0,1,1,34.060272000000005,40,10
46,0,1,1,33.898328999999997,40,10
47,0,1,1,32.772872,40,10
48,0,1,1,33.638843999999999,40,10
49,0,1,1,34.340647000000004,40,10
50,0,1,1,33.40204,40,10
51,0,1,1,33.388735000000004,40,10
52,0,1,1,34.007093000000005,40,10
53,0,1,1,40.378362000000003,40,10
54,0,1,1,32.803980000000003,40,10
55,0,1,1,31.077889000000003,40,10
56,0,1,1,31.013217000000001,40,10
57,0,1,1,30.415578,40,10
58,0,1,1,30.232966000000001,40,10
59,0,1,1,29.767505,40,10
