step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,167.32487800000001,1,1,0,6.2254624617432981,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,147.26722000000001,1,1,0,0.030003168394949049,40,1,0,-1,-1,-1,1,-1,-1,0,0
2,139.943287,1,1,0,0.26394344556100213,40,1,0,-1,-1,-1,1,-1,-1,0,0
3,266.40775200000002,1,1,0,0.14408857164110431,40,1,1,-1,1,1,1,-1,-1,0,0
4,304.86177300000003,1,1,0,0.34004316131104878,40,1,1,-1,1,1,1,-1,-1,0,0
5,147.311215,1,1,0,0.06699854614487373,40,1,0,-1,-1,-1,1,-1,-1,0,0
6,350.62703199999999,1,1,0,0.026478790555555045,40,1,1,-1,1,1,1,-1,-1,0,0
7,144.69187600000001,1,1,0,0.43723336097186805,40,1,0,-1,-1,-1,1,-1,-1,0,0
8,351.37823000000003,1,1,0,1.4439289541821485,40,1,1,-1,1,1,1,-1,-1,0,0
9,136.16687199999998,1,1,0,0.22194518393193824,40,1,0,-1,-1,-1,1,-1,-1,0,0
10,136.555273,1,1,0,0.25494558548518798,40,1,0,-1,-1,-1,1,-1,-1,0,0
11,368.70156599999996,1,1,0,25.637565884730368,40,1,1,-1,0,1,1,-1,-1,0,0
12,134.364249,1,1,0,1.0483154678301252,40,1,0,-1,-1,-1,1,-1,-1,0,0
13,149.995914,1,1,0,2.7213071244335794,40,1,0,-1,-1,-1,1,-1,-1,0,0
14,128.778918,1,1,0,1.6578722000831139,40,1,0,-1,-1,-1,1,-1,-1,0,0
15,186.14531700000001,1,1,0,1.3727248604110458,40,1,1,-1,0,1,1,-1,-1,0,0
16,145.80763099999999,1,1,0,0.32349225809830523,40,1,0,-1,-1,-1,1,-1,-1,0,0
17,293.10916799999995,1,1,0,0.22550526759941758,40,1,1,-1,0,1,1,-1,-1,0,0
18,146.995249,1,1,0,0.24941981955089423,40,1,0,-1,-1,-1,1,-1,-1,0,0
19,271.598386,1,1,0,0.11986810383909083,40,1,1,-1,0,1,1,-1,-1,0,0
20,157.36268799999999,1,1,0,0.085595774088835036,40,1,1,-1,0,1,1,-1,-1,0,0
21,139.43191899999999,1,1,0,0.1518757767916003,40,1,0,-1,-1,-1,1,-1,-1,0,0
22,140.24404100000001,1,1,0,0.1328910435823058,40,1,0,-1,-1,-1,1,-1,-1,0,0
23,283.65888200000001,1,1,0,0.098550660393764672,40,1,1,-1,0,1,1,-1,-1,0,0
24,146.65366399999999,1,1,0,0.24669639534638449,40,1,0,-1,-1,-1,1,-1,-1,0,0
25,140.00416299999998,1,1,0,0.8508522001702572,40,1,0,-1,-1,-1,1,-1,-1,0,0
26,154.56592799999999,1,1,0,0.79231763575295289,40,1,0,-1,-1,-1,1,-1,-1,0,0
27,282.06139200000001,1,1,0,0.5107396351321738,40,1,1,-1,0,1,1,-1,-1,0,0
28,279.758534,1,1,0,0.67867395477208003,40,1,1,-1,1,1,1,-1,-1,0,0
29,154.463471,1,1,0,0.68097017626359824,40,1,0,-1,-1,-1,1,-1,-1,0,0
30,140.67470400000002,1,1,0,1.1972207527086263,40,1,0,-1,-1,-1,1,-1,-1,0,0
31,279.76412499999998,1,1,0,0.52378036015923091,40,1,1,-1,0,1,1,-1,-1,0,0
32,137.51739099999998,1,1,0,3.4259678837693981,40,1,0,-1,-1,-1,1,-1,-1,0,0
33,133.05082300000001,1,1,0,3.1305961568241778,40,1,0,-1,-1,-1,1,-1,-1,0,0
