step,time_s,actor,obstacle_id,mode,x,y,theta,v,vx,vy,path_progress,minimum_clearance,ambiguity_radius,solve_time_ms,collision
0,0,ego,-1,,0,0,0,1.5,,,0,2.0542434376742857,0,0,0
0,0,obstacle,0,constant_velocity,5,0.15962027693564573,,,0.26866578771266175,0,0,2.0542434376742857,0,0,0
1,0.10000000000000001,ego,-1,,0.16499619526793197,1.7465708166573898e-10,2.0548505149353547e-09,1.7999239053586387,,,0.16499619526793194,1.9163183220666185,0.011963274961003129,51.013978000000002,0
1,0.10000000000000001,obstacle,0,constant_velocity,5.0268665787712665,0.15962027693564573,,,0.26866578771266175,0,0.16499619526793194,1.9163183220666185,0.011963274961003129,51.013978000000002,0
2,0.20000000000000001,ego,-1,,0.35875412380688421,3.2882518121579004e-10,-4.0524383509974719e-10,2.0752346654204059,,,0.35875412380688421,1.749701951186003,0.010964904464789899,37.524763,0
2,0.20000000000000001,obstacle,0,constant_velocity,5.053733157542533,0.15962027693564573,,,0.26866578771266175,0,0.35875412380688421,1.749701951186003,0.010964904464789899,37.524763,0
3,0.30000000000000004,ego,-1,,0.56877016060952257,-5.9821430068731087e-08,-5.7015655989853586e-07,2.12508607063259,,,0.56877016060952257,1.5668332247567458,0.01225787900639368,40.787852999999998,0
3,0.30000000000000004,obstacle,0,turn_right,5.0805876472600717,0.15881440046667186,,,0.26854489717538937,-0.008058764689738802,0.56877016060952257,1.5668332247567458,0.01225787900639368,40.787852999999998,0
4,0.40000000000000002,ego,-1,,0.78031949796893751,-0.00018271815825254459,-0.0017289042664671544,2.105902780287467,,,0.78031949796893751,1.3826413577637251,0.012332083864118512,40.714646000000002,0
4,0.40000000000000002,obstacle,0,turn_right,5.1074058806957616,0.15720337276315113,,,0.26818233435689592,-0.016110277035207135,0.78031949796893751,1.3826413577637251,0.012332083864118512,40.714646000000002,0
5,0.5,ego,-1,,0.98804359062999803,-0.00018323539065769425,0.0017398778159112176,2.0485811556729554,,,0.98804359062999803,1.2014633347996579,0.011791788980642544,36.889194000000003,0
5,0.5,obstacle,0,turn_right,5.134163723249686,0.15478864364127565,,,0.26757842553924577,-0.024147291218754863,0.98804359062999803,1.2014633347996579,0.011791788980642544,36.889194000000003,0
6,0.60000000000000009,ego,-1,,1.1937727385352341,-0.0013707474709122945,-0.013262868963804386,2.0661089364996821,,,1.1937727385352341,1.0255666841739206,0.010487151434531369,37.438613000000004,0
6,0.60000000000000009,obstacle,0,constant_velocity,5.1609215658036103,0.15237391451940016,,,0.26757842553924577,-0.024147291218754863,1.1937727385352341,1.0255666841739206,0.010487151434531369,37.438613000000004,0
7,0.70000000000000007,ego,-1,,1.4011574305471102,-0.0043992728585126005,-0.01593846875784926,2.0820283857086475,,,1.4011574305471102,0.84659885132772139,0.0099279651117433806,44.822617000000001,0
7,0.70000000000000007,obstacle,0,turn_left,5.1877397992393002,0.15076288681587946,,,0.26818233435689592,-0.016110277035207135,1.4011574305471102,0.84659885132772139,0.0099279651117433806,44.822617000000001,0
8,0.80000000000000004,ego,-1,,1.6091269771342422,-0.0073517801029589908,-0.012452087949952012,2.0777837939447279,,,1.6091269771342422,0.6656517080881057,0.0096659978551873749,41.645949000000002,0
8,0.80000000000000004,obstacle,0,turn_right,5.2144976417932245,0.14834815769400397,,,0.26757842553924577,-0.024147291218754863,1.6091269771342422,0.6656517080881057,0.0096659978551873749,41.645949000000002,0
9,0.90000000000000002,ego,-1,,1.8165182383829772,-0.0084864538297676172,0.0015184333704357823,2.0701372425509303,,,1.8165182383829772,0.48259096848604099,0.0093039224034432363,38.557257,0
9,0.90000000000000002,obstacle,0,turn_right,5.2411710132131857,0.14513190024699407,,,0.26673371419961217,-0.032162574470098973,1.8165182383829772,0.48259096848604099,0.0093039224034432363,38.557257,0
10,1,ego,-1,,2.0232513878815728,-0.0074126755750484373,0.0088728223733514165,2.0645908375303326,,,2.0232513878815728,0.30160767009424116,0.0086609566111446532,41.486912000000004,0
10,1,obstacle,0,constant_velocity,5.2678443846331469,0.14191564279998417,,,0.26673371419961217,-0.032162574470098973,2.0232513878815728,0.30160767009424116,0.0086609566111446532,41.486912000000004,0
11,1.1000000000000001,ego,-1,,2.2292792382900735,-0.012980732486489829,-0.062947364608036044,2.0583567232095312,,,2.2292792382900735,0.15490520701572597,0.0083555478564623746,39.715786000000001,0
11,1.1000000000000001,obstacle,0,turn_left,5.2946022271870721,0.13950091367810868,,,0.26757842553924577,-0.024147291218754863,2.2292792382900735,0.15490520701572597,0.0083555478564623746,39.715786000000001,0
12,1.2000000000000002,ego,-1,,2.4341530430642986,-0.032455190585119836,-0.12659524463942612,2.0582841651195101,,,2.4341530430642986,0.046541392258675707,0.0081328522756776052,41.481652000000004,0
12,1.2000000000000002,obstacle,0,turn_right,5.3212755986070333,0.13628465623109878,,,0.26673371419961217,-0.032162574470098973,2.4341530430642986,0.046541392258675707,0.0081328522756776052,41.481652000000004,0
13,1.3,ego,-1,,2.6376078299323833,-0.065594983129542705,-0.19629990108672249,2.065272767948604,,,2.6376078299323833,0.0024972448262782221,0.0076924718827685425,39.938873999999998,0
13,1.3,obstacle,0,constant_velocity,5.3479489700269944,0.13306839878408888,,,0.26673371419961217,-0.032162574470098973,2.6376078299323833,0.0024972448262782221,0.0076924718827685425,39.938873999999998,0
14,1.4000000000000001,ego,-1,,2.8395872814862977,-0.11187411618503415,-0.25411354386784202,2.0795755139318985,,,2.8395872814862977,0.0063955847221932594,0.0074551088037347725,42.848390999999999,0
14,1.4000000000000001,obstacle,0,turn_left,5.3747068125809196,0.1306536696622134,,,0.26757842553924577,-0.024147291218754863,2.8395872814862977,0.0063955847221932594,0.0074551088037347725,42.848390999999999,0
15,1.5,ego,-1,,3.0405996658549186,-0.16694149819860352,-0.28064653288984953,2.0889227137724586,,,3.0405996658549186,0.0052034274424305194,0.0073010130700781649,39.164603,0
15,1.5,obstacle,0,turn_right,5.4013801840008808,0.12743741221520349,,,0.26673371419961217,-0.032162574470098973,3.0405996658549186,0.0052034274424305194,0.0073010130700781649,39.164603,0
16,1.6000000000000001,ego,-1,,3.2411986245907909,-0.22566609677749599,-0.28892937897865567,2.0914490638439323,,,3.2411986245907909,0.0092756301933578644,0.007079570989082273,41.272300000000001,0
16,1.6000000000000001,obstacle,0,turn_left,5.428138026554806,0.12502268309332801,,,0.26757842553924577,-0.024147291218754863,3.2411986245907909,0.0092756301933578644,0.007079570989082273,41.272300000000001,0
17,1.7000000000000002,ego,-1,,3.4352427046271852,-0.28217086237567129,-0.27765944069860404,1.950645723999489,,,3.4352427046271852,0.0070324149053085927,0.0069441207874634831,41.428302000000002,0
17,1.7000000000000002,obstacle,0,turn_right,5.4548113979747672,0.12180642564631812,,,0.26673371419961217,-0.032162574470098973,3.4352427046271852,0.0070324149053085927,0.0069441207874634831,41.428302000000002,0
18,1.8,ego,-1,,3.6174800895234438,-0.33179683186130704,-0.25381675710063162,1.8269138414437527,,,3.6174800895234438,0.0052984229974246677,0.0066748303499437325,47.720602,0
18,1.8,obstacle,0,constant_velocity,5.4814847693947284,0.11859016819930822,,,0.26673371419961217,-0.032162574470098973,3.6174800895234438,0.0052984229974246677,0.0066748303499437325,47.720602,0
19,1.9000000000000001,ego,-1,,3.792012933508397,-0.37400605542256327,-0.22056096687538521,1.7645373215735372,,,3.792012933508397,0.0056114093120022135,0.006545738672797792,37.934121000000005,0
19,1.9000000000000001,obstacle,0,turn_right,5.5080496654468467,0.11457527684177536,,,0.26564896052118453,-0.04014891357532864,3.792012933508397,0.0056114093120022135,0.006545738672797792,37.934121000000005,0
20,2,ego,-1,,3.965883664672694,-0.4088776067635066,-0.17538333173255463,1.7824278785519083,,,3.965883664672694,0.0063502081934914134,0.0063112581798647777,36.744653,0
20,2,obstacle,0,constant_velocity,5.534614561498965,0.11056038548424249,,,0.26564896052118453,-0.04014891357532864,3.965883664672694,0.0063502081934914134,0.0063112581798647777,36.744653,0
21,2.1000000000000001,ego,-1,,4.1424837923921327,-0.44066125784476373,-0.18074269021625086,1.8063258133538906,,,4.1424837923921327,0.11046380087167051,0.0061827734851896193,37.576870999999997,0
21,2.1000000000000001,obstacle,0,turn_left,5.5612879329189262,0.1073441280372326,,,0.26673371419961217,-0.032162574470098973,4.1424837923921327,0.11046380087167051,0.0061827734851896193,37.576870999999997,0
22,2.2000000000000002,ego,-1,,4.3239636865434585,-0.47563580199696448,-0.19988164439815193,1.8901164347587871,,,4.3239636865434585,0.25016449574872768,0.0060430033043072547,43.753786000000005,0
