step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,42.889865999999998,1,0,0,8.9954801793955887,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,37.368309000000004,1,0,0,7.5795683055041838,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,37.085118999999999,1,0,0,0.0004324437331586852,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,40.021876999999996,1,0,0,0.0086773230069302973,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,38.767589000000001,1,0,0,0.017591179659378044,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,44.87379,1,0,0,0.00033438968754838079,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,39.294024,1,0,0,0.0042623270478797694,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,48.984577000000002,1,0,0,0.021313498477355402,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,41.282266999999997,1,0,0,0.014070167986807292,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,39.548581999999996,1,0,0,0.45248274711846631,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,40.475456999999999,1,0,0,0.42008437011707744,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,39.974489000000005,1,0,0,0.58902309039955258,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,42.666468000000002,1,0,0,0.42470543960118334,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,40.609608000000001,1,0,0,0.08219443463401821,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,40.917533999999996,1,0,0,2.224956278381077,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,38.581189999999999,1,0,0,1.0497716371905113,40,1,-1,-1,-1,-1,1,-1,-1,0,0
