step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,40.177458999999999,1,0,0,8.9954273788768067,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,56.999772,1,0,0,7.5796083572135942,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,39.662785999999997,1,0,0,0.24851890782379668,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,39.575442000000002,1,0,0,0.0010976419142573505,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,37.858026000000002,1,0,0,0.21224990668193786,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,39.392389000000001,1,0,0,0.034117282528331877,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,40.284228999999996,1,0,0,0.00085654185234550673,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,41.712463,1,0,0,0.0020419946981652163,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,37.529521000000003,1,0,0,0.0020047743824637798,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,40.087379999999996,1,0,0,0.0071498594989826709,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,40.585392999999996,1,0,0,0.012787559530687794,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,39.593344999999999,1,0,0,0.39731822768673941,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,44.047022999999996,1,0,0,0.51495911083721735,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,42.274946,1,0,0,0.33491945786772553,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,39.427795000000003,1,0,0,0.091207994018832908,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,38.554491000000006,1,0,0,0.0093347560459832099,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,41.146413000000003,1,0,0,0.94344258557028227,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,38.298570999999995,1,0,0,0.80733876326511977,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,38.580078,1,0,0,0.24022635245763008,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,41.417991000000001,1,0,0,0.51187737151855295,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,37.368340000000003,1,0,0,0.3705508582186991,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,39.680397999999997,1,0,0,0.19591238574622941,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,43.849704000000003,1,0,0,0.77673999570218633,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,42.002825999999999,1,0,0,0.66364649789876751,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,43.236135000000004,1,0,0,0.20714629569430315,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,43.237467000000002,1,0,0,0.38567359325147199,40,1,-1,-1,-1,-1,1,-1,-1,0,0
26,37.375443000000004,1,0,0,1.0804724434900099,40,1,-1,-1,-1,-1,1,-1,-1,0,0
27,37.434002999999997,1,0,0,0.65062428532184191,40,1,-1,-1,-1,-1,1,-1,-1,0,0
28,38.031571,1,0,0,0.70041490899501213,40,1,-1,-1,-1,-1,1,-1,-1,0,0
29,38.673802999999999,1,0,0,0.71276476239555353,40,1,-1,-1,-1,-1,1,-1,-1,0,0
30,40.943733999999999,1,0,0,0.65194754067785765,40,1,-1,-1,-1,-1,1,-1,-1,0,0
31,35.973438000000002,1,0,0,0.64047033328820613,40,1,-1,-1,-1,-1,1,-1,-1,0,0
32,45.766342000000002,1,0,0,0.63659039249697669,40,1,-1,-1,-1,-1,1,-1,-1,0,0
33,37.234268999999998,1,0,0,0.030326290380428979,40,1,-1,-1,-1,-1,1,-1,-1,0,0
34,37.088476,1,0,0,0.54132149574441635,40,1,-1,-1,-1,-1,1,-1,-1,0,0
35,38.360137000000002,1,0,0,0.19718397039585972,40,1,-1,-1,-1,-1,1,-1,-1,0,0
36,36.125762999999999,1,0,0,0.26300649966396367,40,1,-1,-1,-1,-1,1,-1,-1,0,0
37,34.669377000000004,1,0,0,0.020714060879583843,40,1,-1,-1,-1,-1,1,-1,-1,0,0
38,35.299967000000002,1,0,0,0.044414503395136147,40,1,-1,-1,-1,-1,1,-1,-1,0,0
39,42.045837000000006,1,0,0,0.0035888858852712955,40,1,-1,-1,-1,-1,1,-1,-1,0,0
40,36.584201,1,0,0,0.0056717587423313421,40,1,-1,-1,-1,-1,1,-1,-1,0,0
41,33.684803000000002,1,0,0,0.046055513150256799,40,1,-1,-1,-1,-1,1,-1,-1,0,0
42,35.341023999999997,1,0,0,0.059133641624253878,40,1,-1,-1,-1,-1,1,-1,-1,0,0
43,32.252361999999998,1,0,0,0.032727430675381065,40,1,-1,-1,-1,-1,1,-1,-1,0,0
44,35.227871999999998,1,0,0,0.014276584016627555,40,1,-1,-1,-1,-1,1,-1,-1,0,0
45,33.741460000000004,1,0,0,0.0078396346102693158,40,1,-1,-1,-1,-1,1,-1,-1,0,0
46,33.968513999999999,1,0,0,0.011837065322729901,40,1,-1,-1,-1,-1,1,-1,-1,0,0
47,33.062657999999999,1,0,0,0.0051316953277629127,40,1,-1,-1,-1,-1,1,-1,-1,0,0
48,32.397553000000002,1,0,0,0.0045903726986555515,40,1,-1,-1,-1,-1,1,-1,-1,0,0
49,31.589239999999997,1,0,0,0.0032820154885263362,40,1,-1,-1,-1,-1,1,-1,-1,0,0
50,33.712546000000003,1,0,0,0.0023352191271958649,40,1,-1,-1,-1,-1,1,-1,-1,0,0
51,32.341628999999998,1,0,0,0.0017101423636290054,40,1,-1,-1,-1,-1,1,-1,-1,0,0
52,32.164387000000005,1,0,0,0.0012419934315183376,40,1,-1,-1,-1,-1,1,-1,-1,0,0
53,32.137606999999996,1,0,0,0.00090037265594964376,40,1,-1,-1,-1,-1,1,-1,-1,0,0
54,30.625095999999999,1,0,0,0.00065364140162207918,40,1,-1,-1,-1,-1,1,-1,-1,0,0
55,31.631449,1,0,0,0.00047447380461992093,40,1,-1,-1,-1,-1,1,-1,-1,0,0
56,31.346075000000003,1,0,0,0.00034434324742875266,40,1,-1,-1,-1,-1,1,-1,-1,0,0
57,30.214998000000001,1,0,0,0.00024987809734668316,40,1,-1,-1,-1,-1,1,-1,-1,0,0
58,30.198387,1,0,0,0.00018134942164118901,40,1,-1,-1,-1,-1,1,-1,-1,0,0
59,30.344550000000002,1,0,0,0.00013160907920214664,40,1,-1,-1,-1,-1,1,-1,-1,0,0
