test_suite,test_name,test_root,matrix_identity,pair_case,case,variant,seed,log_file,collision,termination,path_completed,steps,acceleration_weight,automatically_compute_sample_size,brake_candidate_count,brake_feasible_count,certificate_requested_decisions,certification_status,certified_decisions,certified_fraction_all_decisions,classes,collision_radius,collision_timestep_count,control_smoothness_cost,dro_budget_active_count,dro_budget_active_fraction,dro_summary_count,dt,environment,executed_control_steps,facet_warning_count,fallback_step_count,final_mpc_cost,final_path_fraction,free_poly_over_20_count,harness_failure_count,homotopy_auto_count,homotopy_left_count,homotopy_path_count,homotopy_right_count,homotopy_try_count,integrated_control_effort_unweighted,integrated_control_effort_weighted,log_complete,max_abs_acceleration,max_abs_delta_acceleration,max_abs_delta_omega,max_abs_omega,max_anchor_shift,max_constraint_build_ms,max_controller_solve_ms,max_dro_lambda,max_dro_rho,max_dro_risk_eval_ms,max_dro_risk_lift,max_dro_tv,max_dual_residual,max_free_poly_facets,max_free_poly_vertices,max_mpc_cost,max_path_fraction,max_primal_residual,max_qp_constraints,max_qp_iterations,max_qp_solve_ms,max_raw_collision_constraints,max_rf_rejected_required,max_rf_removed,max_sqp_final_violation,max_sqp_violated_constraints,max_support_active,max_support_union,max_transport_cost,mean_abs_acceleration,mean_abs_delta_acceleration,mean_abs_delta_omega,mean_abs_omega,mean_actual_clearance,mean_constraint_build_ms,mean_control_effort_unweighted,mean_control_effort_weighted,mean_controller_solve_ms,mean_dro_nominal_risk,mean_dro_qstar_risk,mean_dro_rho,mean_dro_risk_eval_ms,mean_dro_risk_lift,mean_dro_tv,mean_free_poly_facets,mean_mpc_cost,mean_qp_constraints,mean_qp_iterations,mean_qp_solve_ms,mean_support_union,mean_transport_cost,min_actual_center_distance,min_actual_clearance,min_actual_clearance_step,min_mpc_cost,min_sh_anchor_clearance,mpc_cost_sample_count,near_miss_0p10_count,near_miss_0p10_fraction,near_miss_0p25_count,near_miss_0p25_fraction,near_miss_0p50_count,near_miss_0p50_fraction,nominal_fallback_attempt_count,nominal_fallback_success_count,nominal_resampling_baseline,num_scenarios,obstacles,path_length,profile,qp_converged_count,qp_failed_count,qp_solve_count,repeat,repeatable,rf_removal_accepted_count,rf_removal_rejected_count,rms_acceleration,rms_omega,run_id,safe_horizon_enabled,scenario_budget,solver_style,sqp_support_exceeded_iteration_count,steering_weight,support_certified_count,support_certified_fraction_evaluated,support_eval_count,support_exceeded_count,support_limit,support_not_evaluated_count,total_control_effort_unweighted,total_control_effort_weighted,trial_error,trial_status
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_straight_o1_c1_m3_boost_0_s20,non_dro,77,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc/repeat_0.log,0,step_limit,0,2,0.1,false,0,0,3,see_decisions,0,1.0,1,0.95,0,2.0290000352117083e-07,0,,0,0.1,straight,3,0,0,-17.2201,0.0233999,0,0,0,0,0,0,0,2.699706,0.2699706,1,3.0,0.0004499999999998394,5.50954e-08,7.13639e-08,2.22045e-16,3.26762,25.1398,,,0.0,,,9.72345e-05,5,8,-15.7811,0.0233999,7.46542e-09,42,5,18.2971,20,,0,0.0,0,0,0,,2.9998366666666665,0.00023499999999998522,3.8568215000000004e-08,3.1134976666666664e-08,1.8173599999999999,2.6648533333333333,8.99902,0.899902,19.992933333333333,,,,0.0,,,1.9444444444444444,-16.766766666666665,39.333333333333336,3.2333333333333334,14.607233333333333,0,,2.50049,1.55049,3,-17.2991,1.47305,3,0,0.0,0,0.0,0,0.0,0,0,false,20,1,25.0,boost_0,30,0,30,0,True,2,0,2.999836674515242,4.239022064132599e-08,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc/repeat_0,true,20,sh_mpcc,0,0.1,3,1.0,3,0,8,0,26.997059999999998,2.699706,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_straight_o1_c1_m3_boost_0_s20,non_dro,77,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc/repeat_1.log,0,step_limit,0,2,0.1,false,0,0,3,see_decisions,0,1.0,1,0.95,0,2.0290000352117083e-07,0,,0,0.1,straight,3,0,0,-17.2201,0.0233999,0,0,0,0,0,0,0,2.699706,0.2699706,1,3.0,0.0004499999999998394,5.50954e-08,7.13639e-08,2.22045e-16,3.26118,21.726599999999998,,,0.0,,,9.72345e-05,5,8,-15.7811,0.0233999,7.46542e-09,42,5,14.915,20,,0,0.0,0,0,0,,2.9998366666666665,0.00023499999999998522,3.8568215000000004e-08,3.1134976666666664e-08,1.8173599999999999,2.3477466666666666,8.99902,0.899902,17.965099999999996,,,,0.0,,,1.9444444444444444,-16.766766666666665,39.333333333333336,3.2333333333333334,13.182599999999999,0,,2.50049,1.55049,3,-17.2991,1.47305,3,0,0.0,0,0.0,0,0.0,0,0,false,20,1,25.0,boost_0,30,0,30,1,True,2,0,2.999836674515242,4.239022064132599e-08,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc/repeat_1,true,20,sh_mpcc,0,0.1,3,1.0,3,0,8,0,26.997059999999998,2.699706,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_dro_straight_o1_c1_m3_boost_0_s20,dro,77,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_dro/repeat_0.log,0,step_limit,0,2,0.1,false,0,0,3,see_decisions,0,1.0,1,0.95,0,2.0290000352117083e-07,0,0.0,3,0.1,straight,3,0,0,-17.2201,0.0233999,0,0,0,0,0,0,0,2.699706,0.2699706,1,3.0,0.0004499999999998394,5.50954e-08,7.13639e-08,2.22045e-16,3.24938,24.323999999999998,0.0,0.00479247,0.321725,0.0,0.0,9.72345e-05,5,8,-15.7811,0.0233999,7.46542e-09,42,5,16.7554,20,,0,0.0,0,0,0,0.0,2.9998366666666665,0.00023499999999998522,3.8568215000000004e-08,3.1134976666666664e-08,1.8173599999999999,2.3418666666666668,8.99902,0.899902,19.207733333333334,0.0,0.0,0.0045231099999999995,0.24561933333333336,0.0,0.0,1.9444444444444444,-16.766766666666665,39.333333333333336,3.2333333333333334,13.8131,0,0.0,2.50049,1.55049,3,-17.2991,1.47305,3,0,0.0,0,0.0,0,0.0,0,0,false,20,1,25.0,boost_0,30,0,30,0,True,2,0,2.999836674515242,4.239022064132599e-08,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_dro/repeat_0,true,20,sh_mpcc_dro,0,0.1,3,1.0,3,0,8,0,26.997059999999998,2.699706,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_dro_straight_o1_c1_m3_boost_0_s20,dro,77,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_dro/repeat_1.log,0,step_limit,0,2,0.1,false,0,0,3,see_decisions,0,1.0,1,0.95,0,2.0290000352117083e-07,0,0.0,3,0.1,straight,3,0,0,-17.2201,0.0233999,0,0,0,0,0,0,0,2.699706,0.2699706,1,3.0,0.0004499999999998394,5.50954e-08,7.13639e-08,2.22045e-16,3.23529,25.7301,0.0,0.00479247,0.32329800000000003,0.0,0.0,9.72345e-05,5,8,-15.7811,0.0233999,7.46542e-09,42,5,18.125700000000002,20,,0,0.0,0,0,0,0.0,2.9998366666666665,0.00023499999999998522,3.8568215000000004e-08,3.1134976666666664e-08,1.8173599999999999,2.7606533333333334,8.99902,0.899902,20.358266666666665,0.0,0.0,0.0045231099999999995,0.250736,0.0,0.0,1.9444444444444444,-16.766766666666665,39.333333333333336,3.2333333333333334,14.2359,0,0.0,2.50049,1.55049,3,-17.2991,1.47305,3,0,0.0,0,0.0,0,0.0,0,0,false,20,1,25.0,boost_0,30,0,30,1,True,2,0,2.999836674515242,4.239022064132599e-08,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_dro/repeat_1,true,20,sh_mpcc_dro,0,0.1,3,1.0,3,0,8,0,26.997059999999998,2.699706,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_dro_fallback_straight_o1_c1_m3_boost_0_s20,dro_fallback,77,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_dro_fallback/repeat_0.log,0,step_limit,0,2,0.1,false,0,0,3,see_decisions,0,1.0,1,0.95,0,2.0290000352117083e-07,0,0.0,3,0.1,straight,3,0,0,-17.2201,0.0233999,0,0,0,0,0,0,0,2.699706,0.2699706,1,3.0,0.0004499999999998394,5.50954e-08,7.13639e-08,2.22045e-16,3.25431,24.6159,0.0,0.00479247,0.323488,0.0,0.0,9.72345e-05,5,8,-15.7811,0.0233999,7.46542e-09,42,5,17.032700000000002,20,,0,0.0,0,0,0,0.0,2.9998366666666665,0.00023499999999998522,3.8568215000000004e-08,3.1134976666666664e-08,1.8173599999999999,2.387723333333333,8.99902,0.899902,20.5246,0.0,0.0,0.0045231099999999995,0.250405,0.0,0.0,1.9444444444444444,-16.766766666666665,39.333333333333336,3.2333333333333334,15.0889,0,0.0,2.50049,1.55049,3,-17.2991,1.47305,3,0,0.0,0,0.0,0,0.0,0,0,false,20,1,25.0,boost_0,30,0,30,0,True,2,0,2.999836674515242,4.239022064132599e-08,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_dro_fallback/repeat_0,true,20,sh_mpcc_dro_fallback,0,0.1,3,1.0,3,0,8,0,26.997059999999998,2.699706,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_dro_fallback_straight_o1_c1_m3_boost_0_s20,dro_fallback,77,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_dro_fallback/repeat_1.log,0,step_limit,0,2,0.1,false,0,0,3,see_decisions,0,1.0,1,0.95,0,2.0290000352117083e-07,0,0.0,3,0.1,straight,3,0,0,-17.2201,0.0233999,0,0,0,0,0,0,0,2.699706,0.2699706,1,3.0,0.0004499999999998394,5.50954e-08,7.13639e-08,2.22045e-16,3.25773,25.799200000000003,0.0,0.00479247,0.32081299999999996,0.0,0.0,9.72345e-05,5,8,-15.7811,0.0233999,7.46542e-09,42,5,18.2392,20,,0,0.0,0,0,0,0.0,2.9998366666666665,0.00023499999999998522,3.8568215000000004e-08,3.1134976666666664e-08,1.8173599999999999,2.6776299999999997,8.99902,0.899902,22.5216,0.0,0.0,0.0045231099999999995,0.3131946666666667,0.0,0.0,1.9444444444444444,-16.766766666666665,39.333333333333336,3.2333333333333334,16.168599999999998,0,0.0,2.50049,1.55049,3,-17.2991,1.47305,3,0,0.0,0,0.0,0,0.0,0,0,false,20,1,25.0,boost_0,30,0,30,1,True,2,0,2.999836674515242,4.239022064132599e-08,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_dro_fallback/repeat_1,true,20,sh_mpcc_dro_fallback,0,0.1,3,1.0,3,0,8,0,26.997059999999998,2.699706,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_extra_straight_o1_c1_m3_boost_0_s20,extra_nominal,77,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_0.log,0,step_limit,0,2,0.1,false,0,0,3,see_decisions,0,1.0,1,0.95,0,2.0290000140702334e-07,0,,0,0.1,straight,3,0,0,-17.2201,0.0233999,0,0,0,0,0,0,0,2.699706,0.2699706,1,3.0,0.0004499999999998394,2.9645289999999998e-08,4.54232e-08,2.22045e-16,6.15861,28.2094,,,0.0,,,9.72288e-05,6,9,-15.7811,0.0233999,7.47087e-09,43,5,17.1291,40,,0,0.0,0,0,0,,2.9998366666666665,0.00023499999999998522,2.6315245e-08,2.502283e-08,1.8173599999999999,4.5193433333333335,8.99902,0.899902,21.953899999999997,,,,0.0,,,2,-16.766766666666665,40,3.2333333333333334,13.957799999999999,0,,2.50049,1.55049,3,-17.2991,1.47305,3,0,0.0,0,0.0,0,0.0,0,0,false,40,1,25.0,boost_0,30,0,30,0,True,2,0,2.999836674515242,2.9544745564336253e-08,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_0,true,20,sh_mpcc_extra,0,0.1,3,1.0,3,0,8,0,26.997059999999998,2.699706,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_extra_straight_o1_c1_m3_boost_0_s20,extra_nominal,77,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1.log,0,step_limit,0,2,0.1,false,0,0,3,see_decisions,0,1.0,1,0.95,0,2.0290000140702334e-07,0,,0,0.1,straight,3,0,0,-17.2201,0.0233999,0,0,0,0,0,0,0,2.699706,0.2699706,1,3.0,0.0004499999999998394,2.9645289999999998e-08,4.54232e-08,2.22045e-16,6.12993,29.4972,,,0.0,,,9.72288e-05,6,9,-15.7811,0.0233999,7.47087e-09,43,5,18.4263,40,,0,0.0,0,0,0,,2.9998366666666665,0.00023499999999998522,2.6315245e-08,2.502283e-08,1.8173599999999999,4.500523333333334,8.99902,0.899902,22.605733333333333,,,,0.0,,,2,-16.766766666666665,40,3.2333333333333334,14.377366666666667,0,,2.50049,1.55049,3,-17.2991,1.47305,3,0,0.0,0,0.0,0,0.0,0,0,false,40,1,25.0,boost_0,30,0,30,1,True,2,0,2.999836674515242,2.9544745564336253e-08,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1,true,20,sh_mpcc_extra,0,0.1,3,1.0,3,0,8,0,26.997059999999998,2.699706,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,nominal_resample,77,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0.log,0,step_limit,0,2,0.1,false,0,0,3,see_decisions,0,1.0,1,0.95,0,2.0290000352117083e-07,0,,0,0.1,straight,3,0,0,-17.2201,0.0233999,0,0,0,0,0,0,0,2.699706,0.2699706,1,3.0,0.0004499999999998394,5.50954e-08,7.13639e-08,2.22045e-16,3.23617,20.6243,,,0.0,,,9.72345e-05,5,8,-15.7811,0.0233999,7.46542e-09,42,5,13.869,20,,0,0.0,0,0,0,,2.9998366666666665,0.00023499999999998522,3.8568215000000004e-08,3.1134976666666664e-08,1.8173599999999999,2.3854566666666663,8.99902,0.899902,18.121133333333333,,,,0.0,,,1.9444444444444444,-16.766766666666665,39.333333333333336,3.2333333333333334,13.336599999999999,0,,2.50049,1.55049,3,-17.2991,1.47305,3,0,0.0,0,0.0,0,0.0,0,0,true,20,1,25.0,boost_0,30,0,30,0,True,2,0,2.999836674515242,4.239022064132599e-08,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0,true,20,sh_mpcc_resample,0,0.1,3,1.0,3,0,8,0,26.997059999999998,2.699706,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,nominal_resample,77,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1.log,0,step_limit,0,2,0.1,false,0,0,3,see_decisions,0,1.0,1,0.95,0,2.0290000352117083e-07,0,,0,0.1,straight,3,0,0,-17.2201,0.0233999,0,0,0,0,0,0,0,2.699706,0.2699706,1,3.0,0.0004499999999998394,5.50954e-08,7.13639e-08,2.22045e-16,3.2481099999999996,22.8265,,,0.0,,,9.72345e-05,5,8,-15.7811,0.0233999,7.46542e-09,42,5,16.0193,20,,0,0.0,0,0,0,,2.9998366666666665,0.00023499999999998522,3.8568215000000004e-08,3.1134976666666664e-08,1.8173599999999999,2.4048966666666662,8.99902,0.899902,18.64143333333333,,,,0.0,,,1.9444444444444444,-16.766766666666665,39.333333333333336,3.2333333333333334,13.7907,0,,2.50049,1.55049,3,-17.2991,1.47305,3,0,0.0,0,0.0,0,0.0,0,0,true,20,1,25.0,boost_0,30,0,30,1,True,2,0,2.999836674515242,4.239022064132599e-08,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1,true,20,sh_mpcc_resample,0,0.1,3,1.0,3,0,8,0,26.997059999999998,2.699706,,OK
