test_suite,test_name,test_root,matrix_identity,pair_case,case,seed,step,applied,success,fallback,nominal_fallback_attempted,used_nominal_fallback,a,omega,control_cost_unweighted,control_cost_weighted,mpc_cost,solve_time,qp_solve_time,constraint_time,dro_risk_time,ambiguity_radius,certificate,acceleration_weight,automatically_compute_sample_size,certification_status,classes,dt,environment,log_file,nominal_resampling_baseline,num_scenarios,obstacles,profile,repeat,repeatable,run_id,safe_horizon_enabled,scenario_budget,solver_style,steering_weight,trial_error,trial_status
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_extra_straight_o1_c1_m3_boost_0_s20,77,2,1,1,0,0,0,2.99953,-4.54232e-08,8.99718,0.899718,-17.2201,0.0187922,0.0123197,0.00368792,0,0,insufficient_scenarios,0.1,false,see_decisions,1,0.1,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_0.log,false,40,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_0,true,20,sh_mpcc_extra,0.1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_extra_straight_o1_c1_m3_boost_0_s20,77,0,1,1,0,0,0,3,7.20729e-09,9,0.9,-15.7811,0.0294972,0.0184263,0.00612993,0,0,insufficient_scenarios,0.1,false,see_decisions,1,0.1,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1.log,false,40,1,boost_0,1,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1,true,20,sh_mpcc_extra,0.1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_extra_straight_o1_c1_m3_boost_0_s20,77,1,1,1,0,0,0,2.99998,-2.2438e-08,8.99988,0.899988,-17.2991,0.0197032,0.0124875,0.00371047,0,0,insufficient_scenarios,0.1,false,see_decisions,1,0.1,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1.log,false,40,1,boost_0,1,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1,true,20,sh_mpcc_extra,0.1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_extra_straight_o1_c1_m3_boost_0_s20,77,2,1,1,0,0,0,2.99953,-4.54232e-08,8.99718,0.899718,-17.2201,0.0186168,0.0122183,0.00366117,0,0,insufficient_scenarios,0.1,false,see_decisions,1,0.1,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1.log,false,40,1,boost_0,1,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1,true,20,sh_mpcc_extra,0.1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,77,0,1,1,0,0,0,3,5.77253e-09,9,0.9,-15.7811,0.0206243,0.013869,0.00323617,0,0,insufficient_scenarios,0.1,false,see_decisions,1,0.1,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0.log,true,20,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0,true,20,sh_mpcc_resample,0.1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,77,1,1,1,0,0,0,2.99998,-1.62685e-08,8.99988,0.899988,-17.2991,0.0171799,0.0133999,0.00195811,0,0,insufficient_scenarios,0.1,false,see_decisions,1,0.1,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0.log,true,20,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0,true,20,sh_mpcc_resample,0.1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,77,2,1,1,0,0,0,2.99953,-7.13639e-08,8.99718,0.899718,-17.2201,0.0165592,0.0127409,0.00196209,0,0,insufficient_scenarios,0.1,false,see_decisions,1,0.1,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0.log,true,20,1,boost_0,0,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0,true,20,sh_mpcc_resample,0.1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,77,0,1,1,0,0,0,3,5.77253e-09,9,0.9,-15.7811,0.0228265,0.0160193,0.00324811,0,0,insufficient_scenarios,0.1,false,see_decisions,1,0.1,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1.log,true,20,1,boost_0,1,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1,true,20,sh_mpcc_resample,0.1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,77,1,1,1,0,0,0,2.99998,-1.62685e-08,8.99988,0.899988,-17.2991,0.0167729,0.0128595,0.00195334,0,0,insufficient_scenarios,0.1,false,see_decisions,1,0.1,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1.log,true,20,1,boost_0,1,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1,true,20,sh_mpcc_resample,0.1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,77,2,1,1,0,0,0,2.99953,-7.13639e-08,8.99718,0.899718,-17.2201,0.0163249,0.0124933,0.00201324,0,0,insufficient_scenarios,0.1,false,see_decisions,1,0.1,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1.log,true,20,1,boost_0,1,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1,true,20,sh_mpcc_resample,0.1,,OK
