test_suite,test_name,test_root,matrix_identity,case,solver_style,seed,repeat,step,attempt,source_artifact,automatically_compute_sample_size,certification_status,classes,dro_enabled,environment,log_file,nominal_resampling_baseline,num_scenarios,obstacles,pair_case,profile,qp_calls,repeatable,run_id,safe_horizon_enabled,scenario_budget,scenario_count,solve_ms,success,trial_error,trial_status
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_extra_straight_o1_c1_m3_boost_0_s20,sh_mpcc_extra,77,0,2,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_0/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_0.log,false,40,1,straight_o1_c1_m3_boost_0_s20,boost_0,10,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_0,true,20,40,18.785264999999999,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_extra_straight_o1_c1_m3_boost_0_s20,sh_mpcc_extra,77,1,0,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1.log,false,40,1,straight_o1_c1_m3_boost_0_s20,boost_0,10,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1,true,20,40,29.485861,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_extra_straight_o1_c1_m3_boost_0_s20,sh_mpcc_extra,77,1,1,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1.log,false,40,1,straight_o1_c1_m3_boost_0_s20,boost_0,10,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1,true,20,40,19.694372000000001,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_extra_straight_o1_c1_m3_boost_0_s20,sh_mpcc_extra,77,1,2,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1.log,false,40,1,straight_o1_c1_m3_boost_0_s20,boost_0,10,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_extra/repeat_1,true,20,40,18.609870000000001,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample,77,0,0,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0.log,true,20,1,straight_o1_c1_m3_boost_0_s20,boost_0,10,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0,true,20,20,20.610862999999998,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample,77,0,1,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0.log,true,20,1,straight_o1_c1_m3_boost_0_s20,boost_0,10,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0,true,20,20,17.169547000000001,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample,77,0,2,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0.log,true,20,1,straight_o1_c1_m3_boost_0_s20,boost_0,10,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_0,true,20,20,16.548820999999997,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample,77,1,0,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1.log,true,20,1,straight_o1_c1_m3_boost_0_s20,boost_0,10,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1,true,20,20,22.813351999999998,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample,77,1,1,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1.log,true,20,1,straight_o1_c1_m3_boost_0_s20,boost_0,10,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1,true,20,20,16.764953999999999,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_resample_straight_o1_c1_m3_boost_0_s20,sh_mpcc_resample,77,1,2,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1.log,true,20,1,straight_o1_c1_m3_boost_0_s20,boost_0,10,True,straight_o1_c1_m3_boost_0_s20/seed_77/sh_mpcc_resample/repeat_1,true,20,20,16.317349,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_15_s20,sh_mpcc,77,0,0,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0.log,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,10,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0,true,20,20,21.377621999999999,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_15_s20,sh_mpcc,77,0,1,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0.log,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,10,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0,true,20,20,16.620614,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_15_s20,sh_mpcc,77,0,2,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0.log,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,10,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_0,true,20,20,16.442869999999999,1,,OK
sample_efficiency,concentration-smoke,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke,77fedeb464320f1c31023e1c91faa0f70f67d43348e258d4e36e08d7c03c0529,sh_mpcc_straight_o1_c1_m3_boost_15_s20,sh_mpcc,77,1,0,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/concentration-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1/attempts.csv,false,see_decisions,1,0,straight,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1.log,false,20,1,straight_o1_c1_m3_boost_15_s20,boost_15,10,True,straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc/repeat_1,true,20,20,24.246407000000001,1,,OK
