step,attempt,obstacle_id,mode,nominal_probability,sampling_probability,risk_score,rho,sampled_count,scenario_count,true_mode
0,0,0,constant_velocity,0.59999999999999998,0.59999999999999998,,,13,20,constant_velocity
0,0,0,turn_left,0.20000000000000001,0.20000000000000001,,,1,20,constant_velocity
0,0,0,turn_right,0.20000000000000001,0.20000000000000001,,,6,20,constant_velocity
1,0,0,constant_velocity,0.42857142857142855,0.42857142857142855,,,5,20,turn_right
1,0,0,turn_left,0.14285714285714285,0.14285714285714285,,,3,20,turn_right
1,0,0,turn_right,0.42857142857142855,0.42857142857142855,,,12,20,turn_right
2,0,0,constant_velocity,0.33333333333333331,0.33333333333333331,,,5,20,turn_right
2,0,0,turn_left,0.1111111111111111,0.1111111111111111,,,1,20,turn_right
2,0,0,turn_right,0.55555555555555558,0.55555555555555558,,,14,20,turn_right
3,0,0,constant_velocity,0.27272727272727271,0.27272727272727271,,,7,20,turn_left
3,0,0,turn_left,0.27272727272727271,0.27272727272727271,,,4,20,turn_left
3,0,0,turn_right,0.45454545454545453,0.45454545454545453,,,9,20,turn_left
4,0,0,constant_velocity,0.23076923076923078,0.23076923076923078,,,5,20,turn_right
4,0,0,turn_left,0.23076923076923078,0.23076923076923078,,,3,20,turn_right
4,0,0,turn_right,0.53846153846153844,0.53846153846153844,,,12,20,turn_right
5,0,0,constant_velocity,0.20000000000000001,0.20000000000000001,,,4,20,turn_left
5,0,0,turn_left,0.33333333333333331,0.33333333333333331,,,12,20,turn_left
5,0,0,turn_right,0.46666666666666667,0.46666666666666667,,,4,20,turn_left
6,0,0,constant_velocity,0.17647058823529413,0.17647058823529413,,,1,20,turn_left
6,0,0,turn_left,0.41176470588235292,0.41176470588235292,,,10,20,turn_left
6,0,0,turn_right,0.41176470588235292,0.41176470588235292,,,9,20,turn_left
7,0,0,constant_velocity,0.15789473684210525,0.15789473684210525,,,2,20,turn_left
7,0,0,turn_left,0.47368421052631576,0.47368421052631576,,,7,20,turn_left
7,0,0,turn_right,0.36842105263157893,0.36842105263157893,,,11,20,turn_left
8,0,0,constant_velocity,0.14285714285714285,0.14285714285714285,,,1,20,turn_left
8,0,0,turn_left,0.52380952380952384,0.52380952380952384,,,10,20,turn_left
8,0,0,turn_right,0.33333333333333331,0.33333333333333331,,,9,20,turn_left
9,0,0,constant_velocity,0.13043478260869565,0.13043478260869565,,,7,20,turn_right
9,0,0,turn_left,0.47826086956521741,0.47826086956521741,,,5,20,turn_right
9,0,0,turn_right,0.39130434782608697,0.39130434782608697,,,8,20,turn_right
10,0,0,constant_velocity,0.12,0.12,,,4,20,turn_right
10,0,0,turn_left,0.44,0.44,,,7,20,turn_right
10,0,0,turn_right,0.44,0.44,,,9,20,turn_right
11,0,0,constant_velocity,0.1111111111111111,0.1111111111111111,,,1,20,turn_left
11,0,0,turn_left,0.48148148148148145,0.48148148148148145,,,10,20,turn_left
11,0,0,turn_right,0.40740740740740738,0.40740740740740738,,,9,20,turn_left
12,0,0,constant_velocity,0.17241379310344829,0.17241379310344829,,,4,20,constant_velocity
12,0,0,turn_left,0.44827586206896552,0.44827586206896552,,,7,20,constant_velocity
12,0,0,turn_right,0.37931034482758619,0.37931034482758619,,,9,20,constant_velocity
13,0,0,constant_velocity,0.16129032258064516,0.16129032258064516,,,3,20,turn_left
13,0,0,turn_left,0.4838709677419355,0.4838709677419355,,,10,20,turn_left
13,0,0,turn_right,0.35483870967741937,0.35483870967741937,,,7,20,turn_left
14,0,0,constant_velocity,0.15151515151515152,0.15151515151515152,,,0,20,turn_left
14,0,0,turn_left,0.51515151515151514,0.51515151515151514,,,14,20,turn_left
14,0,0,turn_right,0.33333333333333331,0.33333333333333331,,,6,20,turn_left
