step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,0,141.725495,20,10
1,0,1,0,123.73329199999999,20,10
2,0,1,0,260.91020799999995,20,20
3,0,1,0,126.26184900000001,20,10
4,0,1,0,211.284458,20,15
5,0,1,0,130.12639000000001,20,10
6,0,1,0,260.230571,20,22
7,0,1,0,121.52109,20,10
8,0,1,0,130.52995300000001,20,10
9,0,1,0,284.218276,20,118
10,0,1,0,116.81366199999999,20,10
11,0,1,0,111.45438300000001,20,10
12,0,1,0,327.97283500000003,20,122
13,0,1,0,125.78347600000001,20,10
14,0,1,0,128.71392800000001,20,10
15,0,1,0,213.68167499999998,20,16
16,0,1,0,125.439572,20,10
17,0,1,0,219.719729,20,19
18,0,1,0,129.74104399999999,20,10
19,0,1,0,125.13442099999999,20,10
20,0,1,0,224.907444,20,19
21,0,1,0,123.90252699999999,20,10
22,0,1,0,119.51182300000001,20,10
23,0,1,0,122.514653,20,10
24,0,1,0,199.11050999999998,20,15
25,0,1,0,126.949753,20,10
26,0,1,0,124.85980000000001,20,10
27,0,1,0,128.02679599999999,20,10
28,0,1,0,229.30086599999998,20,19
29,0,1,0,115.65996700000001,20,10
30,0,1,0,126.91407900000002,20,10
31,0,1,0,132.75110900000001,20,10
32,0,1,0,120.200185,20,10
33,0,1,0,112.91604,20,10
34,0,1,0,126.55318099999998,20,10
35,0,1,0,215.11472600000002,20,19
36,0,1,0,117.67140099999999,20,10
37,0,1,0,112.864936,20,10
38,0,1,0,191.89473600000002,20,15
39,0,1,0,112.198649,20,10
40,0,1,0,111.84273,20,10
41,0,1,0,208.889734,20,19
42,0,1,0,107.64766200000001,20,10
43,0,1,0,112.64790500000001,20,10
44,0,1,0,202.43693900000002,20,15
45,0,1,0,108.885357,20,10
46,0,1,0,113.75830300000001,20,10
47,0,1,0,196.95943499999998,20,19
48,0,1,0,106.58027800000001,20,10
49,0,1,0,115.24517300000001,20,10
50,0,1,0,111.36320600000001,20,10
51,0,1,0,113.892934,20,10
52,0,1,0,103.82175000000001,20,10
53,0,1,0,103.43905600000001,20,10
54,0,1,0,97.391409999999993,20,10
55,0,1,0,103.595347,20,10
56,0,1,0,99.982241999999999,20,10
57,0,1,0,102.072997,20,10
58,0,1,0,98.076548000000003,20,10
59,0,1,0,98.214590000000001,20,10
60,0,1,0,97.832821999999993,20,10
61,0,1,0,94.761979999999994,20,10
62,0,1,0,95.068060000000003,20,10
63,0,1,0,97.320914999999999,20,10
64,0,1,0,95.495210999999998,20,10
65,0,1,0,94.384054999999989,20,10
66,0,1,0,93.304023999999998,20,10
67,0,1,0,93.588035000000005,20,10
68,0,1,0,98.782357000000005,20,10
69,0,1,0,93.286533000000006,20,10
70,0,1,0,95.490860999999995,20,10
71,0,1,0,101.728156,20,10
72,0,1,0,92.054411999999999,20,10
73,0,1,0,90.371848,20,10
74,0,1,0,91.385232999999999,20,10
75,0,1,0,90.762394,20,10
76,0,1,0,90.583484000000013,20,10
77,0,1,0,86.295978999999988,20,10
78,0,1,0,88.983984000000007,20,10
79,0,1,0,89.182017000000002,20,10
80,0,1,0,92.602641000000006,20,10
81,0,1,0,92.574592999999993,20,10
82,0,1,0,87.322046,20,10
83,0,1,0,89.450660999999997,20,10
84,0,1,0,84.001548999999997,20,10
85,0,1,0,86.990622000000002,20,10
86,0,1,0,88.275527000000011,20,10
87,0,1,0,84.958094000000003,20,10
88,0,1,0,85.490966999999998,20,10
89,0,1,0,85.370528000000007,20,10
90,0,1,0,84.101292000000001,20,10
91,0,1,0,85.159834000000004,20,10
92,0,1,0,89.719563000000008,20,10
93,0,1,0,85.389734999999988,20,10
94,0,1,0,91.695554000000001,20,10
95,0,1,0,80.976641000000001,20,10
96,0,1,0,83.273955000000001,20,10
97,0,1,0,86.864246000000009,20,10
98,0,1,0,83.768430000000009,20,10
99,0,1,0,80.523227000000006,20,10
100,0,1,0,80.961785999999989,20,10
101,0,1,0,77.869816999999998,20,10
102,0,1,0,78.838242000000008,20,10
103,0,1,0,80.75654999999999,20,10
104,0,1,0,80.685750999999996,20,10
105,0,1,0,86.35754399999999,20,10
106,0,1,0,91.564766000000006,20,10
107,0,1,0,79.602264000000005,20,10
108,0,1,0,85.493579999999994,20,10
109,0,1,0,94.335637000000006,20,10
110,0,1,0,79.404953000000006,20,10
111,0,1,0,82.030812999999995,20,10
112,0,1,0,76.789752000000007,20,10
113,0,1,0,79.086442000000005,20,10
114,0,1,0,75.736231000000004,20,10
115,0,1,0,74.858103,20,10
116,0,1,0,74.755345000000005,20,10
117,0,1,0,73.896636999999998,20,10
118,0,1,0,75.685317999999995,20,10
119,0,1,0,71.577461,20,10
120,0,1,0,70.655387000000005,20,10
121,0,1,0,71.777376000000004,20,10
122,0,1,0,74.715473000000003,20,10
123,0,1,0,75.650577999999996,20,10
124,0,1,0,71.761558000000008,20,10
125,0,1,0,71.905828,20,10
126,0,1,0,72.308975000000004,20,10
127,0,1,0,69.751675000000006,20,10
128,0,1,0,68.980894000000006,20,10
129,0,1,0,67.514620999999991,20,10
130,0,1,0,67.214667000000006,20,10
131,0,1,0,67.667649999999995,20,10
132,0,1,0,69.195437999999996,20,10
133,0,1,0,67.339211999999989,20,10
134,0,1,0,67.679731000000004,20,10
135,0,1,0,67.152740000000009,20,10
136,0,1,0,69.174782000000008,20,10
137,0,1,0,65.995390999999998,20,10
138,0,1,0,67.010133999999994,20,10
139,0,1,0,65.269218000000009,20,10
140,0,1,0,66.560406999999998,20,10
141,0,1,0,65.619573000000003,20,10
142,0,1,0,65.67067999999999,20,10
