step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,1,150.13338400000001,20,10
1,0,1,1,138.90855999999999,20,10
2,0,1,1,298.04432500000001,20,118
3,0,1,1,128.04156799999998,20,10
4,0,1,1,245.39121799999998,20,20
5,0,1,1,132.372804,20,10
6,0,1,1,228.01850899999999,20,18
7,0,1,1,133.48980899999998,20,10
8,0,1,1,125.641949,20,10
9,0,1,1,283.54653400000001,20,118
10,0,1,1,122.228972,20,10
11,0,1,1,126.65540899999999,20,10
12,0,1,1,214.691665,20,17
13,0,1,1,118.708198,20,10
14,0,1,1,309.88613799999996,20,216
15,0,1,1,213.85302899999999,20,15
16,0,1,1,128.25758500000001,20,10
17,0,1,1,231.94792100000001,20,19
18,0,1,1,124.941818,20,10
19,0,1,1,123.780438,20,10
20,0,1,1,125.43996600000001,20,10
21,0,1,1,212.27771100000001,20,16
22,0,1,1,131.64755400000001,20,10
23,0,1,1,225.637441,20,19
24,0,1,1,127.14619699999999,20,10
25,0,1,1,123.84968500000001,20,10
26,0,1,1,119.35777400000001,20,10
27,0,1,1,125.491178,20,10
28,0,1,1,120.08797799999999,20,10
29,0,1,1,211.46193799999998,20,19
30,0,1,1,125.388205,20,10
31,0,1,1,229.05676499999998,20,19
32,0,1,1,126.69274999999999,20,10
33,0,1,1,223.118866,20,19
34,0,1,1,133.08476400000001,20,10
35,0,1,1,245.12971899999999,20,19
36,0,1,1,141.55348599999999,20,10
37,0,1,1,233.05281399999998,20,19
38,0,1,1,131.04695999999998,20,10
39,0,1,1,122.57950600000001,20,10
40,0,1,1,132.91731000000001,20,10
41,0,1,1,139.21433299999998,20,10
42,0,1,1,119.344516,20,10
43,0,1,1,267.33439099999998,20,19
44,0,1,1,129.32337999999999,20,10
45,0,1,1,115.421575,20,10
46,0,1,1,208.65536300000002,20,19
47,0,1,1,117.38732899999999,20,10
48,0,1,1,194.39304199999998,20,17
49,0,1,1,205.98066700000001,20,19
50,0,1,1,113.35619800000001,20,10
51,0,1,1,115.26316200000001,20,10
52,0,1,1,227.100539,20,15
53,0,1,1,113.71912500000001,20,10
54,0,1,1,105.156735,20,10
55,0,1,1,227.57379,20,19
56,0,1,1,123.819712,20,10
57,0,1,1,120.69900199999999,20,10
58,0,1,1,101.539342,20,10
59,0,1,1,110.131438,20,10
60,0,1,1,106.34711,20,10
61,0,1,1,109.240533,20,10
62,0,1,1,113.169252,20,10
63,0,1,1,109.527957,20,10
64,0,1,1,103.528308,20,10
65,0,1,1,100.901837,20,10
66,0,1,1,101.319384,20,10
67,0,1,1,99.683401000000003,20,10
68,0,1,1,104.375242,20,10
69,0,1,1,101.66994699999999,20,10
70,0,1,1,96.214384999999993,20,10
71,0,1,1,108.798649,20,10
72,0,1,1,104.239896,20,10
73,0,1,1,116.82355699999999,20,10
74,0,1,1,102.364147,20,10
75,0,1,1,107.548717,20,10
76,0,1,1,114.897525,20,10
77,0,1,1,97.257870999999994,20,10
78,0,1,1,96.650047000000001,20,10
79,0,1,1,93.182366999999999,20,10
80,0,1,1,105.38944599999999,20,10
81,0,1,1,96.715316999999999,20,10
82,0,1,1,93.176173000000006,20,10
83,0,1,1,95.933687000000006,20,10
84,0,1,1,94.572312000000011,20,10
85,0,1,1,92.900417000000004,20,10
86,0,1,1,92.717882000000003,20,10
