step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,150.14423399999998,1,1,0,3.9375790699859108,20,0,-1,-1,-1,-1,1,-1,-1,0,0
1,138.921595,1,1,0,0.085256724795025718,20,1,0,-1,-1,-1,1,-1,-1,0,0
2,298.05791999999997,1,1,0,0.132727675124926,20,1,1,-1,1,1,1,-1,-1,0,0
3,128.05296899999999,1,1,0,0.11213609644387967,20,1,0,-1,-1,-1,1,-1,-1,0,0
4,245.40216800000002,1,1,0,0.2822682584705497,20,1,1,-1,1,1,1,-1,-1,0,0
5,132.383825,1,1,0,0.036468209653634676,20,1,0,-1,-1,-1,1,-1,-1,0,0
6,228.03107199999999,1,1,0,0.092338999726238949,20,1,1,-1,1,1,1,-1,-1,0,0
7,133.50282300000001,1,1,0,0.064635535164099395,20,1,0,-1,-1,-1,1,-1,-1,0,0
8,125.653711,1,1,0,0.089277040223609966,20,1,0,-1,-1,-1,1,-1,-1,0,0
9,283.55773299999998,1,1,0,0.92210901282062263,20,1,1,-1,1,1,1,-1,-1,0,0
10,122.24212700000001,1,1,0,0.072483988245292008,20,1,0,-1,-1,-1,1,-1,-1,0,0
11,126.66722,1,1,0,0.1718157108236717,20,1,0,-1,-1,-1,1,-1,-1,0,0
12,214.70534000000001,1,1,0,25.639998716602847,20,1,1,-1,1,1,1,-1,-1,0,0
13,118.719759,1,1,0,25.639942180862342,20,1,0,-1,-1,-1,1,-1,-1,0,0
14,309.89803999999998,1,1,0,16.767964217811652,20,1,1,-1,1,1,1,-1,-1,0,0
15,213.86630300000002,1,1,0,9.6398193971732571,20,1,1,-1,1,1,1,-1,-1,0,0
16,128.26997800000001,1,1,0,9.6348505279005785,20,1,0,-1,-1,-1,1,-1,-1,0,0
17,231.959632,1,1,0,4.8009407479526791,20,1,1,-1,1,1,1,-1,-1,0,0
18,124.951717,1,1,0,9.2660199402486327,20,1,0,-1,-1,-1,1,-1,-1,0,0
19,123.791899,1,1,0,6.9615719053502305,20,1,0,-1,-1,-1,1,-1,-1,0,0
20,125.45191899999999,1,1,0,1.5983581397266695,20,1,0,-1,-1,-1,1,-1,-1,0,0
21,212.29174599999999,1,1,0,1.1580186146308986,20,1,1,-1,0,1,1,-1,-1,0,0
22,131.662993,1,1,0,0.21203977079814279,20,1,0,-1,-1,-1,1,-1,-1,0,0
23,225.650656,1,1,0,6.229488085999443,20,1,1,-1,1,1,1,-1,-1,0,0
24,127.15854900000001,1,1,0,0.3277911728012215,20,1,0,-1,-1,-1,1,-1,-1,0,0
25,123.86174799999999,1,1,0,0.67533474376587133,20,1,0,-1,-1,-1,1,-1,-1,0,0
26,119.375767,1,1,0,0.89276399841192944,20,1,0,-1,-1,-1,1,-1,-1,0,0
