step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,0,163.09903,40,10
1,0,1,0,144.765342,40,10
2,0,1,0,138.73056500000001,40,10
3,0,1,0,273.83966300000003,40,17
4,0,1,0,302.24002999999999,40,24
5,0,1,0,149.09421399999999,40,10
6,0,1,0,347.67300699999998,40,118
7,0,1,0,144.49855199999999,40,10
8,0,1,0,321.54057400000005,40,118
9,0,1,0,135.56298699999999,40,10
10,0,1,0,135.37604200000001,40,10
11,0,1,0,374.93543800000003,40,28
12,0,1,0,138.254501,40,10
13,0,1,0,139.13327899999999,40,10
14,0,1,0,132.73603900000001,40,10
15,0,1,0,184.40205700000001,40,10
16,0,1,0,142.99005600000001,40,10
17,0,1,0,270.21198600000002,40,19
18,0,1,0,147.94483700000001,40,10
19,0,1,0,277.407332,40,19
20,0,1,0,252.16265900000002,40,15
21,0,1,0,135.73232499999997,40,10
22,0,1,0,143.11732799999999,40,10
23,0,1,0,286.13733400000001,40,19
24,0,1,0,142.40575200000001,40,10
25,0,1,0,143.08665400000001,40,10
26,0,1,0,144.092669,40,10
27,0,1,0,284.969854,40,19
28,0,1,0,278.25984999999997,40,19
29,0,1,0,150.08112800000001,40,10
30,0,1,0,145.46257100000003,40,10
31,0,1,0,140.86124999999998,40,10
32,0,1,0,278.05987999999996,40,19
33,0,1,0,138.00659300000001,40,10
34,0,1,0,276.573534,40,17
35,0,1,0,138.230772,40,10
36,0,1,0,146.76278000000002,40,10
37,0,1,0,256.53294199999999,40,19
38,0,1,0,138.364521,40,10
39,0,1,0,245.72903099999999,40,19
40,0,1,0,252.95567600000001,40,17
41,0,1,0,125.77630500000001,40,10
42,0,1,0,255.09804600000001,40,19
43,0,1,0,229.03430299999999,40,15
44,0,1,0,136.904146,40,10
45,0,1,0,126.047529,40,10
46,0,1,0,129.46498500000001,40,10
47,0,1,0,232.72776100000002,40,15
48,0,1,0,125.87344299999999,40,10
49,0,1,0,118.67665400000001,40,10
50,0,1,0,128.38290999999998,40,10
51,0,1,0,121.99946300000001,40,10
52,0,1,0,122.88379500000001,40,10
53,0,1,0,123.958297,40,10
54,0,1,0,117.91327699999999,40,10
55,0,1,0,123.542449,40,10
56,0,1,0,115.347036,40,10
57,0,1,0,117.86023800000001,40,10
58,0,1,0,117.912767,40,10
59,0,1,0,112.427845,40,10
60,0,1,0,115.83551,40,10
61,0,1,0,110.859605,40,10
62,0,1,0,113.58363200000001,40,10
63,0,1,0,112.338363,40,10
64,0,1,0,115.621363,40,10
65,0,1,0,113.606534,40,10
66,0,1,0,114.583332,40,10
67,0,1,0,118.264967,40,10
68,0,1,0,112.37481000000001,40,10
69,0,1,0,108.865233,40,10
70,0,1,0,113.63712700000001,40,10
71,0,1,0,113.640203,40,10
72,0,1,0,112.02498299999999,40,10
73,0,1,0,108.55367200000001,40,10
74,0,1,0,106.29769399999999,40,10
75,0,1,0,104.85862299999999,40,10
76,0,1,0,112.17565399999999,40,10
77,0,1,0,103.725594,40,10
78,0,1,0,104.565425,40,10
79,0,1,0,107.358863,40,10
80,0,1,0,106.70209,40,10
81,0,1,0,101.071855,40,10
82,0,1,0,101.82418199999999,40,10
83,0,1,0,102.71830299999999,40,10
84,0,1,0,100.479338,40,10
85,0,1,0,102.01586999999999,40,10
86,0,1,0,102.965345,40,10
87,0,1,0,105.248803,40,10
88,0,1,0,101.99820299999999,40,10
89,0,1,0,104.137878,40,10
90,0,1,0,105.13856800000001,40,10
91,0,1,0,103.19670000000001,40,10
92,0,1,0,102.250311,40,10
93,0,1,0,101.08576499999999,40,10
94,0,1,0,99.461480000000009,40,10
95,0,1,0,99.806033999999997,40,10
96,0,1,0,103.52101599999999,40,10
97,0,1,0,97.805254999999988,40,10
98,0,1,0,97.386849999999995,40,10
99,0,1,0,99.582230999999993,40,10
100,0,1,0,95.886455999999995,40,10
101,0,1,0,93.380295000000004,40,10
102,0,1,0,96.536028999999999,40,10
103,0,1,0,90.733018999999999,40,10
104,0,1,0,109.568736,40,10
105,0,1,0,95.251400000000004,40,10
106,0,1,0,91.536148999999995,40,10
107,0,1,0,92.772368999999998,40,10
108,0,1,0,91.212424999999996,40,10
109,0,1,0,107.965582,40,10
110,0,1,0,88.505528999999996,40,10
111,0,1,0,86.58092400000001,40,10
112,0,1,0,87.368966,40,10
113,0,1,0,85.722722000000005,40,10
114,0,1,0,85.816937999999993,40,10
115,0,1,0,85.486741000000009,40,10
116,0,1,0,88.651903000000004,40,10
117,0,1,0,85.734735000000001,40,10
118,0,1,0,87.706806999999998,40,10
119,0,1,0,89.976927000000003,40,10
120,0,1,0,90.080400000000012,40,10
121,0,1,0,86.273623999999998,40,10
122,0,1,0,91.029752999999999,40,10
123,0,1,0,84.236540000000005,40,10
124,0,1,0,81.642488,40,10
125,0,1,0,82.87691199999999,40,10
126,0,1,0,83.05177900000001,40,10
127,0,1,0,80.824309999999997,40,10
128,0,1,0,80.762283000000011,40,10
129,0,1,0,81.289638999999994,40,10
130,0,1,0,79.153970999999999,40,10
131,0,1,0,81.664187999999996,40,10
132,0,1,0,79.678072999999998,40,10
133,0,1,0,79.258092000000005,40,10
134,0,1,0,76.885755000000003,40,10
135,0,1,0,77.930655000000002,40,10
136,0,1,0,78.315363000000005,40,10
137,0,1,0,78.705471000000003,40,10
138,0,1,0,78.104469999999992,40,10
139,0,1,0,76.823739000000003,40,10
140,0,1,0,77.595969999999994,40,10
141,0,1,0,76.78491799999999,40,10
142,0,1,0,77.094936000000004,40,10
143,0,1,0,75.187614999999994,40,10
144,0,1,0,82.727153999999999,40,10
145,0,1,0,74.635543999999996,40,10
146,0,1,0,75.158090000000001,40,10
147,0,1,0,75.019300999999999,40,10
