step,time_s,actor,obstacle_id,mode,x,y,theta,v,vx,vy,path_progress,minimum_clearance,ambiguity_radius,solve_time_ms,collision
0,0,ego,-1,,0,0,0,1.5,,,0,2.0542434376742857,0,0,0
0,0,obstacle,0,constant_velocity,5,0.15962027693564573,,,0.26866578771266175,0,0,2.0542434376742857,0,0,0
1,0.10000000000000001,ego,-1,,0.16499619526793197,1.7465708166573898e-10,2.0548505149353547e-09,1.7999239053586387,,,0.16499619526793194,1.9163183220666185,0,41.880884999999999,0
1,0.10000000000000001,obstacle,0,constant_velocity,5.0268665787712665,0.15962027693564573,,,0.26866578771266175,0,0.16499619526793194,1.9163183220666185,0,41.880884999999999,0
2,0.20000000000000001,ego,-1,,0.35875412380688421,3.2882518121579004e-10,-4.0524383509974719e-10,2.0752346654204059,,,0.35875412380688421,1.749701951186003,0,38.025226000000004,0
2,0.20000000000000001,obstacle,0,constant_velocity,5.053733157542533,0.15962027693564573,,,0.26866578771266175,0,0.35875412380688421,1.749701951186003,0,38.025226000000004,0
3,0.30000000000000004,ego,-1,,0.56877016060952257,-5.9821430068731087e-08,-5.7015655989853586e-07,2.12508607063259,,,0.56877016060952257,1.5668332247567458,0,40.775344999999994,0
3,0.30000000000000004,obstacle,0,turn_right,5.0805876472600717,0.15881440046667186,,,0.26854489717538937,-0.008058764689738802,0.56877016060952257,1.5668332247567458,0,40.775344999999994,0
4,0.40000000000000002,ego,-1,,0.78047622671507999,-0.00016466920752655515,-0.0015564701870619229,2.1090369584621227,,,0.78047622671507999,1.3824594389412546,0,40.312228999999995,0
4,0.40000000000000002,obstacle,0,turn_right,5.1074058806957616,0.15720337276315113,,,0.26818233435689592,-0.016110277035207135,0.78047622671507999,1.3824594389412546,0,40.312228999999995,0
5,0.5,ego,-1,,0.98812090460377999,3.0169835959824477e-05,0.0034593667731305268,2.0438627805677401,,,0.98812090460377999,1.2011410313506443,0,37.160378000000001,0
5,0.5,obstacle,0,turn_right,5.134163723249686,0.15478864364127565,,,0.26757842553924577,-0.024147291218754863,0.98812090460377999,1.2011410313506443,0,37.160378000000001,0
6,0.60000000000000009,ego,-1,,1.1935326160540392,-0.00099733551729828344,-0.01343538347596818,2.0644717055550825,,,1.1935326160540392,1.0258077992749313,0,37.844998999999994,0
6,0.60000000000000009,obstacle,0,constant_velocity,5.1609215658036103,0.15237391451940016,,,0.26757842553924577,-0.024147291218754863,1.1935326160540392,1.0258077992749313,0,37.844998999999994,0
7,0.70000000000000007,ego,-1,,1.4008375021575714,-0.0041919174448878417,-0.017376716907427942,2.0821209583529088,,,1.4008375021575714,0.84724443153602635,0,44.485002000000001,0
7,0.70000000000000007,obstacle,0,turn_left,5.1877397992393002,0.15076288681587946,,,0.26818233435689592,-0.016110277035207135,1.4008375021575714,0.84724443153602635,0,44.485002000000001,0
8,0.80000000000000004,ego,-1,,1.6087639995631651,-0.0074006783962628463,-0.013483583828695227,2.0769067688342848,,,1.6087639995631651,0.66627635655398354,0,41.451211999999998,0
8,0.80000000000000004,obstacle,0,turn_right,5.2144976417932245,0.14834815769400397,,,0.26757842553924577,-0.024147291218754863,1.6087639995631651,0.66627635655398354,0,41.451211999999998,0
9,0.90000000000000002,ego,-1,,1.8161527317640782,-0.008746566415798079,0.00051104672316253964,2.0709890665307649,,,1.8161527317640782,0.4831932590028496,0,40.059655999999997,0
9,0.90000000000000002,obstacle,0,turn_right,5.2411710132131857,0.14513190024699407,,,0.26673371419961217,-0.032162574470098973,1.8161527317640782,0.4831932590028496,0,40.059655999999997,0
10,1,ego,-1,,2.0229738341945631,-0.0078105248532833529,0.0085441561927293522,2.0654864677847407,,,2.0229738341945631,0.30198933899767955,0,42.773717000000005,0
10,1,obstacle,0,constant_velocity,5.2678443846331469,0.14191564279998417,,,0.26673371419961217,-0.032162574470098973,2.0229738341945631,0.30198933899767955,0,42.773717000000005,0
11,1.1000000000000001,ego,-1,,2.2291336493829514,-0.013356856294110927,-0.062368372517407004,2.0600660124359638,,,2.2291336493829514,0.15419215428865529,0,39.967764000000003,0
11,1.1000000000000001,obstacle,0,turn_right,5.2944092806852652,0.13790075144245129,,,0.26564896052118453,-0.04014891357532864,2.2291336493829514,0.15419215428865529,0,39.967764000000003,0
12,1.2000000000000002,ego,-1,,2.4341541150096777,-0.032880893229430962,-0.12752073329957536,2.0596225949663491,,,2.4341541150096777,0.045966137546601282,0,41.008462000000002,0
12,1.2000000000000002,obstacle,0,turn_right,5.3208417947561708,0.13309083930562018,,,0.26432514070905472,-0.048099121368310876,2.4341541150096777,0.045966137546601282,0,41.008462000000002,0
13,1.3,ego,-1,,2.63766984238499,-0.066337913165637433,-0.19831739990840391,2.0661885727007863,,,2.63766984238499,0.0018743573923042378,0,40.186484,0
13,1.3,obstacle,0,turn_right,5.3471181393673399,0.12749023498575471,,,0.2627634461116985,-0.056006043198654931,2.63766984238499,0.0018743573923042378,0,40.186484,0
14,1.4000000000000001,ego,-1,,2.8394568146618639,-0.11313874431426288,-0.2574347115847414,2.0772784922732748,,,2.8394568146618639,0.0065860354256290776,0,46.039242000000002,0
14,1.4000000000000001,obstacle,0,turn_left,5.3735506534382447,0.12268032284892361,,,0.26432514070905472,-0.048099121368310883,2.8394568146618639,0.0065860354256290776,0,46.039242000000002,0
15,1.5,ego,-1,,3.0401151740463179,-0.16890299874141931,-0.28467430416607897,2.0881079842327601,,,3.0401151740463179,0.0051594033427415642,0,48.609653999999999,0
15,1.5,obstacle,0,turn_right,5.3998269980494138,0.11707971852905812,,,0.2627634461116985,-0.056006043198654938,3.0401151740463179,0.0051594033427415642,0,48.609653999999999,0
16,1.6000000000000001,ego,-1,,3.2396586690764586,-0.22828053033855783,-0.29378085988161728,2.0757170458830618,,,3.2396586690764586,0.007550722210450389,0,40.840828000000002,0
16,1.6000000000000001,obstacle,0,turn_right,5.425923526264298,0.11069346219201665,,,0.26096528214884224,-0.06386256337041471,3.2396586690764586,0.007550722210450389,0,40.840828000000002,0
17,1.7000000000000002,ego,-1,,3.4309152454777485,-0.28526940476157381,-0.28529387399181372,1.9156260240190011,,,3.4309152454777485,0.0070988657684698531,0,39.658935,0
17,1.7000000000000002,obstacle,0,turn_right,5.4518167529689663,0.10352730103744316,,,0.25893226704668015,-0.071661611545734819,3.4309152454777485,0.0070988657684698531,0,39.658935,0
18,1.8,ego,-1,,3.6096425835085459,-0.33565106122468802,-0.26400496705789978,1.7982977539248948,,,3.6096425835085459,0.0059642058844057155,0,43.493105,0
18,1.8,obstacle,0,constant_velocity,5.4777099796736346,0.096361139882869679,,,0.25893226704668015,-0.071661611545734819,3.6096425835085459,0.0059642058844057155,0,43.493105,0
19,1.9000000000000001,ego,-1,,3.781923690879637,-0.3793303603399108,-0.23247741537365488,1.7564893099944772,,,3.781923690879637,0.0053416883351390387,0,37.586053999999997,0
19,1.9000000000000001,obstacle,0,turn_right,5.5033766027117919,0.088421522972101943,,,0.25666623038157976,-0.079396169107677425,3.781923690879637,0.0053416883351390387,0,37.586053999999997,0
20,2,ego,-1,,3.9540292596804596,-0.41673334912243687,-0.19555277315613262,1.7661707621445928,,,3.9540292596804596,0.016023822070967531,0,35.878737999999998,0
20,2,obstacle,0,turn_right,5.5287935238551507,0.079715595424451557,,,0.25416921143358673,-0.087059275476503759,3.9540292596804596,0.016023822070967531,0,35.878737999999998,0
21,2.1000000000000001,ego,-1,,4.1281802735138493,-0.45047409949652223,-0.18720575644440438,1.7816283614622972,,,4.1281802735138493,0.094208660074580841,0,37.024514000000003,0
21,2.1000000000000001,obstacle,0,turn_left,5.5544601468933088,0.071775978513683822,,,0.25666623038157976,-0.079396169107677425,4.1281802735138493,0.094208660074580841,0,37.024514000000003,0
22,2.2000000000000002,ego,-1,,4.3067745493563976,-0.48864425615522455,-0.23353074699228712,1.8712521555332797,,,4.3067745493563976,0.26724994839773331,0,58.400625999999995,0
22,2.2000000000000002,obstacle,0,turn_right,5.5798770680366676,0.063070050966033436,,,0.25416921143358673,-0.087059275476503759,4.3067745493563976,0.26724994839773331,0,58.400625999999995,0
23,2.3000000000000003,ego,-1,,4.4907219510382514,-0.53582978704443207,-0.26850277244905324,1.926999884294917,,,4.4907219510382514,0.31176919243591428,0,62.657646999999997,0
23,2.3000000000000003,obstacle,0,turn_left,5.6055436910748258,0.055130434055265701,,,0.25666623038157976,-0.079396169107677425,4.4907219510382514,0.31176919243591428,0,62.657646999999997,0
