step,time_s,obstacle_id,distance_m,combined_radius_m,margin_m
0,0.0,0,3.004243437674286,0.95,2.0542434376742857
1,0.1,0,2.871491060851775,0.95,1.921491060851775
2,0.2,0,2.7271120904591974,0.95,1.7771120904591975
3,0.30000000000000004,0,2.581919793032406,0.95,1.631919793032406
4,0.4,0,2.438533279376355,0.95,1.488533279376355
5,0.5,0,2.299792483029423,0.95,1.3497924830294232
6,0.6000000000000001,0,2.1633225134007406,0.95,1.2133225134007406
7,0.7000000000000001,0,2.032896513339271,0.95,1.0828965133392712
8,0.8,0,1.9070727958745062,0.95,0.9570727958745062
9,0.9,0,1.7871289659479814,0.95,0.8371289659479815
10,1.0,0,1.660983811003284,0.95,0.710983811003284
11,1.1,0,1.5191934467636625,0.95,0.5691934467636626
12,1.2000000000000002,0,1.386096535372055,0.95,0.43609653537205495
13,1.3,0,1.2584262256220857,0.95,0.30842622562208577
14,1.4000000000000001,0,1.2095135067143175,0.95,0.2595135067143175
15,1.5,0,1.2391051036305591,0.95,0.2891051036305592
16,1.6,0,1.3075424613558009,0.95,0.3575424613558009
17,1.7000000000000002,0,1.217949332943771,0.95,0.267949332943771
18,1.8,0,1.1261801076996967,0.95,0.17618010769969672
19,1.9000000000000001,0,1.1185180161189963,0.95,0.1685180161189963
20,2.0,0,1.1915243561903914,0.95,0.24152435619039148
21,2.1,0,1.3102588687630126,0.95,0.3602588687630126
22,2.2,0,1.3977174235822662,0.95,0.4477174235822663
23,2.3000000000000003,0,1.2899827972158102,0.95,0.33998279721581026
24,2.4000000000000004,0,1.1842551615966306,0.95,0.23425516159663062
25,2.5,0,1.0758571025517947,0.95,0.12585710255179472
26,2.6,0,0.9896554234119758,0.95,0.03965542341197581
27,2.7,0,0.9639429537469745,0.95,0.013942953746974518
28,2.8000000000000003,0,0.9554035652531598,0.95,0.005403565253159881
29,2.9000000000000004,0,0.9933263874416487,0.95,0.04332638744164874
30,3.0,0,0.9564188257733798,0.95,0.0064188257733798215
31,3.1,0,0.9562394233874719,0.95,0.006239423387471965
32,3.2,0,0.9630630094233338,0.95,0.013063009423333827
33,3.3000000000000003,0,0.9552900668847124,0.95,0.005290066884712452
34,3.4000000000000004,0,0.9542854784744995,0.95,0.00428547847449956
35,3.5,0,0.9530769381406655,0.95,0.003076938140665564
36,3.6,0,0.9831132260338685,0.95,0.03311322603386857
37,3.7,0,0.9554087810419019,0.95,0.0054087810419019
38,3.8000000000000003,0,0.953713780189292,0.95,0.0037137801892920264
39,3.9000000000000004,0,0.9542304212438956,0.95,0.00423042124389561
40,4.0,0,0.9551622458018046,0.95,0.005162245801804688
41,4.1000000000000005,0,1.0292925809652615,0.95,0.0792925809652616
42,4.2,0,1.2422897600095968,0.95,0.29228976000959683
43,4.3,0,1.3046974636706696,0.95,0.3546974636706697
44,4.4,0,1.225163880012312,0.95,0.27516388001231196
45,4.5,0,1.1772041934597586,0.95,0.22720419345975862
46,4.6000000000000005,0,1.1489683090519214,0.95,0.19896830905192142
47,4.7,0,1.1190231431585018,0.95,0.16902314315850187
48,4.800000000000001,0,1.0790453843074141,0.95,0.1290453843074142
49,4.9,0,1.0384304825746866,0.95,0.08843048257468666
50,5.0,0,1.0100958539646077,0.95,0.060095853964607704
51,5.1000000000000005,0,0.9975585165231791,0.95,0.047558516523179106
52,5.2,0,0.9946650196382927,0.95,0.044665019638292724
53,5.300000000000001,0,0.997584904563026,0.95,0.047584904563026
54,5.4,0,1.0047104846497108,0.95,0.054710484649710844
55,5.5,0,1.017455054526598,0.95,0.06745505452659795
56,5.6000000000000005,0,1.0380354465809247,0.95,0.08803544658092477
57,5.7,0,1.0671413664194331,0.95,0.11714136641943318
58,5.800000000000001,0,1.1053143116933886,0.95,0.1553143116933886
59,5.9,0,1.152833815159253,0.95,0.20283381515925303
60,6.0,0,1.2079396579575659,0.95,0.2579396579575659
61,6.1000000000000005,0,1.2702599360091735,0.95,0.3202599360091736
62,6.2,0,1.3413135165785128,0.95,0.3913135165785129
63,6.300000000000001,0,1.428656986452778,0.95,0.4786569864527781
64,6.4,0,1.4096213815410845,0.95,0.45962138154108456
65,6.5,0,1.246794761354483,0.95,0.296794761354483
66,6.6000000000000005,0,1.0217603574126437,0.95,0.07176035741264375
67,6.7,0,0.9981034659583073,0.95,0.04810346595830739
68,6.800000000000001,0,0.9825078784119513,0.95,0.03250787841195135
69,6.9,0,0.9529884597453954,0.95,0.002988459745395411
70,7.0,0,0.9584596632136932,0.95,0.008459663213693291
71,7.1000000000000005,0,0.9560844549827736,0.95,0.006084454982773657
72,7.2,0,0.9545260034231459,0.95,0.004526003423145908
73,7.300000000000001,0,0.9549537788871665,0.95,0.004953778887166527
74,7.4,0,0.9559578216721514,0.95,0.00595782167215142
75,7.5,0,1.0244329774763896,0.95,0.07443297747638966
76,7.6000000000000005,0,1.1529822007308315,0.95,0.2029822007308315
77,7.7,0,1.298878645345388,0.95,0.34887864534538804
78,7.800000000000001,0,1.4454155420531372,0.95,0.4954155420531372
79,7.9,0,1.5919762320759303,0.95,0.6419762320759304
80,8.0,0,1.7395048619531959,0.95,0.7895048619531959
81,8.1,0,1.8874937308048407,0.95,0.9374937308048408
82,8.200000000000001,0,2.0355808364622634,0.95,1.0855808364622634
