step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,171.15701100000001,1,1,0,3.7408844798179888,20,0,-1,-1,-1,-1,1,-1,-1,0,0
1,126.12105400000002,1,1,0,0.075814401872879064,20,1,0,-1,-1,-1,1,-1,-1,0,0
2,278.97248200000001,1,1,0,0.0077102204589275785,20,1,1,-1,1,1,1,-1,-1,0,0
3,137.596046,1,1,0,0.059236031930322418,20,1,0,-1,-1,-1,1,-1,-1,0,0
4,213.29158799999999,1,1,0,0.3773303148064589,20,1,1,-1,1,1,1,-1,-1,0,0
5,133.61574400000001,1,1,0,0.032865545585056964,20,1,0,-1,-1,-1,1,-1,-1,0,0
6,249.75907000000001,1,1,0,0.087841598262021203,20,1,1,-1,1,1,1,-1,-1,0,0
7,128.284558,1,1,0,0.087166781806799848,20,1,0,-1,-1,-1,1,-1,-1,0,0
8,126.69034800000001,1,1,0,0.2080659957348058,20,1,0,-1,-1,-1,1,-1,-1,0,0
9,293.48821800000002,1,1,0,0.72012144309313897,20,1,1,-1,1,1,1,-1,-1,0,0
10,119.38519700000001,1,1,0,0.12229455243852112,20,1,0,-1,-1,-1,1,-1,-1,0,0
11,116.008048,1,1,0,0.082943636947451299,20,1,0,-1,-1,-1,1,-1,-1,0,0
12,264.93157499999995,1,1,0,25.639806155805879,20,1,1,-1,1,1,1,-1,-1,0,0
13,134.915029,1,1,0,25.621625305879643,20,1,0,-1,-1,-1,1,-1,-1,0,0
14,257.070356,1,1,0,18.950500947193603,20,1,1,-1,1,1,1,-1,-1,0,0
15,255.62083099999998,1,1,0,8.9054699510880155,20,1,1,-1,1,1,1,-1,-1,0,0
16,115.782968,1,1,0,9.6387156309603235,20,1,0,-1,-1,-1,1,-1,-1,0,0
17,129.80445700000001,1,1,0,9.6260183069678824,20,1,0,-1,-1,-1,1,-1,-1,0,0
18,295.64599499999997,1,1,0,25.639989430215905,20,1,1,-1,1,1,1,-1,-1,0,0
19,116.225337,1,1,0,24.084442542624611,20,1,0,-1,-1,-1,1,-1,-1,0,0
20,117.966886,1,1,0,0.68040404846260893,20,1,0,-1,-1,-1,1,-1,-1,0,0
21,245.94056900000001,1,1,0,4.4589997557187182,20,1,1,-1,1,1,1,-1,-1,0,0
22,119.02324300000001,1,1,0,2.7888007957293457,20,1,0,-1,-1,-1,1,-1,-1,0,0
23,244.406015,1,1,0,7.0421495640738225,20,1,1,-1,1,1,1,-1,-1,0,0
24,130.70292999999998,1,1,0,9.639794961105661,20,1,0,-1,-1,-1,1,-1,-1,0,0
25,125.40580600000001,1,1,0,9.0216220926165764,20,1,0,-1,-1,-1,1,-1,-1,0,0
26,116.85979400000001,1,1,0,1.1840596292548917,20,1,1,-1,0,1,1,-1,-1,0,0
27,114.970186,1,1,0,0.36527295951073852,20,1,0,-1,-1,-1,1,-1,-1,0,0
28,217.39194700000002,1,1,0,0.84255398655352409,20,1,1,-1,0,1,1,-1,-1,0,0
29,130.61721400000002,1,1,0,0.01853050996834275,20,1,0,-1,-1,-1,1,-1,-1,0,0
30,118.35470600000001,1,1,0,0.17554535181387776,20,1,0,-1,-1,-1,1,-1,-1,0,0
31,220.67739800000001,1,1,0,0.025510421004592158,20,1,1,-1,0,1,1,-1,-1,0,0
32,123.339348,1,1,0,0.0038872260694788646,20,1,0,-1,-1,-1,1,-1,-1,0,0
33,130.479479,1,1,0,0.01427483395972457,20,1,0,-1,-1,-1,1,-1,-1,0,0
34,130.81248200000002,1,1,0,0.03031479973203062,20,1,0,-1,-1,-1,1,-1,-1,0,0
35,249.43523100000002,1,1,0,0.011510249670224243,20,1,1,-1,0,1,1,-1,-1,0,0
36,119.75796099999999,1,1,0,0.11749552582943017,20,1,0,-1,-1,-1,1,-1,-1,0,0
37,119.399906,1,1,0,0.08993237572235345,20,1,0,-1,-1,-1,1,-1,-1,0,0
38,132.81176199999999,1,1,0,0.74218546662718388,20,1,0,-1,-1,-1,1,-1,-1,0,0
39,127.783867,1,1,0,1.1562214439742737,20,1,0,-1,-1,-1,1,-1,-1,0,0
40,121.781395,1,1,0,1.2534145236061116,20,1,0,-1,-1,-1,1,-1,-1,0,0
41,244.13257199999998,1,1,0,0.83116574221080319,20,1,1,-1,0,1,1,-1,-1,0,0
42,137.71453399999999,1,1,0,0.7626698076914592,20,1,0,-1,-1,-1,1,-1,-1,0,0
43,228.65921699999998,1,1,0,25.639799364846109,20,1,1,-1,1,1,1,-1,-1,0,0
44,118.697411,1,1,0,23.400968484526949,20,1,0,-1,-1,-1,1,-1,-1,0,0
45,135.01452499999999,1,1,0,1.5697363468387213,20,1,0,-1,-1,-1,1,-1,-1,0,0
46,135.045016,1,1,0,6.957848941026791,20,1,0,-1,-1,-1,1,-1,-1,0,0
47,123.491298,1,1,0,9.6396613989999036,20,1,0,-1,-1,-1,1,-1,-1,0,0
48,132.03827100000001,1,1,0,9.6389811396668819,20,1,0,-1,-1,-1,1,-1,-1,0,0
49,127.32888800000001,1,1,0,9.3567126163973544,20,1,0,-1,-1,-1,1,-1,-1,0,0
50,117.55285599999999,1,1,0,0.64078956473572546,20,1,0,-1,-1,-1,1,-1,-1,0,0
51,118.400373,1,1,0,4.7629945311900332,20,1,0,-1,-1,-1,1,-1,-1,0,0
52,114.81423100000001,1,1,0,0.72753691929418141,20,1,0,-1,-1,-1,1,-1,-1,0,0
53,120.42139,1,1,0,1.3436441680890412,20,1,0,-1,-1,-1,1,-1,-1,0,0
54,248.672898,1,1,0,1.7913611097042463,20,1,1,-1,0,1,1,-1,-1,0,0
55,115.090277,1,1,0,1.6420442493215861,20,1,0,-1,-1,-1,1,-1,-1,0,0
56,199.31431000000001,1,1,0,0.88773154283013156,20,1,1,-1,0,1,1,-1,-1,0,0
57,119.21565700000001,1,1,0,0.91628445108414081,20,1,0,-1,-1,-1,1,-1,-1,0,0
58,181.626057,1,1,0,0.64115718210324113,20,1,1,-1,0,1,1,-1,-1,0,0
59,105.87141099999999,1,1,0,0.64177150163868002,20,1,1,-1,0,1,1,-1,-1,0,0
60,119.887192,1,1,0,0.666460528144182,20,1,0,-1,-1,-1,1,-1,-1,0,0
61,114.73646599999999,1,1,0,0.26286637276007491,20,1,0,-1,-1,-1,1,-1,-1,0,0
62,106.303562,1,1,0,0.2639425161045354,20,1,0,-1,-1,-1,1,-1,-1,0,0
63,109.80064300000001,1,1,0,0.12947309375794172,20,1,0,-1,-1,-1,1,-1,-1,0,0
64,114.976782,1,1,0,0.24698790628454564,20,1,0,-1,-1,-1,1,-1,-1,0,0
65,183.332773,1,1,0,1.044146097217892,20,1,1,-1,0,1,1,-1,-1,0,0
66,105.674559,1,1,0,0.065078202861475393,20,1,0,-1,-1,-1,1,-1,-1,0,0
67,112.162954,1,1,0,0.036315803589271833,20,1,0,-1,-1,-1,1,-1,-1,0,0
68,196.217658,1,1,0,0.066291536013407606,20,1,1,-1,0,1,1,-1,-1,0,0
69,103.38173400000001,1,1,0,0.004501948896820822,20,1,0,-1,-1,-1,1,-1,-1,0,0
70,101.2901,1,1,0,0.0099504209018651119,20,1,0,-1,-1,-1,1,-1,-1,0,0
71,104.55547799999999,1,1,0,0.061767008527379305,20,1,0,-1,-1,-1,1,-1,-1,0,0
72,102.689695,1,1,0,0.19416320586668404,20,1,0,-1,-1,-1,1,-1,-1,0,0
73,100.696905,1,1,0,0.63496611493788924,20,1,0,-1,-1,-1,1,-1,-1,0,0
74,100.03109499999999,1,1,0,0.64003317947550431,20,1,0,-1,-1,-1,1,-1,-1,0,0
75,100.400369,1,1,0,0.1667265834682099,20,1,0,-1,-1,-1,1,-1,-1,0,0
76,99.999561999999997,1,1,0,0.0025396821162521682,20,1,0,-1,-1,-1,1,-1,-1,0,0
77,94.856211999999999,1,1,0,0.0029102045172259045,20,1,0,-1,-1,-1,1,-1,-1,0,0
78,98.144247000000007,1,1,0,0.01138526626143581,20,1,0,-1,-1,-1,1,-1,-1,0,0
79,93.936579000000009,1,1,0,0.0059658488919976937,20,1,0,-1,-1,-1,1,-1,-1,0,0
80,99.569564999999997,1,1,0,0.00093406019412052164,20,1,0,-1,-1,-1,1,-1,-1,0,0
81,98.163790000000006,1,1,0,0.00016064744398685727,20,1,0,-1,-1,-1,1,-1,-1,0,0
82,94.515186,1,1,0,0.0038333778091357764,20,1,0,-1,-1,-1,1,-1,-1,0,0
83,96.323447000000002,1,1,0,0.00014464859901745634,20,1,0,-1,-1,-1,1,-1,-1,0,0
84,90.134992999999994,1,1,0,8.2131761651298157e-06,20,1,0,-1,-1,-1,1,-1,-1,0,0
85,95.411816000000002,1,1,0,0.0010799901366465646,20,1,0,-1,-1,-1,1,-1,-1,0,0
86,96.015636999999998,1,1,0,8.6356564636579787e-09,20,1,0,-1,-1,-1,1,-1,-1,0,0
87,94.043323999999998,1,1,0,8.7061595286209078e-05,20,1,0,-1,-1,-1,1,-1,-1,0,0
88,92.069150000000008,1,1,0,1.7407498316335811e-05,20,1,0,-1,-1,-1,1,-1,-1,0,0
89,92.141542000000001,1,1,0,3.1589367218161158e-05,20,1,0,-1,-1,-1,1,-1,-1,0,0
90,90.315327999999994,1,1,0,6.8077017563898106e-06,20,1,0,-1,-1,-1,1,-1,-1,0,0
91,90.775225000000006,1,1,0,6.1275803416178505e-06,20,1,0,-1,-1,-1,1,-1,-1,0,0
92,93.121467999999993,1,1,0,3.9888248698640703e-06,20,1,0,-1,-1,-1,1,-1,-1,0,0
93,88.840265000000002,1,1,0,2.1264364736988972e-06,20,1,0,-1,-1,-1,1,-1,-1,0,0
94,89.953006000000002,1,1,0,1.2286124973063306e-06,20,1,0,-1,-1,-1,1,-1,-1,0,0
95,88.028804000000008,1,1,0,7.4396739354294608e-07,20,1,0,-1,-1,-1,1,-1,-1,0,0
96,89.796668999999994,1,1,0,4.4117268863926152e-07,20,1,0,-1,-1,-1,1,-1,-1,0,0
97,91.81698200000001,1,1,0,2.5809241378891735e-07,20,1,0,-1,-1,-1,1,-1,-1,0,0
98,93.714305999999993,1,1,0,1.5159141810406367e-07,20,1,0,-1,-1,-1,1,-1,-1,0,0
99,89.963992000000005,1,1,0,8.9455026723685989e-08,20,1,0,-1,-1,-1,1,-1,-1,0,0
100,86.608885000000001,1,1,0,5.2776024089566048e-08,20,1,0,-1,-1,-1,1,-1,-1,0,0
101,84.128376000000003,1,1,0,3.1092941767927928e-08,20,1,0,-1,-1,-1,1,-1,-1,0,0
102,86.627487000000002,1,1,0,1.8302808158276547e-08,20,1,0,-1,-1,-1,1,-1,-1,0,0
103,88.967939999999999,1,1,0,1.0776591749598491e-08,20,1,0,-1,-1,-1,1,-1,-1,0,0
104,82.853342999999995,1,1,0,6.3571933952905141e-09,20,1,0,-1,-1,-1,1,-1,-1,0,0
105,85.539880999999994,1,1,0,3.7447085444567239e-09,20,1,0,-1,-1,-1,1,-1,-1,0,0
106,87.748840999999999,1,1,0,2.2034716064265611e-09,20,1,0,-1,-1,-1,1,-1,-1,0,0
107,86.898975000000007,1,1,0,1.3000678441690982e-09,20,1,0,-1,-1,-1,1,-1,-1,0,0
108,82.332655000000003,1,1,0,7.65345762892362e-10,20,1,0,-1,-1,-1,1,-1,-1,0,0
109,84.71547799999999,1,1,0,4.5094997824730442e-10,20,1,0,-1,-1,-1,1,-1,-1,0,0
110,83.500467,1,1,0,2.6566877920032725e-10,20,1,0,-1,-1,-1,1,-1,-1,0,0
111,86.157973999999996,1,1,0,1.5651708304743239e-10,20,1,0,-1,-1,-1,1,-1,-1,0,0
112,78.280764000000005,1,1,0,9.225202085263656e-11,20,1,0,-1,-1,-1,1,-1,-1,0,0
113,83.171722000000003,1,1,0,5.4304845270509865e-11,20,1,0,-1,-1,-1,1,-1,-1,0,0
114,82.027420000000006,1,1,0,3.2002758049036121e-11,20,1,0,-1,-1,-1,1,-1,-1,0,0
115,81.853896999999989,1,1,0,1.8868565693946196e-11,20,1,0,-1,-1,-1,1,-1,-1,0,0
116,80.953036000000012,1,1,0,1.1105864141384705e-11,20,1,0,-1,-1,-1,1,-1,-1,0,0
117,81.878188000000009,1,1,0,6.5424816033103376e-12,20,1,0,-1,-1,-1,1,-1,-1,0,0
118,81.32228099999999,1,1,0,3.857909473379513e-12,20,1,0,-1,-1,-1,1,-1,-1,0,0
119,78.285514000000006,1,1,0,2.2719285249802938e-12,20,1,0,-1,-1,-1,1,-1,-1,0,0
120,75.772621999999998,1,1,0,1.3373803428697687e-12,20,1,0,-1,-1,-1,1,-1,-1,0,0
121,75.913851000000008,1,1,0,7.8865671274025115e-13,20,1,0,-1,-1,-1,1,-1,-1,0,0
122,77.496581999999989,1,1,0,4.6568942319756434e-13,20,1,0,-1,-1,-1,1,-1,-1,0,0
123,77.895566000000002,1,1,0,2.7212615861846081e-13,20,1,0,-1,-1,-1,1,-1,-1,0,0
124,75.506563999999997,1,1,0,1.6236378764049127e-13,20,1,0,-1,-1,-1,1,-1,-1,0,0
125,76.105956000000006,1,1,0,9.4336638275653147e-14,20,1,0,-1,-1,-1,1,-1,-1,0,0
126,77.585002000000003,1,1,0,5.6176277283355791e-14,20,1,0,-1,-1,-1,1,-1,-1,0,0
127,75.054169000000002,1,1,0,3.3077484599583659e-14,20,1,0,-1,-1,-1,1,-1,-1,0,0
128,76.340491,1,1,0,1.9218602350580191e-14,20,1,0,-1,-1,-1,1,-1,-1,0,0
129,75.454474999999988,1,1,0,1.1550841104758335e-14,20,1,0,-1,-1,-1,1,-1,-1,0,0
130,78.536437000000006,1,1,0,6.7398898792609548e-15,20,1,0,-1,-1,-1,1,-1,-1,0,0
131,75.034009999999995,1,1,0,3.9438608746680134e-15,20,1,0,-1,-1,-1,1,-1,-1,0,0
132,77.750205000000008,1,1,0,2.3671378357871089e-15,20,1,0,-1,-1,-1,1,-1,-1,0,0
133,75.461792000000003,1,1,0,1.3608777442952007e-15,20,1,0,-1,-1,-1,1,-1,-1,0,0
134,71.363524999999996,1,1,0,8.1473328864599197e-16,20,1,0,-1,-1,-1,1,-1,-1,0,0
135,77.582621000000003,1,1,0,4.8074822553722068e-16,20,1,0,-1,-1,-1,1,-1,-1,0,0
136,79.727422000000004,1,1,0,2.8457954520009335e-16,20,1,0,-1,-1,-1,1,-1,-1,0,0
137,83.847504999999998,1,1,0,1.5954382172266766e-16,20,1,0,-1,-1,-1,1,-1,-1,0,0
138,71.820616000000001,1,1,0,1.0318482844749931e-16,20,1,0,-1,-1,-1,1,-1,-1,0,0
139,72.479900000000001,1,1,0,5.8031975315045598e-17,20,1,0,-1,-1,-1,1,-1,-1,0,0
140,70.785560000000004,1,1,0,3.0323839918064146e-17,20,1,0,-1,-1,-1,1,-1,-1,0,0
141,70.884035999999995,1,1,0,0.77789284863779229,20,1,0,-1,-1,-1,1,-1,-1,0,0
142,73.737902999999989,1,1,0,0.2621186608496458,20,1,0,-1,-1,-1,1,-1,-1,0,0
143,72.460796999999999,1,1,0,0.016927202704205176,20,1,0,-1,-1,-1,1,-1,-1,0,0
144,71.181110000000004,1,1,0,0.48000122803599621,20,1,0,-1,-1,-1,1,-1,-1,0,0
145,68.736888999999991,1,1,0,0.074925512466212277,20,1,0,-1,-1,-1,1,-1,-1,0,0
146,71.081896,1,1,0,0.0040321035754498722,20,1,0,-1,-1,-1,1,-1,-1,0,0
147,74.985072000000002,1,1,0,0.0013751309522449327,20,1,0,-1,-1,-1,1,-1,-1,0,0
148,69.283321000000001,1,1,0,0.0027942964106569264,20,1,0,-1,-1,-1,1,-1,-1,0,0
149,65.583407999999991,1,1,0,0.0044682027627622987,20,1,0,-1,-1,-1,1,-1,-1,0,0
150,66.053150000000002,1,1,0,0.0061185528697702855,20,1,0,-1,-1,-1,1,-1,-1,0,0
151,67.668756000000002,1,1,0,0.0080035003629367798,20,1,0,-1,-1,-1,1,-1,-1,0,0
152,67.554423999999997,1,1,0,0.01016397579138293,20,1,0,-1,-1,-1,1,-1,-1,0,0
153,68.758004999999997,1,1,0,0.012424834942134711,20,1,0,-1,-1,-1,1,-1,-1,0,0
154,66.718343000000004,1,1,0,0.014790843689727313,20,1,0,-1,-1,-1,1,-1,-1,0,0
155,72.637902000000011,1,1,0,0.017283340841610356,20,1,0,-1,-1,-1,1,-1,-1,0,0
