step,time_s,obstacle_id,distance_m,combined_radius_m,margin_m
0,0.0,0,3.004243437674286,0.95,2.0542434376742857
1,0.1,0,2.8663183220666184,0.95,1.9163183220666185
2,0.2,0,2.699701951186003,0.95,1.749701951186003
3,0.30000000000000004,0,2.5168332247567458,0.95,1.5668332247567458
4,0.4,0,2.332641357763725,0.95,1.382641357763725
5,0.5,0,2.151463334799658,0.95,1.201463334799658
6,0.6000000000000001,0,1.9755666841739206,0.95,1.0255666841739206
7,0.7000000000000001,0,1.7965988513277213,0.95,0.8465988513277214
8,0.8,0,1.6156517080881054,0.95,0.6656517080881055
9,0.9,0,1.432590968486041,0.95,0.482590968486041
10,1.0,0,1.2516076700942411,0.95,0.30160767009424116
11,1.1,0,1.104905207015726,0.95,0.15490520701572597
12,1.2000000000000002,0,0.9965413922586757,0.95,0.04654139225867571
13,1.3,0,0.9523634773245658,0.95,0.002363477324565877
14,1.4000000000000001,0,0.9570683732370877,0.95,0.007068373237087755
15,1.5,0,0.955175622769248,0.95,0.0051756227692479895
16,1.6,0,0.959301503753123,0.95,0.009301503753122997
17,1.7000000000000002,0,0.9570326930165146,0.95,0.007032693016514657
18,1.8,0,0.9552851203164041,0.95,0.005285120316404157
19,1.9000000000000001,0,0.9555043632654565,0.95,0.005504363265456558
20,2.0,0,0.955315524020616,0.95,0.00531552402061608
21,2.1,0,1.0719604072676312,0.95,0.12196040726763124
22,2.2,0,1.1968261889463578,0.95,0.24682618894635788
23,2.3000000000000003,0,1.2681913686166304,0.95,0.31819136861663044
24,2.4000000000000004,0,1.1603566194383177,0.95,0.21035661943831774
25,2.5,0,1.0759404824943446,0.95,0.12594048249434464
26,2.6,0,1.0232070600939425,0.95,0.07320706009394251
27,2.7,0,0.9947078687079537,0.95,0.044707868707953735
28,2.8000000000000003,0,0.9812436553419015,0.95,0.031243655341901544
29,2.9000000000000004,0,0.983006458778514,0.95,0.03300645877851405
30,3.0,0,0.998542463594744,0.95,0.04854246359474401
31,3.1,0,1.0305046749955313,0.95,0.08050467499553138
32,3.2,0,1.078353201115281,0.95,0.12835320111528103
33,3.3000000000000003,0,1.1408321158064079,0.95,0.1908321158064079
34,3.4000000000000004,0,1.2166174755348895,0.95,0.26661747553488957
35,3.5,0,1.3038355947385303,0.95,0.3538355947385303
36,3.6,0,1.4001943544582607,0.95,0.4501943544582607
37,3.7,0,1.5100986545044475,0.95,0.5600986545044475
38,3.8000000000000003,0,1.2672855439131387,0.95,0.3172855439131388
39,3.9000000000000004,0,1.0621704212362122,0.95,0.11217042123621224
40,4.0,0,0.9872222663020158,0.95,0.03722226630201586
41,4.1000000000000005,0,0.9653694154836425,0.95,0.015369415483642568
42,4.2,0,0.9592818156955584,0.95,0.009281815695558415
43,4.3,0,0.9599371054095421,0.95,0.00993710540954218
44,4.4,0,0.9569324843295353,0.95,0.0069324843295353045
45,4.5,0,0.9982797800410607,0.95,0.048279780041060705
46,4.6000000000000005,0,1.1059733733201318,0.95,0.15597337332013184
47,4.7,0,1.2482714636449328,0.95,0.29827146364493284
48,4.800000000000001,0,1.40732845585449,0.95,0.4573284558544901
49,4.9,0,1.577229914883944,0.95,0.627229914883944
50,5.0,0,1.7534837616829568,0.95,0.8034837616829569
51,5.1000000000000005,0,1.9344502672592625,0.95,0.9844502672592625
52,5.2,0,2.117577949154217,0.95,1.1675779491542169
53,5.300000000000001,0,2.302324039506572,0.95,1.3523240395065719
54,5.4,0,2.4880357870890824,0.95,1.5380357870890824
55,5.5,0,2.6746249220727214,0.95,1.7246249220727214
56,5.6000000000000005,0,2.8615789395605282,0.95,1.9115789395605283
57,5.7,0,3.049064723580646,0.95,2.0990647235806463
58,5.800000000000001,0,3.2370187751460717,0.95,2.2870187751460715
59,5.9,0,3.4250364242303126,0.95,2.4750364242303124
60,6.0,0,3.613077036422861,0.95,2.6630770364228606
