step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,39.248705000000001,1,0,0,8.9954349005577701,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,43.815857000000001,1,0,0,7.5796014605787985,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,40.415940999999997,1,0,0,0.24851626019540043,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,45.710183000000001,1,0,0,0.037098576726075257,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,39.289572,1,0,0,0.3297801097581991,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,37.279298000000004,1,0,0,0.05323055116460277,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,45.376027000000001,1,0,0,0.026058769737471836,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,42.632331000000001,1,0,0,0.0030171410380009744,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,39.434182,1,0,0,0.025364521418139913,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,42.901243999999998,1,0,0,0.0084849646258717271,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,42.488591,1,0,0,0.51970034394062792,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,46.111044,1,0,0,0.40510578971666517,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,40.871223000000001,1,0,0,0.494737532759424,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,39.924982,1,0,0,0.37085406437174995,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,40.690915000000004,1,0,0,0.075611680632504924,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,41.711806999999993,1,0,0,0.0086840179691153978,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,56.935319999999997,1,0,0,1.996090351902305,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,40.435077,1,0,0,1.6225721871112453,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,38.17266,1,0,0,0.42985751845102776,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,37.462842000000002,1,0,0,0.23192909727279731,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,37.144806000000003,1,0,0,0.049274341814348824,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,43.109954000000002,1,0,0,0.56302886921799489,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,43.370872999999996,1,0,0,0.78223297861392571,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,47.529670000000003,1,0,0,0.56759856602917935,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,44.302087,1,0,0,0.81496162265490624,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,44.363551999999999,1,0,0,0.66599897174276346,40,1,-1,-1,-1,-1,1,-1,-1,0,0
26,38.640787000000003,1,0,0,0.79397481299184169,40,1,-1,-1,-1,-1,1,-1,-1,0,0
27,39.205574999999996,1,0,0,1.2875249971723148,40,1,-1,-1,-1,-1,1,-1,-1,0,0
28,36.441769999999998,1,0,0,0.66737867334186463,40,1,-1,-1,-1,-1,1,-1,-1,0,0
29,37.265382000000002,1,0,0,0.93982777687998009,40,1,-1,-1,-1,-1,1,-1,-1,0,0
30,37.086646999999999,1,0,0,0.8878680039185789,40,1,-1,-1,-1,-1,1,-1,-1,0,0
31,38.185585000000003,1,0,0,0.85363680015167653,40,1,-1,-1,-1,-1,1,-1,-1,0,0
32,37.742666,1,0,0,0.77329172572723126,40,1,-1,-1,-1,-1,1,-1,-1,0,0
33,39.436036000000001,1,0,0,0.70060850681307396,40,1,-1,-1,-1,-1,1,-1,-1,0,0
34,40.081053999999995,1,0,0,0.65764344328013147,40,1,-1,-1,-1,-1,1,-1,-1,0,0
35,36.117332000000005,1,0,0,0.64000705468974373,40,1,-1,-1,-1,-1,1,-1,-1,0,0
36,35.449341000000004,1,0,0,0.0059091565939793627,40,1,-1,-1,-1,-1,1,-1,-1,0,0
37,36.608252,1,0,0,0.47640589042567033,40,1,-1,-1,-1,-1,1,-1,-1,0,0
38,36.653967999999999,1,0,0,0.27182407125879804,40,1,-1,-1,-1,-1,1,-1,-1,0,0
39,37.186083000000004,1,0,0,0.015127017136673703,40,1,-1,-1,-1,-1,1,-1,-1,0,0
40,34.314526999999998,1,0,0,0.046146224070251263,40,1,-1,-1,-1,-1,1,-1,-1,0,0
41,35.381063999999995,1,0,0,0.036693820159230374,40,1,-1,-1,-1,-1,1,-1,-1,0,0
42,35.835144,1,0,0,0.030233012720829663,40,1,-1,-1,-1,-1,1,-1,-1,0,0
43,33.609005999999994,1,0,0,0.15180956465841133,40,1,-1,-1,-1,-1,1,-1,-1,0,0
44,33.895652999999996,1,0,0,0.20986279952681647,40,1,-1,-1,-1,-1,1,-1,-1,0,0
45,33.441813000000003,1,0,0,0.091190907014862599,40,1,-1,-1,-1,-1,1,-1,-1,0,0
46,32.384343000000001,1,0,0,0.046064514360402591,40,1,-1,-1,-1,-1,1,-1,-1,0,0
47,34.518478000000002,1,0,0,0.037983628579254865,40,1,-1,-1,-1,-1,1,-1,-1,0,0
48,31.394248999999999,1,0,0,0.028079540308003418,40,1,-1,-1,-1,-1,1,-1,-1,0,0
49,31.955320000000004,1,0,0,0.022477586047501011,40,1,-1,-1,-1,-1,1,-1,-1,0,0
50,32.576393000000003,1,0,0,0.014131869453399041,40,1,-1,-1,-1,-1,1,-1,-1,0,0
51,32.201751000000002,1,0,0,0.011429662163185026,40,1,-1,-1,-1,-1,1,-1,-1,0,0
52,31.543609,1,0,0,0.0080068245065443196,40,1,-1,-1,-1,-1,1,-1,-1,0,0
53,30.695842000000003,1,0,0,0.0058376800863769382,40,1,-1,-1,-1,-1,1,-1,-1,0,0
54,31.600234999999998,1,0,0,0.0042587363611363317,40,1,-1,-1,-1,-1,1,-1,-1,0,0
55,30.344815000000001,1,0,0,0.0030889601122636341,40,1,-1,-1,-1,-1,1,-1,-1,0,0
56,31.038542999999997,1,0,0,0.0022420330573750991,40,1,-1,-1,-1,-1,1,-1,-1,0,0
