step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,51.971662000000002,1,0,0,8.9954273788768067,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,38.423745000000004,1,0,0,7.5796083596187245,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,38.011612999999997,1,0,0,0.24851652167472715,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,36.964493000000004,1,0,0,0.0009475941635379171,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,35.916179,1,0,0,0.10553133020016854,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,36.927663000000003,1,0,0,0.007828243462974286,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,39.71407,1,0,0,0.00077639117130103063,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,38.215053999999995,1,0,0,0.0040310892647394455,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,36.567950000000003,1,0,0,0.0001217765179830949,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,37.011108999999998,1,0,0,0.0073351340981008184,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,41.636671,1,0,0,0.026411681141328715,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,37.070960999999997,1,0,0,0.27791336572746322,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,40.617643000000001,1,0,0,0.51606255219864117,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,38.757510000000003,1,0,0,0.30134807357861954,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,37.247602999999998,1,0,0,0.079915939372421307,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,35.641285000000003,1,0,0,0.0037917022802334667,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,37.402974,1,0,0,0.42582842986421926,40,1,-1,-1,-1,-1,1,-1,-1,0,0
