step,time_s,obstacle_id,distance_m,combined_radius_m,margin_m
0,0.0,0,3.017721314264414,0.95,2.067721314264414
1,0.1,0,2.882198248145847,0.95,1.9321982481458468
2,0.2,0,2.7182931300437554,0.95,1.7682931300437554
3,0.30000000000000004,0,2.5384975599684014,0.95,1.5884975599684015
4,0.4,0,2.3566949851751757,0.95,1.4066949851751758
5,0.5,0,2.1786732801603543,0.95,1.2286732801603544
6,0.6000000000000001,0,2.003291982380586,0.95,1.0532919823805862
7,0.7000000000000001,0,1.8269187027021991,0.95,0.8769187027021992
8,0.8,0,1.652417170202568,0.95,0.7024171702025681
9,0.9,0,1.4787348754780207,0.95,0.5287348754780208
10,1.0,0,1.3021576149048477,0.95,0.35215761490484776
11,1.1,0,1.1215075894287003,0.95,0.17150758942870037
12,1.2000000000000002,0,1.0013607981836374,0.95,0.05136079818363748
13,1.3,0,0.9568191432947425,0.95,0.006819143294742536
14,1.4000000000000001,0,0.9536618093885033,0.95,0.0036618093885033565
15,1.5,0,0.955322557927535,0.95,0.005322557927534999
16,1.6,0,0.9553913082554496,0.95,0.005391308255449645
17,1.7000000000000002,0,0.953047962031878,0.95,0.003047962031878071
18,1.8,0,0.9561039210204424,0.95,0.006103921020442438
19,1.9000000000000001,0,0.9564975315830436,0.95,0.00649753158304367
20,2.0,0,0.961013128602481,0.95,0.011013128602481048
21,2.1,0,1.077758693738629,0.95,0.12775869373862903
22,2.2,0,1.232582238565855,0.95,0.28258223856585496
23,2.3000000000000003,0,1.209212240612458,0.95,0.25921224061245796
24,2.4000000000000004,0,1.1081925145744886,0.95,0.15819251457448869
25,2.5,0,1.0419590946852613,0.95,0.09195909468526131
26,2.6,0,1.0029294455963564,0.95,0.052929445596356484
27,2.7,0,0.9811625837270626,0.95,0.0311625837270626
28,2.8000000000000003,0,0.9775137741361628,0.95,0.02751377413616285
29,2.9000000000000004,0,0.9925695040689868,0.95,0.04256950406898685
30,3.0,0,1.02486334052942,0.95,0.07486334052942012
31,3.1,0,1.0733490341099057,0.95,0.12334903410990572
32,3.2,0,1.1400518029997626,0.95,0.19005180299976265
33,3.3000000000000003,0,1.233019288991534,0.95,0.28301928899153395
34,3.4000000000000004,0,1.3515807825395436,0.95,0.40158078253954366
35,3.5,0,1.3077427113170308,0.95,0.35774271131703084
36,3.6,0,1.1583589132174206,0.95,0.20835891321742062
37,3.7,0,1.052788373342223,0.95,0.10278837334222302
38,3.8000000000000003,0,1.0098353364950927,0.95,0.05983533649509276
39,3.9000000000000004,0,0.9903404773723407,0.95,0.0403404773723407
40,4.0,0,0.9798279267908542,0.95,0.02982792679085422
41,4.1000000000000005,0,0.9948299068085662,0.95,0.044829906808566244
42,4.2,0,1.0547450990765028,0.95,0.10474509907650287
43,4.3,0,1.1469762788596445,0.95,0.19697627885964453
44,4.4,0,1.270514606838919,0.95,0.3205146068389191
45,4.5,0,1.4077214631944022,0.95,0.4577214631944022
46,4.6000000000000005,0,1.557651380397062,0.95,0.607651380397062
47,4.7,0,1.716164574764817,0.95,0.7661645747648171
48,4.800000000000001,0,1.881634497065151,0.95,0.9316344970651511
49,4.9,0,2.051981049679494,0.95,1.101981049679494
50,5.0,0,2.2258887689036477,0.95,1.2758887689036478
51,5.1000000000000005,0,2.401805308942892,0.95,1.4518053089428922
52,5.2,0,2.5791680902123177,0.95,1.6291680902123178
53,5.300000000000001,0,2.758192152828355,0.95,1.808192152828355
54,5.4,0,2.938527791774727,0.95,1.9885277917747268
55,5.5,0,3.1205374216715156,0.95,2.170537421671516
56,5.6000000000000005,0,3.304013894419197,0.95,2.3540138944191966
57,5.7,0,3.4875273331097643,0.95,2.5375273331097645
58,5.800000000000001,0,3.6709961455822806,0.95,2.720996145582281
59,5.9,0,3.8549409625897626,0.95,2.9049409625897624
60,6.0,0,4.039877656668417,0.95,3.089877656668417
