case,pair,profile,controller,seed,scenario_budget,step,attempt,obstacle_id,radius_observation_count,rho,min_vertex_distance,rho_over_min_vertex_distance,zero_min_vertex_distance,any_vertex_reachable,max_q,q_gt_0_9,q_near_one,q_exactly_one
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,45,0,0,46,0.0043912169714859966,0.008128591015363397,0.540218712343431,0,0,0.3894736842105263,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,46,0,0,47,0.0043551314866853855,0.00822635757396755,0.5294118870382286,0,0,0.38144329896907214,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,47,0,0,48,0.0043225112667141085,0.008320173968587556,0.5195217411358892,0,0,0.3939393939393939,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,48,0,0,49,0.004255891485494207,0.008155418048417544,0.5218483540914263,0,0,0.38613861386138615,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,49,0,0,50,0.00419103950017502,0.007997060416409435,0.5240725068895674,0,0,0.3786407766990291,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,5,0,0,6,0.011984024262521844,0.0042859281466562735,2.796132798416452,0,1,0.7333333333333333,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,50,0,0,51,0.00415981264044483,0.00808988343909988,0.5141993295403612,0,0,0.37142857142857144,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,51,0,0,52,0.0041266734425031764,0.008179236442250472,0.5045304010514391,0,0,0.3644859813084112,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,52,0,0,53,0.004067615580847585,0.00802915870936496,0.5066054524620675,0,0,0.3761467889908257,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,53,0,0,54,0.004010026008941373,0.007884489183070095,0.5085968051743756,0,0,0.38738738738738737,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,54,0,0,55,0.003987476896408941,0.007972733075540691,0.5001392695112298,0,0,0.3805309734513274,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,55,0,0,56,0.0039635576112566975,0.008057907615229894,0.491884221130229,0,0,0.3739130434782609,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,56,0,0,57,0.003936380202911222,0.008140170204844081,0.48357468011771393,0,0,0.36752136752136755,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,57,0,0,58,0.0039078407273676,0.008219667665395551,0.4754256359803259,0,0,0.36134453781512604,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,58,0,0,59,0.0038576289828646236,0.008083805389934286,0.47720458333497595,0,0,0.371900826446281,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,59,0,0,60,0.003829519346235837,0.008161634068271263,0.46920988054625895,0,0,0.36585365853658536,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,6,0,0,7,0.010992054963098,0.003781701305873157,2.906642823965719,0,1,0.574915271487258,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,7,0,0,8,0.010124300181929282,0.0033836274842024036,2.992143854250494,0,1,0.5256644194583824,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,8,0,0,9,0.009368333696253998,0.0030613772476117285,3.0601696355986556,0,1,0.5162887391209325,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_15_s40,four_way_intersection_o1_c1_m3_boost_15_s40,boost_15,sh_mpcc_dro,78,40,9,0,0,10,0.009574714969787112,0.005028050084938214,1.9042600626570267,0,1,0.7391304347826086,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,0,0,0,1,0.007981268258392552,0.0034633562463640645,2.304489544432955,0,1,0.6,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,1,0,0,2,0.005721403731458466,0.004955731485449349,1.1545023672604593,0,1,0.42857142857142855,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,10,0,0,11,0.004199641869561981,0.003463356246364061,1.2125930949121666,0,1,1.0,1,1,1
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,11,0,0,12,0.004037804527755944,0.004061262783581348,0.9942239010191019,0,0,0.9979663577244338,1,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,12,0,0,13,0.0039010099528843595,0.0037811756950584087,1.0316923273315655,0,1,1.0,1,1,1
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,13,0,0,14,0.0037632324566507585,0.0035372288760224645,1.0638928349138748,0,1,0.6129032258064516,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,14,0,0,15,0.003628113115178438,0.003322851368384658,1.091867409327483,0,1,0.9999999999999999,1,1,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,15,0,0,16,0.003491932334455921,0.003463356246364265,1.0082509814350327,0,1,1.0,1,1,1
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,16,0,0,17,0.0033770712116356484,0.003276147800614845,1.030805512193883,0,1,1.0,1,1,1
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,17,0,0,18,0.003266216037954354,0.003108140221096108,1.0508586503869182,0,1,1.0,1,1,1
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,18,0,0,19,0.0032223645762571246,0.0035192111614717973,0.9156496806828363,0,0,0.9486574422098831,1,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,19,0,0,20,0.003129192313143004,0.0033555269214032924,0.9325487133431686,0,0,0.9803786082303965,1,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,2,0,0,3,0.006431664699528319,0.0044874411366013995,1.4332588447944286,0,1,1.0,1,1,1
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,20,0,0,21,0.0030824596018500616,0.003719063258176382,0.8288268813587014,0,0,0.9448115785793758,1,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,21,0,0,22,0.0030029475062186865,0.003560805247190105,0.8433338241647352,0,0,0.95163821665877,1,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,22,0,0,23,0.0029565998971594703,0.00388628644113328,0.7607776580403827,0,0,0.5918367346938775,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,23,0,0,24,0.0028878391540072498,0.003733883051284868,0.7734144627302973,0,0,0.9266547926966809,1,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,24,0,0,25,0.002820533267550587,0.0035929818040666174,0.7850118429094864,0,0,0.6226415094339622,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,25,0,0,26,0.0027549541858277976,0.003462327920282288,0.7956941830059767,0,0,0.6363636363636364,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,26,0,0,27,0.0027239948902599348,0.0037455828879495597,0.7272552688724847,0,0,0.6140350877192983,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,27,0,0,28,0.002666121477556266,0.0036186139764935524,0.7367797435358787,0,0,0.6271186440677966,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,28,0,0,29,0.002635337817912523,0.0038781707149298334,0.6795311531200099,0,0,0.7845472074824467,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,29,0,0,30,0.0025838339614483443,0.003755054184297037,0.6880949873515739,0,0,0.7969763029268677,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,3,0,0,4,0.005835441740250549,0.0042048630785631305,1.3877840089491364,0,1,0.9999999999999999,1,1,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,30,0,0,31,0.0025334105057190906,0.0036395140555495363,0.6960848253508302,0,0,0.8082774300910465,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,31,0,0,32,0.0024841699026787187,0.0035308718449361706,0.7035570849849483,0,0,0.8185862247588047,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,32,0,0,33,0.0024361778997643757,0.003428527733488863,0.7105609431035069,0,0,0.8280182818128887,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,33,0,0,34,0.0023894725060201977,0.0033319494874751252,0.717139474953711,0,0,0.8366726377624207,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,34,0,0,35,0.0023524731885633567,0.00339906557639397,0.6920940875342183,0,0,0.8186977210239166,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,35,0,0,36,0.002309513385989487,0.0033084238276901313,0.6980705938156474,0,0,0.8269691622497501,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,36,0,0,37,0.0022976828330268195,0.003522103585381021,0.6523609477482918,0,0,0.7877578874585863,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,37,0,0,38,0.002263236793887293,0.0035793082220304025,0.6323112326446831,0,0,0.620253164556962,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,38,0,0,39,0.002228908228831378,0.003633687938351246,0.6134011138674516,0,0,0.6049382716049383,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,39,0,0,40,0.0021948596302975823,0.0036854469454518086,0.5955477484233622,0,0,0.5903614457831325,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,4,0,0,5,0.005026940837067249,0.00444745133309557,1.1302969859747372,0,1,0.9355125031556162,1,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,40,0,0,41,0.0021612276422862094,0.003734770234571169,0.578677537450805,0,0,0.5764705882352941,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,41,0,0,42,0.0021294767424310107,0.003648913447569533,0.5835920125344195,0,0,0.5862068965517241,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,42,0,0,43,0.0021186362295115397,0.0038261309992822555,0.5537280950152974,0,0,0.5730337078651685,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,43,0,0,44,0.002087761754155707,0.0038691102461779264,0.539597380616923,0,0,0.5604395604395604,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,44,0,0,45,0.0020573580260377653,0.003910240923314413,0.5261461036252211,0,0,0.5483870967741935,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,45,0,0,46,0.0020307226530189046,0.0038279200617709523,0.530502889362692,0,0,0.5578947368421052,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,46,0,0,47,0.0020204758536529316,0.003986830874905235,0.5067874502454176,0,0,0.5463917525773195,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,47,0,0,48,0.002008490373737757,0.004139321049125515,0.4852221777197196,0,0,0.5353535353535354,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,48,0,0,49,0.001984910491912159,0.004057354295677992,0.4892130061273036,0,0,0.5445544554455446,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,49,0,0,50,0.001972808318843735,0.004202553134572998,0.46943090442191,0,0,0.5339805825242718,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,5,0,0,6,0.005130175796328496,0.004625349386419347,1.109143411174816,0,1,1.0,1,1,1
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,50,0,0,51,0.00194719222253045,0.00423263186978213,0.4600428958709985,0,0,0.5238095238095238,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,51,0,0,52,0.0019260340385183483,0.004153517255393679,0.4637115774629892,0,0,0.5327102803738317,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,52,0,0,53,0.0019050378242340049,0.004077305929606128,0.46722955233776964,0,0,0.5412844036697247,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,53,0,0,54,0.0018842440887266733,0.004003840957901256,0.47060912472266664,0,0,0.5495495495495496,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,54,0,0,55,0.0018636566741427089,0.00393297651616858,0.4738540050979615,0,0,0.5575221238938053,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,55,0,0,56,0.0018432960266897146,0.003864576924583361,0.4769722695812142,0,0,0.5652173913043478,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,56,0,0,57,0.0018224167680828353,0.003897348032419726,0.46760431783952355,0,0,0.5555555555555556,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,57,0,0,58,0.0018017854083879742,0.003929017590413093,0.45858420506550496,0,0,0.5462184873949579,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,58,0,0,59,0.0017948828537762993,0.00405473786989049,0.4426631045880101,0,0,0.5371900826446281,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,59,0,0,60,0.0017770691637315139,0.003988807172819364,0.44551393104205833,0,0,0.5447154471544715,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,6,0,0,7,0.00503627391159802,0.004412972511356148,1.1412429827373491,0,1,1.0,1,1,1
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,7,0,0,8,0.004685517803335156,0.004260190224333574,1.099837696582696,0,1,1.0,1,1,1
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,8,0,0,9,0.0045462338981982365,0.004123043150433432,1.10264038777288,0,1,1.0,1,1,1
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,77,40,9,0,0,10,0.004377642840726125,0.0037645176590912887,1.1628695193271688,0,1,1.0,1,1,1
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,0,0,0,1,0.012750532197405169,0.005148107643063581,2.476741568250789,0,1,0.6,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,1,0,0,2,0.01529236887253553,0.00735443949009083,2.079338458510679,0,1,0.42857142857142855,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,10,0,0,11,0.00911372470209963,0.005655427606756029,1.611500550588303,0,1,0.68,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,11,0,0,12,0.008654636992803035,0.00618986031052666,1.3981958491187114,0,1,0.4481544273476793,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,12,0,0,13,0.00826338753691121,0.005762973392559305,1.4338757051317021,0,1,0.5456511622552278,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,13,0,0,14,0.008203321985393442,0.00704782123025644,1.1639514847760912,0,1,0.5933865354276209,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,14,0,0,15,0.007849217650897595,0.007400696859190129,1.0606052105958774,0,1,0.8142040866740307,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,15,0,0,16,0.007578875724325661,0.006977799895807836,1.0861411673440138,0,1,0.566265240819184,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,16,0,0,17,0.0074809874897283505,0.007988627732621682,0.9364546377821094,0,0,0.6018522481560333,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,17,0,0,18,0.0072559114314280655,0.007578954515564349,0.9573762999272692,0,0,0.5771631068816291,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,18,0,0,19,0.007036713220466247,0.007209249417243957,0.976067384162765,0,0,0.5542564172606662,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,19,0,0,20,0.00682493088838672,0.006873935490860395,0.9928709539769711,0,0,0.5329753019240578,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,2,0,0,3,0.015258945871189757,0.007143213577760304,2.1361458263962585,0,1,0.5555555555555556,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,20,0,0,21,0.006619938239415771,0.007140439207162626,0.9271051888202148,0,0,0.5352853382813243,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,21,0,0,22,0.006566753132265643,0.007929276469703258,0.8281654899228649,0,0,0.5639596190725521,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,22,0,0,23,0.006402278831605096,0.007605632532164255,0.84178124627108,0,0,0.5449737267850182,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,23,0,0,24,0.00624224753741473,0.007307372432863788,0.854239686667834,0,0,0.5271475798700515,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,24,0,0,25,0.006081878921312508,0.007517293062101325,0.809051725277879,0,0,0.5849056603773585,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,25,0,0,26,0.005926006532659907,0.007711946736485233,0.7684190172922175,0,0,0.5636363636363636,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,26,0,0,27,0.005887553134348269,0.008342338601060045,0.7057437267770633,0,0,0.5535244549390173,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,27,0,0,28,0.005742417175000233,0.00849582777077526,0.6759102620645788,0,0,0.5254237288135594,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,28,0,0,29,0.005633506998287049,0.008217276040585907,0.6855686690410087,0,0,0.5387228165741427,0,0,0
sh_mpcc_dro_four_way_intersection_o1_c1_m3_boost_30_s40,four_way_intersection_o1_c1_m3_boost_30_s40,boost_30,sh_mpcc_dro,78,40,29,0,0,30,0.005502462334339396,0.008364990106207264,0.6577966338843938,0,0,0.539316317446005,0,0,0
