step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,189.08577100000002,1,1,0,3.9375790699859108,20,0,-1,-1,-1,-1,1,-1,-1,0,0
1,137.47329999999999,1,1,0,0.085256724795025718,20,1,0,-1,-1,-1,1,-1,-1,0,0
2,301.733563,1,1,0,0.132727675124926,20,1,1,-1,1,1,1,-1,-1,0,0
3,128.97899199999998,1,1,0,0.11213609644387967,20,1,0,-1,-1,-1,1,-1,-1,0,0
4,245.744968,1,1,0,0.2822682584705497,20,1,1,-1,1,1,1,-1,-1,0,0
5,132.13816600000001,1,1,0,0.036468209653634676,20,1,0,-1,-1,-1,1,-1,-1,0,0
6,222.94078400000001,1,1,0,0.092338999726238949,20,1,1,-1,1,1,1,-1,-1,0,0
7,127.394334,1,1,0,0.064635535164099395,20,1,0,-1,-1,-1,1,-1,-1,0,0
8,132.847916,1,1,0,0.089277040223609966,20,1,0,-1,-1,-1,1,-1,-1,0,0
9,286.70431000000002,1,1,0,0.92210901282062263,20,1,1,-1,1,1,1,-1,-1,0,0
10,125.906301,1,1,0,0.072483988245292008,20,1,0,-1,-1,-1,1,-1,-1,0,0
11,135.93806799999999,1,1,0,0.1718157108236717,20,1,0,-1,-1,-1,1,-1,-1,0,0
12,219.36674600000001,1,1,0,25.639998716602847,20,1,1,-1,1,1,1,-1,-1,0,0
13,122.171509,1,1,0,25.639995728205999,20,1,0,-1,-1,-1,1,-1,-1,0,0
14,312.12620200000003,1,1,0,17.220874671131558,20,1,1,-1,1,1,1,-1,-1,0,0
15,215.45198199999999,1,1,0,9.6388106668707572,20,1,1,-1,1,1,1,-1,-1,0,0
16,132.46318200000002,1,1,0,9.6399831900321793,20,1,0,-1,-1,-1,1,-1,-1,0,0
17,236.210104,1,1,0,4.4816022534951889,20,1,1,-1,1,1,1,-1,-1,0,0
18,130.361862,1,1,0,9.2710200494588619,20,1,0,-1,-1,-1,1,-1,-1,0,0
19,127.65321700000001,1,1,0,6.7693600114548795,20,1,0,-1,-1,-1,1,-1,-1,0,0
20,126.67708599999999,1,1,0,1.3883784431604695,20,1,0,-1,-1,-1,1,-1,-1,0,0
21,211.464305,1,1,0,1.0143563080224429,20,1,1,-1,0,1,1,-1,-1,0,0
22,133.36374900000001,1,1,0,0.19521128195132828,20,1,0,-1,-1,-1,1,-1,-1,0,0
23,204.67523200000002,1,1,0,5.8113306281244013,20,1,1,-1,1,1,1,-1,-1,0,0
24,126.60355200000001,1,1,0,0.55605970635958546,20,1,0,-1,-1,-1,1,-1,-1,0,0
25,125.896794,1,1,0,0.2918264080011404,20,1,0,-1,-1,-1,1,-1,-1,0,0
26,123.55751199999999,1,1,0,0.64355787815604837,20,1,0,-1,-1,-1,1,-1,-1,0,0
27,220.172225,1,1,0,0.12847464120443297,20,1,1,-1,0,1,1,-1,-1,0,0
28,133.429179,1,1,0,0.24638165679771551,20,1,0,-1,-1,-1,1,-1,-1,0,0
29,242.09953000000002,1,1,0,0.27890765110920773,20,1,1,-1,0,1,1,-1,-1,0,0
30,130.27600699999999,1,1,0,0.39866543727744458,20,1,0,-1,-1,-1,1,-1,-1,0,0
31,224.27146500000001,1,1,0,0.31937256585756141,20,1,1,-1,0,1,1,-1,-1,0,0
32,144.05103299999999,1,1,0,0.47735373159345185,20,1,0,-1,-1,-1,1,-1,-1,0,0
33,218.65253900000002,1,1,0,0.36827238364594461,20,1,1,-1,0,1,1,-1,-1,0,0
34,125.74243099999998,1,1,0,0.97812619118483257,20,1,0,-1,-1,-1,1,-1,-1,0,0
35,239.83729600000001,1,1,0,1.5117059666033912,20,1,1,-1,0,1,1,-1,-1,0,0
