step,attempt,obstacle_id,mode,nominal_probability,sampling_probability,risk_score,rho,sampled_count,scenario_count,true_mode
0,0,0,constant_velocity,0.59999999999999998,0.0083333333333330539,1.4679735342022773,0.060819616480126126,0,20,constant_velocity
0,0,0,turn_left,0.20000000000000001,0,1.3284132412969685,0.060819616480126126,0,20,constant_velocity
0,0,0,turn_right,0.20000000000000001,0.99166666666666692,1.5380281460117948,0.060819616480126126,20,20,constant_velocity
1,0,0,constant_velocity,0.7142857142857143,0,0.15356948625467975,0.055797997529532364,0,20,constant_velocity
1,0,0,turn_left,0.14285714285714285,0.046256065144661393,0.096242932316762897,0.055797997529532364,1,20,constant_velocity
1,0,0,turn_right,0.14285714285714285,0.9537439348553387,0.22051205386684664,0.055797997529532364,19,20,constant_velocity
2,0,0,constant_velocity,0.55555555555555558,0,0.31147660037168579,0.062149781250773813,0,20,turn_right
2,0,0,turn_left,0.1111111111111111,0,0.15852484366701902,0.062149781250773813,0,20,turn_right
2,0,0,turn_right,0.33333333333333331,1,0.47071658978187603,0.062149781250773813,20,20,turn_right
3,0,0,constant_velocity,0.45454545454545453,0.45454545454545453,0,0.06241429726946339,10,20,turn_right
3,0,0,turn_left,0.090909090909090912,0.090909090909090912,0,0.06241429726946339,1,20,turn_right
3,0,0,turn_right,0.45454545454545453,0.45454545454545453,0,0.06241429726946339,9,20,turn_right
4,0,0,constant_velocity,0.38461538461538464,0,0.23699818940380324,0.059624656724220265,0,20,turn_right
4,0,0,turn_left,0.076923076923076927,0,0.19746406609637435,0.059624656724220265,0,20,turn_right
4,0,0,turn_right,0.53846153846153844,1,0.3097285022297776,0.059624656724220265,20,20,turn_right
5,0,0,constant_velocity,0.46666666666666667,0,0.019755793561838209,0.053032507898096763,0,20,constant_velocity
5,0,0,turn_left,0.066666666666666666,0,0,0.053032507898096763,0,20,constant_velocity
5,0,0,turn_right,0.46666666666666667,1,0.13757693219957357,0.053032507898096763,20,20,constant_velocity
6,0,0,constant_velocity,0.41176470588235292,0,0.24377546251384385,0.050232997759160847,0,20,turn_left
6,0,0,turn_left,0.17647058823529413,0,0.086102265678603684,0.050232997759160847,0,20,turn_left
6,0,0,turn_right,0.41176470588235292,1,0.3741708478263176,0.050232997759160847,20,20,turn_left
7,0,0,constant_velocity,0.36842105263157893,0,0.13863174951410318,0.048877640862845177,0,20,turn_right
7,0,0,turn_left,0.15789473684210525,0,0.046875038864285679,0.048877640862845177,0,20,turn_right
7,0,0,turn_right,0.47368421052631576,1,0.26571371146891865,0.048877640862845177,20,20,turn_right
8,0,0,constant_velocity,0.33333333333333331,0,0.27856437092853181,0.047027333812881461,0,20,turn_right
8,0,0,turn_left,0.14285714285714285,0,0.17051783840786838,0.047027333812881461,0,20,turn_right
8,0,0,turn_right,0.52380952380952384,1,0.38973727145026371,0.047027333812881461,20,20,turn_right
