step,time_s,obstacle_id,distance_m,combined_radius_m,margin_m
0,0.0,0,3.004243437674286,0.95,2.0542434376742857
1,0.1,0,2.866314523397469,0.95,1.916314523397469
2,0.2,0,2.698458358444317,0.95,1.748458358444317
3,0.30000000000000004,0,2.500638516904756,0.95,1.5506385169047558
