step,time_s,obstacle_id,distance_m,combined_radius_m,margin_m
0,0.0,0,3.000949542872045,0.95,2.0509495428720452
1,0.1,0,2.8512116527071654,0.95,1.9012116527071654
2,0.2,0,2.672724444434596,0.95,1.722724444434596
3,0.30000000000000004,0,2.478010638107163,0.95,1.528010638107163
4,0.4,0,2.2839947259902096,0.95,1.3339947259902096
5,0.5,0,2.093789074184609,0.95,1.1437890741846088
6,0.6000000000000001,0,1.902728379854071,0.95,0.9527283798540711
7,0.7000000000000001,0,1.7106097812688634,0.95,0.7606097812688635
8,0.8,0,1.5179203064329228,0.95,0.5679203064329228
9,0.9,0,1.325847259580413,0.95,0.375847259580413
10,1.0,0,1.1547883975621303,0.95,0.2047883975621303
11,1.1,0,1.0224440989008745,0.95,0.07244409890087455
12,1.2000000000000002,0,0.9551398879213848,0.95,0.005139887921384867
13,1.3,0,0.9555396034749742,0.95,0.005539603474974286
14,1.4000000000000001,0,0.9578733191780978,0.95,0.00787331917809786
15,1.5,0,0.9555089828046034,0.95,0.005508982804603435
16,1.6,0,0.9564165509673023,0.95,0.006416550967302315
17,1.7000000000000002,0,0.9554265379505708,0.95,0.005426537950570798
18,1.8,0,0.9540865962462959,0.95,0.004086596246295926
19,1.9000000000000001,0,0.9546972696404066,0.95,0.0046972696404066205
20,2.0,0,1.0779138999409736,0.95,0.12791389994097369
21,2.1,0,1.319693039648753,0.95,0.369693039648753
22,2.2,0,1.209074614024573,0.95,0.259074614024573
23,2.3000000000000003,0,1.108072516638986,0.95,0.15807251663898603
24,2.4000000000000004,0,1.0431552087502385,0.95,0.09315520875023853
25,2.5,0,1.0109421082262398,0.95,0.0609421082262398
26,2.6,0,0.9971669519441412,0.95,0.04716695194414122
27,2.7,0,1.0000480167069867,0.95,0.050048016706986775
28,2.8000000000000003,0,1.0205543862693338,0.95,0.07055438626933386
29,2.9000000000000004,0,1.0591426085002134,0.95,0.1091426085002134
30,3.0,0,1.115838317874991,0.95,0.16583831787499115
31,3.1,0,1.189082343649091,0.95,0.23908234364909098
32,3.2,0,1.2765366879564877,0.95,0.3265366879564877
33,3.3000000000000003,0,1.3752547926079388,0.95,0.42525479260793886
34,3.4000000000000004,0,1.482685760916286,0.95,0.532685760916286
35,3.5,0,1.5957289381803992,0.95,0.6457289381803992
36,3.6,0,1.509595295672912,0.95,0.559595295672912
37,3.7,0,1.3370461639391817,0.95,0.3870461639391818
38,3.8000000000000003,0,1.1582005810954528,0.95,0.2082005810954528
39,3.9000000000000004,0,1.0724944990912624,0.95,0.12249449909126242
40,4.0,0,1.0210591446481583,0.95,0.07105914464815832
41,4.1000000000000005,0,1.0116084210879142,0.95,0.0616084210879142
42,4.2,0,1.0493606810719014,0.95,0.09936068107190144
43,4.3,0,1.1337999059225805,0.95,0.18379990592258055
44,4.4,0,1.2567203085795693,0.95,0.30672030857956933
45,4.5,0,1.4073821542526166,0.95,0.45738215425261664
46,4.6000000000000005,0,1.5705543207072878,0.95,0.6205543207072879
47,4.7,0,1.745694793870683,0.95,0.7956947938706831
48,4.800000000000001,0,1.9273942294327584,0.95,0.9773942294327584
49,4.9,0,2.1135892606883724,0.95,1.1635892606883724
50,5.0,0,2.303014685577832,0.95,1.353014685577832
51,5.1000000000000005,0,2.494534293461571,0.95,1.544534293461571
52,5.2,0,2.687509022350778,0.95,1.737509022350778
53,5.300000000000001,0,2.881471189083788,0.95,1.9314711890837881
54,5.4,0,3.076149976833752,0.95,2.1261499768337524
55,5.5,0,3.271355668234814,0.95,2.3213556682348138
56,5.6000000000000005,0,3.466941919584788,0.95,2.516941919584788
57,5.7,0,3.662806271440334,0.95,2.712806271440334
58,5.800000000000001,0,3.8588828860046576,0.95,2.9088828860046574
59,5.9,0,4.055094220919789,0.95,3.1050942209197885
60,6.0,0,4.251422087616307,0.95,3.3014220876163067
