step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,54.679079999999999,1,0,0,8.9954704640218903,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,47.289946,1,0,0,7.5795748932702764,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,37.112431999999998,1,0,0,0.24711245971631668,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,38.802846000000002,1,0,0,0.4096504705019709,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,36.434893000000002,1,0,0,0.014946289966300891,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,42.212469000000006,1,0,0,0.0085042623185602184,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,36.568602999999996,1,0,0,0.00024772171221643384,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,37.792945000000003,1,0,0,0.025941073300374293,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,40.063225000000003,1,0,0,0.015632367378461933,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,36.986435,1,0,0,0.43916058302206185,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,38.676349999999999,1,0,0,0.43686425330060169,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,39.346955000000001,1,0,0,0.54123133829019321,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,42.984955999999997,1,0,0,0.48015551650914495,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,41.812100000000001,1,0,0,0.11319104880617629,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,40.217424999999999,1,0,0,0.035044623254913775,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,40.029612999999998,1,0,0,2.7624661555148484,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,39.255834,1,0,0,0.88717836010168583,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,37.579596000000002,1,0,0,0.1820243118722745,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,37.768199000000003,1,0,0,0.80852491747323252,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,43.926307999999999,1,0,0,0.30908646777182103,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,40.980772999999999,1,0,0,0.65354176999596836,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,41.884236000000001,1,0,0,0.39338185081444543,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,39.888168,1,0,0,1.0551687963070138,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,46.355276000000003,1,0,0,0.64455823874552642,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,37.572723000000003,1,0,0,2.6591413529455679,40,1,-1,-1,-1,-1,1,-1,-1,0,0
