step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,1,144.14453799999998,20,10
1,0,1,1,136.23163499999998,20,10
2,0,1,1,290.68818299999998,20,118
3,0,1,1,130.20827400000002,20,10
4,0,1,1,267.38310899999999,20,20
5,0,1,1,136.255381,20,10
6,0,1,1,236.967828,20,18
7,0,1,1,138.42375000000001,20,10
8,0,1,1,121.91582700000001,20,10
9,0,1,1,298.26796100000001,20,118
10,0,1,1,134.88925500000002,20,10
11,0,1,1,131.247874,20,10
12,0,1,1,232.97693000000001,20,17
13,0,1,1,119.963943,20,10
14,0,1,1,126.323829,20,10
15,0,1,1,286.848904,20,116
16,0,1,1,154.96012300000001,20,10
17,0,1,1,118.08640600000001,20,10
18,0,1,1,127.23483399999999,20,10
19,0,1,1,226.97516300000001,20,19
20,0,1,1,193.261088,20,15
21,0,1,1,120.43750899999999,20,10
22,0,1,1,221.016569,20,19
23,0,1,1,131.03618599999999,20,10
24,0,1,1,225.254017,20,19
25,0,1,1,122.527058,20,10
26,0,1,1,118.50640299999999,20,10
27,0,1,1,215.288893,20,15
28,0,1,1,129.00054899999998,20,10
29,0,1,1,130.28942600000002,20,10
30,0,1,1,221.303956,20,19
31,0,1,1,127.49713600000001,20,10
32,0,1,1,126.70199400000001,20,10
33,0,1,1,121.61456099999999,20,10
34,0,1,1,121.72547299999999,20,10
35,0,1,1,197.20082099999999,20,15
36,0,1,1,121.887854,20,10
37,0,1,1,127.75763300000001,20,10
38,0,1,1,141.756629,20,10
39,0,1,1,239.95100399999998,20,19
40,0,1,1,122.27093699999999,20,10
41,0,1,1,123.336584,20,10
42,0,1,1,126.64130300000001,20,10
43,0,1,1,121.959311,20,10
44,0,1,1,227.314223,20,17
45,0,1,1,120.77515799999999,20,10
46,0,1,1,117.33882,20,10
47,0,1,1,124.245531,20,10
48,0,1,1,119.289919,20,10
49,0,1,1,119.20182,20,10
50,0,1,1,113.404229,20,10
51,0,1,1,194.44216800000001,20,15
52,0,1,1,122.245349,20,10
53,0,1,1,111.401371,20,10
54,0,1,1,212.79820999999998,20,17
55,0,1,1,117.045995,20,10
56,0,1,1,110.66229,20,10
57,0,1,1,112.784475,20,10
58,0,1,1,113.29487899999999,20,10
59,0,1,1,114.416151,20,10
60,0,1,1,195.28520899999998,20,18
61,0,1,1,107.297016,20,10
62,0,1,1,110.94843899999999,20,10
63,0,1,1,101.23921700000001,20,10
64,0,1,1,109.372469,20,10
65,0,1,1,105.01003900000001,20,10
66,0,1,1,105.055916,20,10
67,0,1,1,105.800078,20,10
68,0,1,1,110.18364199999999,20,10
69,0,1,1,102.767706,20,10
70,0,1,1,101.93545800000001,20,10
71,0,1,1,100.971728,20,10
72,0,1,1,99.583328999999992,20,10
73,0,1,1,102.13475800000001,20,10
74,0,1,1,99.97449499999999,20,10
75,0,1,1,99.093513999999999,20,10
76,0,1,1,101.50281199999999,20,10
77,0,1,1,94.173171999999994,20,10
78,0,1,1,94.181503000000006,20,10
79,0,1,1,91.994412999999994,20,10
80,0,1,1,98.35890599999999,20,10
81,0,1,1,99.748525999999998,20,10
82,0,1,1,93.284957000000006,20,10
83,0,1,1,92.453589000000008,20,10
84,0,1,1,93.477731999999989,20,10
85,0,1,1,90.355457000000001,20,10
86,0,1,1,93.426104999999993,20,10
87,0,1,1,91.982069999999993,20,10
88,0,1,1,92.099611999999993,20,10
89,0,1,1,93.891841999999997,20,10
90,0,1,1,91.636922999999996,20,10
91,0,1,1,88.673931999999994,20,10
92,0,1,1,93.428679000000002,20,10
93,0,1,1,89.631838000000002,20,10
94,0,1,1,89.447607000000005,20,10
95,0,1,1,87.575316999999998,20,10
96,0,1,1,90.048483000000004,20,10
97,0,1,1,90.324218999999999,20,10
98,0,1,1,86.279937000000004,20,10
99,0,1,1,84.281735999999995,20,10
100,0,1,1,84.542119999999997,20,10
101,0,1,1,86.446209999999994,20,10
102,0,1,1,87.746629000000013,20,10
103,0,1,1,83.547063000000009,20,10
104,0,1,1,83.725202999999993,20,10
105,0,1,1,84.444504000000009,20,10
106,0,1,1,81.509719999999987,20,10
107,0,1,1,83.524069000000011,20,10
108,0,1,1,91.519689999999997,20,10
109,0,1,1,82.737780999999998,20,10
110,0,1,1,81.980356999999998,20,10
111,0,1,1,86.306574999999995,20,10
112,0,1,1,78.445923000000008,20,10
113,0,1,1,80.586252000000002,20,10
114,0,1,1,80.733552000000003,20,10
115,0,1,1,78.980000999999987,20,10
116,0,1,1,79.569964000000013,20,10
117,0,1,1,80.056402000000006,20,10
118,0,1,1,77.523555999999999,20,10
119,0,1,1,79.481285999999997,20,10
120,0,1,1,77.347420999999997,20,10
121,0,1,1,78.080546999999996,20,10
122,0,1,1,76.753929999999997,20,10
123,0,1,1,74.676371000000003,20,10
124,0,1,1,75.205844999999997,20,10
125,0,1,1,74.941492999999994,20,10
126,0,1,1,75.556605000000005,20,10
127,0,1,1,73.491943000000006,20,10
128,0,1,1,73.173877000000005,20,10
129,0,1,1,74.701425999999998,20,10
130,0,1,1,72.987892000000002,20,10
131,0,1,1,71.84475599999999,20,10
132,0,1,1,73.346426000000008,20,10
133,0,1,1,73.374307999999999,20,10
134,0,1,1,71.027468999999996,20,10
135,0,1,1,72.961973999999998,20,10
136,0,1,1,77.914975999999996,20,10
137,0,1,1,73.500617000000005,20,10
138,0,1,1,73.875932000000006,20,10
139,0,1,1,70.382542000000001,20,10
140,0,1,1,71.696202999999997,20,10
141,0,1,1,69.959567000000007,20,10
142,0,1,1,69.660097000000007,20,10
143,0,1,1,67.876872000000006,20,10
144,0,1,1,70.007508000000001,20,10
145,0,1,1,67.896450000000002,20,10
146,0,1,1,68.014032999999998,20,10
147,0,1,1,68.343910999999991,20,10
148,0,1,1,68.057565999999994,20,10
149,0,1,1,68.622120999999993,20,10
150,0,1,1,69.356618999999995,20,10
