step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,144.15611999999999,1,1,0,3.9375790699859108,20,0,-1,-1,-1,-1,1,-1,-1,0,0
1,136.24250600000002,1,1,0,0.085256724795025718,20,1,0,-1,-1,-1,1,-1,-1,0,0
2,290.700245,1,1,0,0.132727675124926,20,1,1,-1,1,1,1,-1,-1,0,0
3,130.226609,1,1,0,0.11213609644387967,20,1,0,-1,-1,-1,1,-1,-1,0,0
4,267.39567299999999,1,1,0,0.2822682584705497,20,1,1,-1,1,1,1,-1,-1,0,0
5,136.26654299999998,1,1,0,0.036468209653634676,20,1,0,-1,-1,-1,1,-1,-1,0,0
6,236.98355800000002,1,1,0,0.092338999726238949,20,1,1,-1,1,1,1,-1,-1,0,0
7,138.43739599999998,1,1,0,0.064635535164099395,20,1,0,-1,-1,-1,1,-1,-1,0,0
8,121.931707,1,1,0,0.089277040223609966,20,1,0,-1,-1,-1,1,-1,-1,0,0
9,298.27966299999997,1,1,0,0.92210901282062263,20,1,1,-1,1,1,1,-1,-1,0,0
10,134.90087800000001,1,1,0,0.072483988245292008,20,1,0,-1,-1,-1,1,-1,-1,0,0
11,131.260389,1,1,0,0.15567706284570995,20,1,0,-1,-1,-1,1,-1,-1,0,0
12,232.99424199999999,1,1,0,25.639979860555634,20,1,1,-1,1,1,1,-1,-1,0,0
13,119.976016,1,1,0,25.639962408168024,20,1,0,-1,-1,-1,1,-1,-1,0,0
14,126.33661299999999,1,1,0,22.039845458705372,20,1,0,-1,-1,-1,1,-1,-1,0,0
15,286.86100700000003,1,1,0,9.638699843630107,20,1,1,-1,1,1,1,-1,-1,0,0
16,154.972568,1,1,0,9.6350424627512972,20,1,0,-1,-1,-1,1,-1,-1,0,0
17,118.100083,1,1,0,9.1158391874615479,20,1,0,-1,-1,-1,1,-1,-1,0,0
18,127.246466,1,1,0,9.4898956499745015,20,1,0,-1,-1,-1,1,-1,-1,0,0
19,226.98831899999999,1,1,0,0.75513938691333726,20,1,1,-1,0,1,1,-1,-1,0,0
20,193.273281,1,1,0,0.93926468885746706,20,1,1,-1,0,1,1,-1,-1,0,0
21,120.450143,1,1,0,0.28215189128522694,20,1,0,-1,-1,-1,1,-1,-1,0,0
22,221.03328099999999,1,1,0,0.29202312976361516,20,1,1,-1,0,1,1,-1,-1,0,0
23,131.05369899999999,1,1,0,0.005683784913430392,20,1,0,-1,-1,-1,1,-1,-1,0,0
24,225.26633099999998,1,1,0,0.14266868964948334,20,1,1,-1,0,1,1,-1,-1,0,0
25,122.53894099999999,1,1,0,0.24160250510557776,20,1,0,-1,-1,-1,1,-1,-1,0,0
26,118.51878600000001,1,1,0,0.054538992047556606,20,1,0,-1,-1,-1,1,-1,-1,0,0
27,215.30284999999998,1,1,0,0.029200130201831015,20,1,1,-1,0,1,1,-1,-1,0,0
28,129.01471599999999,1,1,0,0.080203083910757145,20,1,0,-1,-1,-1,1,-1,-1,0,0
29,130.301749,1,1,0,0.014431266869224713,20,1,0,-1,-1,-1,1,-1,-1,0,0
30,221.316912,1,1,0,0.11105047113089754,20,1,1,-1,0,1,1,-1,-1,0,0
31,127.50958900000001,1,1,0,0.25145811532506462,20,1,0,-1,-1,-1,1,-1,-1,0,0
32,126.714308,1,1,0,0.031295528414030736,20,1,0,-1,-1,-1,1,-1,-1,0,0
33,121.62653299999999,1,1,0,0.37395314420683584,20,1,0,-1,-1,-1,1,-1,-1,0,0
34,121.739611,1,1,0,0.17288256885021072,20,1,0,-1,-1,-1,1,-1,-1,0,0
35,197.21482800000001,1,1,0,0.13705643135091444,20,1,1,-1,0,1,1,-1,-1,0,0
