step,time_s,obstacle_id,distance_m,combined_radius_m,margin_m
0,0.0,0,3.000949542872045,0.95,2.0509495428720452
1,0.1,0,2.8535897297654658,0.95,1.9035897297654658
2,0.2,0,2.6931356180718895,0.95,1.7431356180718895
3,0.30000000000000004,0,2.533821156676172,0.95,1.5838211566761722
4,0.4,0,2.3791441480913202,0.95,1.4291441480913203
5,0.5,0,2.234294401230994,0.95,1.284294401230994
6,0.6000000000000001,0,2.095155460431932,0.95,1.1451554604319318
7,0.7000000000000001,0,1.960647517658707,0.95,1.010647517658707
8,0.8,0,1.8486723656690682,0.95,0.8986723656690683
9,0.9,0,1.6740738512036923,0.95,0.7240738512036924
10,1.0,0,1.534479385240218,0.95,0.5844793852402181
11,1.1,0,1.4227766062716038,0.95,0.4727766062716039
12,1.2000000000000002,0,1.3132863965396335,0.95,0.36328639653963357
13,1.3,0,1.2089599535785007,0.95,0.25895995357850077
14,1.4000000000000001,0,1.0962590165888733,0.95,0.1462590165888733
15,1.5,0,1.0132605728656185,0.95,0.06326057286561859
16,1.6,0,0.956881111604867,0.95,0.006881111604867041
17,1.7000000000000002,0,0.9552996393887221,0.95,0.005299639388722133
18,1.8,0,0.956829000165142,0.95,0.006829000165142096
19,1.9000000000000001,0,0.9549999682734195,0.95,0.0049999682734195305
20,2.0,0,0.9531869126615706,0.95,0.0031869126615706733
21,2.1,0,0.9535063819424756,0.95,0.003506381942475656
22,2.2,0,0.9548553065761244,0.95,0.00485530657612443
23,2.3000000000000003,0,0.9632088630234151,0.95,0.013208863023415174
24,2.4000000000000004,0,0.9563742621760208,0.95,0.006374262176020884
25,2.5,0,0.9539761589978974,0.95,0.003976158997897494
26,2.6,0,1.0189219852684095,0.95,0.06892198526840954
27,2.7,0,1.0031717456394231,0.95,0.053171745639423174
28,2.8000000000000003,0,1.2305505583258152,0.95,0.2805505583258152
29,2.9000000000000004,0,1.3432348930980842,0.95,0.39323489309808424
30,3.0,0,1.280819900894612,0.95,0.330819900894612
31,3.1,0,1.2329978598751201,0.95,0.28299785987512016
32,3.2,0,1.1774602029782542,0.95,0.2274602029782542
33,3.3000000000000003,0,1.1127662595900363,0.95,0.16276625959003632
34,3.4000000000000004,0,1.0507546081700672,0.95,0.1007546081700672
35,3.5,0,1.00328006460354,0.95,0.05328006460354007
36,3.6,0,0.9793761060911942,0.95,0.029376106091194232
37,3.7,0,0.9742592136047318,0.95,0.024259213604731822
38,3.8000000000000003,0,0.9825038798115926,0.95,0.03250387981159264
39,3.9000000000000004,0,1.001956343179868,0.95,0.05195634317986797
40,4.0,0,1.0331695755128654,0.95,0.08316957551286541
41,4.1000000000000005,0,1.0761884205760497,0.95,0.12618842057604973
42,4.2,0,1.1301517450402967,0.95,0.18015174504029674
43,4.3,0,1.1938449842924272,0.95,0.2438449842924273
44,4.4,0,1.2650980200338844,0.95,0.31509802003388443
45,4.5,0,1.3411433736891283,0.95,0.3911433736891283
46,4.6000000000000005,0,1.421420291105989,0.95,0.47142029110598904
47,4.7,0,1.514919779143939,0.95,0.5649197791439391
48,4.800000000000001,0,1.328085220290458,0.95,0.3780852202904581
49,4.9,0,1.1040025407611644,0.95,0.15400254076116449
50,5.0,0,0.9622688128213964,0.95,0.012268812821396469
51,5.1000000000000005,0,1.0161702293268218,0.95,0.06617022932682182
52,5.2,0,0.9883465335078476,0.95,0.03834653350784767
53,5.300000000000001,0,0.961242728938531,0.95,0.011242728938531066
54,5.4,0,0.9677856812365399,0.95,0.017785681236539896
55,5.5,0,0.9555232280405251,0.95,0.0055232280405251855
56,5.6000000000000005,0,0.9678042373980663,0.95,0.017804237398066358
57,5.7,0,1.0330659424381279,0.95,0.08306594243812793
58,5.800000000000001,0,1.1493046037679282,0.95,0.19930460376792825
59,5.9,0,1.2940478840301803,0.95,0.3440478840301804
60,6.0,0,1.4473982954896703,0.95,0.4973982954896703
61,6.1000000000000005,0,1.5983978783484298,0.95,0.6483978783484299
62,6.2,0,1.7541519195351125,0.95,0.8041519195351126
63,6.300000000000001,0,1.9100155273793782,0.95,0.9600155273793782
64,6.4,0,2.0688297584897635,0.95,1.1188297584897635
65,6.5,0,2.2270189467415986,0.95,1.2770189467415987
66,6.6000000000000005,0,2.3864263437330346,0.95,1.4364263437330347
67,6.7,0,2.5456940902737206,0.95,1.5956940902737207
68,6.800000000000001,0,2.7055637786340676,0.95,1.7555637786340677
69,6.9,0,2.865384541351816,0.95,1.915384541351816
70,7.0,0,3.025485648036612,0.95,2.0754856480366124
71,7.1000000000000005,0,3.185908031543977,0.95,2.2359080315439774
72,7.2,0,3.3465946986473516,0.95,2.396594698647352
73,7.300000000000001,0,3.507142420704763,0.95,2.5571424207047633
74,7.4,0,3.667720166751727,0.95,2.717720166751727
75,7.5,0,3.8283420502262704,0.95,2.87834205022627
76,7.6000000000000005,0,3.988801491459281,0.95,3.0388014914592807
77,7.7,0,4.149472542303888,0.95,3.199472542303888
78,7.800000000000001,0,4.310162840667505,0.95,3.3601628406675053
