step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,151.07862699999998,1,1,0,3.7408844798179888,20,0,-1,-1,-1,-1,1,-1,-1,0,0
1,139.36209199999999,1,1,0,0.075814401872879064,20,1,0,-1,-1,-1,1,-1,-1,0,0
2,291.28871699999996,1,1,0,0.0077102204589275785,20,1,1,-1,1,1,1,-1,-1,0,0
3,135.55399300000002,1,1,0,0.059236031930322418,20,1,0,-1,-1,-1,1,-1,-1,0,0
4,213.576885,1,1,0,0.3773303148064589,20,1,1,-1,1,1,1,-1,-1,0,0
5,137.48696699999999,1,1,0,0.032865545585056964,20,1,0,-1,-1,-1,1,-1,-1,0,0
6,249.16391900000002,1,1,0,0.087841598262021203,20,1,1,-1,1,1,1,-1,-1,0,0
7,126.07589899999999,1,1,0,0.087166781806799848,20,1,0,-1,-1,-1,1,-1,-1,0,0
8,120.50583300000001,1,1,0,0.2080659957348058,20,1,0,-1,-1,-1,1,-1,-1,0,0
9,296.05264299999999,1,1,0,0.72012144309313897,20,1,1,-1,1,1,1,-1,-1,0,0
10,122.78390399999999,1,1,0,0.12229455243852112,20,1,0,-1,-1,-1,1,-1,-1,0,0
11,115.81666300000001,1,1,0,0.082943636947451299,20,1,0,-1,-1,-1,1,-1,-1,0,0
12,235.49730399999999,1,1,0,25.639835536072546,20,1,1,-1,1,1,1,-1,-1,0,0
13,132.28499499999998,1,1,0,25.639940145706564,20,1,0,-1,-1,-1,1,-1,-1,0,0
14,222.10800699999999,1,1,0,19.130586900215413,20,1,1,-1,1,1,1,-1,-1,0,0
15,246.81888699999999,1,1,0,8.6351506883624918,20,1,1,-1,1,1,1,-1,-1,0,0
16,131.654145,1,1,0,9.6389311741247123,20,1,0,-1,-1,-1,1,-1,-1,0,0
17,133.833054,1,1,0,9.6393507988930853,20,1,0,-1,-1,-1,1,-1,-1,0,0
18,278.54884499999997,1,1,0,25.639988070051142,20,1,1,-1,1,1,1,-1,-1,0,0
19,118.333505,1,1,0,21.453424615187576,20,1,0,-1,-1,-1,1,-1,-1,0,0
