step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,0,151.067666,20,10
1,0,1,0,139.35181399999999,20,10
2,0,1,0,291.27719400000001,20,24
3,0,1,0,135.54313300000001,20,10
4,0,1,0,213.564772,20,15
5,0,1,0,137.477238,20,10
6,0,1,0,249.15321800000001,20,20
7,0,1,0,126.06596999999999,20,10
8,0,1,0,120.496475,20,10
9,0,1,0,296.04080100000004,20,118
10,0,1,0,122.772492,20,10
11,0,1,0,115.80559099999999,20,10
12,0,1,0,235.484309,20,19
13,0,1,0,132.27186,20,10
14,0,1,0,222.09659600000001,20,18
15,0,1,0,246.805712,20,22
16,0,1,0,131.642492,20,10
17,0,1,0,133.82169299999998,20,10
18,0,1,0,278.53724299999999,20,26
19,0,1,0,118.32264500000001,20,10
20,0,1,0,129.52066100000002,20,10
21,0,1,0,289.85791700000004,20,114
22,0,1,0,130.28603100000001,20,10
23,0,1,0,141.95970699999998,20,10
24,0,1,0,245.83812899999998,20,19
25,0,1,0,131.81644500000002,20,10
26,0,1,0,133.51732799999999,20,10
27,0,1,0,121.520562,20,10
28,0,1,0,224.711975,20,19
29,0,1,0,144.95322899999999,20,10
30,0,1,0,146.59806699999999,20,10
31,0,1,0,244.46847199999999,20,19
32,0,1,0,124.97712399999999,20,10
33,0,1,0,132.42545699999999,20,10
34,0,1,0,130.04227400000002,20,10
35,0,1,0,217.54779499999998,20,19
36,0,1,0,133.216846,20,10
37,0,1,0,133.64888400000001,20,10
38,0,1,0,127.321411,20,10
39,0,1,0,216.677426,20,15
40,0,1,0,137.48798000000002,20,10
41,0,1,0,126.159988,20,10
42,0,1,0,235.562859,20,19
43,0,1,0,243.109238,20,19
44,0,1,0,124.526191,20,10
45,0,1,0,131.03709599999999,20,10
46,0,1,0,129.66390000000001,20,10
47,0,1,0,202.75417899999999,20,16
48,0,1,0,121.270516,20,10
49,0,1,0,129.919894,20,10
50,0,1,0,212.406724,20,16
51,0,1,0,125.70499099999999,20,10
52,0,1,0,225.10356100000001,20,17
53,0,1,0,134.90424200000001,20,10
54,0,1,0,119.62753600000001,20,10
55,0,1,0,236.10547500000001,20,17
56,0,1,0,128.87502800000001,20,10
57,0,1,0,121.18505399999999,20,10
58,0,1,0,193.62434400000001,20,17
59,0,1,0,116.545592,20,10
60,0,1,0,230.71937,20,17
61,0,1,0,114.70643199999999,20,10
62,0,1,0,112.62349300000001,20,10
63,0,1,0,111.509602,20,10
64,0,1,0,111.143772,20,10
65,0,1,0,123.455724,20,10
66,0,1,0,114.56046000000001,20,10
67,0,1,0,221.648967,20,19
68,0,1,0,133.90907299999998,20,10
69,0,1,0,116.20724200000001,20,10
70,0,1,0,105.347567,20,10
71,0,1,0,208.25437099999999,20,17
72,0,1,0,109.91023,20,10
73,0,1,0,105.71902800000001,20,10
74,0,1,0,102.27143700000001,20,10
75,0,1,0,99.998979000000006,20,10
76,0,1,0,108.181454,20,10
77,0,1,0,97.990446999999989,20,10
78,0,1,0,101.427548,20,10
79,0,1,0,96.985655000000008,20,10
80,0,1,0,105.629811,20,10
81,0,1,0,101.278128,20,10
82,0,1,0,103.392526,20,10
83,0,1,0,101.444903,20,10
84,0,1,0,128.541382,20,10
85,0,1,0,110.28887900000001,20,10
86,0,1,0,100.578833,20,10
87,0,1,0,95.715284999999994,20,10
88,0,1,0,95.015449000000004,20,10
89,0,1,0,95.654439999999994,20,10
90,0,1,0,95.685468,20,10
91,0,1,0,92.23657200000001,20,10
92,0,1,0,97.001705999999999,20,10
93,0,1,0,93.322613000000004,20,10
94,0,1,0,92.889878999999993,20,10
95,0,1,0,91.887445,20,10
96,0,1,0,95.712053000000012,20,10
97,0,1,0,95.691033999999988,20,10
98,0,1,0,95.803774999999987,20,10
99,0,1,0,92.009163999999998,20,10
100,0,1,0,90.177531999999999,20,10
101,0,1,0,89.748585000000006,20,10
102,0,1,0,91.034357,20,10
103,0,1,0,91.89133600000001,20,10
104,0,1,0,91.645814999999999,20,10
105,0,1,0,90.498350000000002,20,10
106,0,1,0,91.318010000000001,20,10
107,0,1,0,89.997230000000002,20,10
108,0,1,0,87.255672000000004,20,10
109,0,1,0,88.804330000000007,20,10
110,0,1,0,90.387984000000003,20,10
111,0,1,0,93.183611999999997,20,10
112,0,1,0,81.591133999999997,20,10
113,0,1,0,88.036321000000001,20,10
114,0,1,0,84.631994000000006,20,10
115,0,1,0,84.047337999999996,20,10
116,0,1,0,85.442925000000002,20,10
117,0,1,0,84.887684000000007,20,10
118,0,1,0,81.080331000000001,20,10
119,0,1,0,85.516564000000002,20,10
120,0,1,0,82.028851000000003,20,10
121,0,1,0,81.209383000000003,20,10
122,0,1,0,82.176127000000008,20,10
123,0,1,0,80.006567000000004,20,10
124,0,1,0,79.869095999999999,20,10
125,0,1,0,79.387335000000007,20,10
126,0,1,0,78.96857,20,10
127,0,1,0,76.449978999999999,20,10
128,0,1,0,76.696530999999993,20,10
129,0,1,0,78.919747999999998,20,10
130,0,1,0,77.631904000000006,20,10
131,0,1,0,74.87389499999999,20,10
132,0,1,0,79.647571999999997,20,10
133,0,1,0,77.547545999999997,20,10
134,0,1,0,75.522409999999994,20,10
135,0,1,0,81.700009000000009,20,10
136,0,1,0,94.413609999999991,20,10
137,0,1,0,72.538569999999993,20,10
138,0,1,0,74.179862999999997,20,10
139,0,1,0,70.917653999999999,20,10
140,0,1,0,71.840302999999992,20,10
141,0,1,0,73.571112999999997,20,10
142,0,1,0,81.177367000000004,20,10
143,0,1,0,70.829630000000009,20,10
144,0,1,0,73.270160000000004,20,10
145,0,1,0,70.320977000000013,20,10
146,0,1,0,71.234738000000007,20,10
147,0,1,0,70.511844000000011,20,10
148,0,1,0,68.175449,20,10
149,0,1,0,65.962556000000006,20,10
150,0,1,0,68.402708000000004,20,10
151,0,1,0,68.183846000000003,20,10
152,0,1,0,67.779239000000004,20,10
153,0,1,0,68.453451000000001,20,10
154,0,1,0,66.056846000000007,20,10
155,0,1,0,66.726198999999994,20,10
156,0,1,0,66.720157,20,10
157,0,1,0,65.063897999999995,20,10
158,0,1,0,66.766505000000009,20,10
159,0,1,0,94.043632000000002,20,10
160,0,1,0,68.482373999999993,20,10
161,0,1,0,67.012264000000002,20,10
