step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,1,50.467303999999999,40,10
1,0,1,1,38.307105999999997,40,10
2,0,1,1,38.166181000000002,40,10
3,0,1,1,38.796351999999999,40,10
4,0,1,1,37.850851999999996,40,10
5,0,1,1,38.788226999999999,40,10
6,0,1,1,38.428322999999999,40,10
7,0,1,1,40.070618000000003,40,10
8,0,1,1,39.718389000000002,40,10
9,0,1,1,38.914682999999997,40,10
10,0,1,1,38.878324999999997,40,10
11,0,1,1,40.576003999999998,40,10
12,0,1,1,42.492982999999995,40,10
13,0,1,1,40.572566999999999,40,10
14,0,1,1,39.723407999999999,40,10
15,0,1,1,41.503270000000001,40,10
16,0,1,1,42.051997999999998,40,10
17,0,1,1,39.110731000000001,40,10
18,0,1,1,40.472870999999998,40,10
19,0,1,1,44.351793999999998,40,10
20,0,1,1,40.674127999999996,40,10
21,0,1,1,46.116218000000003,40,10
22,0,1,1,49.315888999999999,40,10
23,0,1,1,48.117815,40,10
24,0,1,1,39.302549999999997,40,10
25,0,1,1,38.626815000000001,40,10
26,0,1,1,38.920635000000004,40,10
27,0,1,1,38.668331999999999,40,10
28,0,1,1,39.718748999999995,40,10
29,0,1,1,39.881093,40,10
30,0,1,1,39.848702000000003,40,10
31,0,1,1,38.135163999999996,40,10
32,0,1,1,40.942881,40,10
33,0,1,1,40.148994999999999,40,10
34,0,1,1,38.377547999999997,40,10
35,0,1,1,36.188849000000005,40,10
36,0,1,1,35.605367000000001,40,10
37,0,1,1,35.474882999999998,40,10
38,0,1,1,35.283394999999999,40,10
39,0,1,1,33.871822000000002,40,10
40,0,1,1,33.633515000000003,40,10
41,0,1,1,32.917715000000001,40,10
42,0,1,1,33.897139000000003,40,10
43,0,1,1,32.953591999999993,40,10
44,0,1,1,32.319946000000002,40,10
45,0,1,1,34.415758999999994,40,10
46,0,1,1,33.703296000000002,40,10
47,0,1,1,32.413419999999995,40,10
48,0,1,1,30.574807999999997,40,10
49,0,1,1,31.193867000000001,40,10
50,0,1,1,31.699453000000002,40,10
51,0,1,1,30.254317999999998,40,10
52,0,1,1,30.089579000000001,40,10
53,0,1,1,29.713435,40,10
54,0,1,1,30.296206999999999,40,10
55,0,1,1,29.578282000000002,40,10
56,0,1,1,29.035376000000003,40,10
57,0,1,1,29.066303000000001,40,10
58,0,1,1,28.709855999999998,40,10
59,0,1,1,28.218336000000001,40,10
