step,time_s,actor,obstacle_id,mode,x,y,theta,v,vx,vy,path_progress,minimum_clearance,ambiguity_radius,solve_time_ms,collision
0,0,ego,-1,,0,0,0,1.5,,,0,2.0509495428720452,0,0,0
0,0,obstacle,0,turn_right,5,-0.075486150146468645,,,0.15203177172715598,0,0,2.0509495428720452,0,0,0
1,0.10000000000000001,ego,-1,,0.16118261437206169,-0.00073997797368721295,-0.0089742159342546795,1.7236970594729162,,,0.16118261437206169,1.9046684666343257,0,146.48326900000001,0
1,0.10000000000000001,obstacle,0,turn_right,5.0151963362560794,-0.075942177050431409,,,0.15196336256079712,-0.004560269039627681,0.16118261437206169,1.9046684666343257,0,146.48326900000001,0
2,0.20000000000000001,ego,-1,,0.33437019885190689,-0.0033245297403120717,-0.020851258479375741,1.740460673237723,,,0.33437019885190689,1.7466413245837644,0,129.40527399999999,0
2,0.20000000000000001,obstacle,0,turn_left,5.0303995134287955,-0.075942177050431409,,,0.15203177172715596,0,0.33437019885190689,1.7466413245837644,0,129.40527399999999,0
3,0.30000000000000004,ego,-1,,0.50675257116220318,-0.0076982969722365164,-0.029910958422046319,1.7083081215347469,,,0.50675257116220318,1.5897534254994754,0,126.046992,0
3,0.30000000000000004,obstacle,0,turn_right,5.045595849684875,-0.076398203954394173,,,0.15196336256079709,-0.004560269039627681,0.50675257116220318,1.5897534254994754,0,126.046992,0
4,0.40000000000000002,ego,-1,,0.67678566245315874,-0.013189114929220794,-0.034658486534589611,1.6941295678153061,,,0.67678566245315874,1.4351927272742044,0,142.65360899999999,0
4,0.40000000000000002,obstacle,0,turn_right,5.0607716693474103,-0.077309847368887047,,,0.15175819662535278,-0.0091164341449286208,0.67678566245315874,1.4351927272742044,0,142.65360899999999,0
5,0.5,ego,-1,,0.84522117223726423,-0.023137291385029346,-0.083393135458713338,1.6807850943299971,,,0.84522117223726423,1.2904965698411763,0,233.39782400000001,0
5,0.5,obstacle,0,turn_left,5.0759680056034906,-0.077765874272849811,,,0.15196336256079709,-0.0045602690396276801,0.84522117223726423,1.2904965698411763,0,233.39782400000001,0
6,0.60000000000000009,ego,-1,,1.0116635002669776,-0.040467000404963718,-0.12415489976844918,1.6662879534799686,,,1.0116635002669776,1.1553865340708043,0,123.548663,0
6,0.60000000000000009,obstacle,0,constant_velocity,5.09116434185957,-0.078221901176812575,,,0.15196336256079709,-0.0045602690396276801,1.0116635002669776,1.1553865340708043,0,123.548663,0
7,0.70000000000000007,ego,-1,,1.1745525584589651,-0.061350946573343612,-0.13090604976962542,1.6181655421176384,,,1.1745525584589651,1.0140253909595294,0,304.457044,0
7,0.70000000000000007,obstacle,0,turn_right,5.1063401615221053,-0.079133544591305449,,,0.15175819662535278,-0.0091164341449286208,1.1745525584589651,1.0140253909595294,0,304.457044,0
8,0.80000000000000004,ego,-1,,1.3352701296197209,-0.086579024371949059,-0.18040607079637999,1.6358779880015211,,,1.3352701296197209,0.90492295624349395,0,140.179225,0
8,0.80000000000000004,obstacle,0,turn_right,5.1214818073777373,-0.080499984098789445,,,0.15141645855631661,-0.013664395074839972,1.3352701296197209,0.90492295624349395,0,140.179225,0
9,0.90000000000000002,ego,-1,,1.4975500073358878,-0.11143449728002956,-0.12363005633618435,1.6480096075037483,,,1.4975500073358878,0.7271144120545141,0,214.03045400000002,0
9,0.90000000000000002,obstacle,0,turn_right,5.1365756529672257,-0.082319989995939744,,,0.15093845589488408,-0.018200058971502963,1.4975500073358878,0.7271144120545141,0,214.03045400000002,0
10,1,ego,-1,,1.6607484231679426,-0.12922992524027616,-0.093556649261360439,1.635429530768902,,,1.6607484231679426,0.56736643508767237,0,138.53912199999999,0
10,1,obstacle,0,turn_right,5.1516081148483446,-0.084591924400295629,,,0.15032461881118631,-0.022719344043558728,1.6607484231679426,0.56736643508767237,0,138.53912199999999,0
11,1.1000000000000001,ego,-1,,1.7990380091001517,-0.1369770702173749,-0.013556739320556233,1.1354296074096109,,,1.7990380091001517,0.41986463868008328,0,261.76344599999999,0
11,1.1000000000000001,obstacle,0,turn_right,5.1665656648200615,-0.087313742724244137,,,0.14957549971716583,-0.027218183239485008,1.7990380091001517,0.41986463868008328,0,261.76344599999999,0
12,1.2000000000000002,ego,-1,,1.8875352860819996,-0.13496973267416343,0.066443150307255255,0.63543080741456159,,,1.8875352860819996,0.35141431959081104,0,115.74126699999999,0
12,1.2000000000000002,obstacle,0,turn_left,5.1815981267011795,-0.089585677128600008,,,0.15032461881118631,-0.022719344043558732,1.8875352860819996,0.35141431959081104,0,115.74126699999999,0
13,1.3,ego,-1,,1.9280308819390641,-0.13094907930316615,0.14644243692396336,0.17865755647565901,,,1.9280308819390641,0.36453373038868575,0,116.157859,0
13,1.3,obstacle,0,constant_velocity,5.1966305885822983,-0.09185761153295588,,,0.15032461881118631,-0.022719344043558732,1.9280308819390641,0.36453373038868575,0,116.157859,0
14,1.4000000000000001,ego,-1,,1.9481130882213387,-0.12712587643665099,0.22644243691044794,0.23030877436285707,,,1.9481130882213387,0.42886620476313841,0,120.34232799999999,0
14,1.4000000000000001,obstacle,0,constant_velocity,5.2116630504634172,-0.094129545937311751,,,0.15032461881118631,-0.022719344043558732,1.9481130882213387,0.42886620476313841,0,120.34232799999999,0
15,1.5,ego,-1,,1.9855068911521363,-0.12027529345998045,0.14645494317121108,0.53020625554230116,,,1.9855068911521363,0.34074707142935345,0,126.43492000000001,0
15,1.5,obstacle,0,turn_right,5.2266206004351341,-0.096851364261260259,,,0.14957549971716583,-0.027218183239485012,1.9855068911521363,0.34074707142935345,0,126.43492000000001,0
16,1.6000000000000001,ego,-1,,2.0409852934258113,-0.11433674125848328,0.06812297759198184,0.58598555904623495,,,2.0409852934258113,0.26135777264105187,0,261.35168900000002,0
16,1.6000000000000001,obstacle,0,turn_left,5.2416530623162521,-0.09912329866561613,,,0.15032461881118631,-0.022719344043558735,2.0409852934258113,0.26135777264105187,0,261.35168900000002,0
17,1.7000000000000002,ego,-1,,2.1145406843328396,-0.11246710325047658,-0.01186377117251293,0.88598432013577122,,,2.1145406843328396,0.19281552460645779,0,124.314441,0
17,1.7000000000000002,obstacle,0,constant_velocity,5.2566855241973709,-0.101395233069972,,,0.15032461881118631,-0.022719344043558735,2.1145406843328396,0.19281552460645779,0,124.314441,0
18,1.8,ego,-1,,2.2181040384415778,-0.11051109156639984,0.046802366913106248,1.185947191117688,,,2.2181040384415778,0.10936000320254124,0,128.19594599999999,0
