step,time_s,actor,obstacle_id,mode,x,y,theta,v,vx,vy,path_progress,minimum_clearance,ambiguity_radius,solve_time_ms,collision
0,0,ego,-1,,0,0,0,1.5,,,0,2.0542434376742857,0,0,0
0,0,obstacle,0,constant_velocity,5,0.15962027693564573,,,0.26866578771266175,0,0,2.0542434376742857,0,0,0
1,0.10000000000000001,ego,-1,,0.15992081425322666,0.00019238414514041432,0.0023572461583386147,1.6984193390030522,,,0.15992081425322666,1.9211227969797939,0.060819616480126126,138.09965199999999,0
1,0.10000000000000001,obstacle,0,constant_velocity,5.0268665787712665,0.15962027693564573,,,0.26866578771266175,0,0.15992081425322666,1.9211227969797939,0.060819616480126126,138.09965199999999,0
2,0.20000000000000001,ego,-1,,0.33116760589368149,0.0012552000441416304,0.010034227144643188,1.7265908656331603,,,0.33116760589368149,1.7761235123492936,0.072697948759533143,134.44803199999998,0
2,0.20000000000000001,obstacle,0,turn_right,5.0537210684888052,0.15881440046667186,,,0.26854489717538937,-0.008058764689738802,0.33116760589368149,1.7761235123492936,0.072697948759533143,134.44803199999998,0
3,0.30000000000000004,ego,-1,,0.50278660032939737,0.0057261255538513228,0.042117615267107965,1.70710083091299,,,0.50278660032939737,1.630403251520933,0.072434462097871577,287.187072,0
3,0.30000000000000004,obstacle,0,turn_right,5.0805393019244951,0.15720337276315113,,,0.26818233435689592,-0.016110277035207135,0.50278660032939737,1.630403251520933,0.072434462097871577,287.187072,0
4,0.40000000000000002,ego,-1,,0.6719407407967718,0.011206459333419738,0.022600353825399759,1.6778107794519823,,,0.6719407407967718,1.4880152778855396,0.061679060557965473,123.36408,0
4,0.40000000000000002,obstacle,0,turn_left,5.1073937916420338,0.15639749629417726,,,0.26854489717538937,-0.0080587646897387986,0.6719407407967718,1.4880152778855396,0.061679060557965473,123.36408,0
5,0.5,ego,-1,,0.83906371169940286,0.019163252376418648,0.072593567820005533,1.6687832459354648,,,0.83906371169940286,1.3504351799280594,0.060756935855649612,238.31071700000001,0
5,0.5,obstacle,0,turn_right,5.1342120250777237,0.15478646859065653,,,0.26818233435689592,-0.016110277035207135,0.83906371169940286,1.3504351799280594,0.060756935855649612,238.31071700000001,0
6,0.60000000000000009,ego,-1,,1.0053640978509586,0.032330125798320009,0.085428717009720573,1.6676559963254718,,,1.0053640978509586,1.2135509736214136,0.054196257687799759,123.807053,0
6,0.60000000000000009,obstacle,0,turn_left,5.1610665147952623,0.15398059212168266,,,0.26854489717538937,-0.0080587646897387986,1.0053640978509586,1.2135509736214136,0.054196257687799759,123.807053,0
7,0.70000000000000007,ego,-1,,1.1719156168453186,0.048921463205073915,0.11311589934656764,1.6799682735131141,,,1.1719156168453186,1.0823857345106551,0.048664095512404706,213.99098499999999,0
7,0.70000000000000007,obstacle,0,turn_left,5.1879330935665289,0.15398059212168266,,,0.26866578771266175,1.7347234759768071e-18,1.1719156168453186,1.0823857345106551,0.048664095512404706,213.99098499999999,0
8,0.80000000000000004,ego,-1,,1.3382753648570604,0.069984101203475396,0.13877744076694681,1.6738798801287738,,,1.3382753648570604,0.95542469586408529,0.048748113768650826,126.66979500000001,0
8,0.80000000000000004,obstacle,0,turn_left,5.2147875832840676,0.15478646859065653,,,0.26854489717538937,0.0080587646897388038,1.3382753648570604,0.95542469586408529,0.048748113768650826,126.66979500000001,0
9,0.90000000000000002,ego,-1,,1.5017598894035746,0.093896660445129801,0.15175541593633185,1.6306251294479159,,,1.5017598894035746,0.82907309472827739,0.047820422964284223,130.93088499999999,0
9,0.90000000000000002,obstacle,0,turn_left,5.2416058167197574,0.15639749629417726,,,0.26818233435689592,0.016110277035207139,1.5017598894035746,0.82907309472827739,0.047820422964284223,130.93088499999999,0
10,1,ego,-1,,1.6595100411808041,0.11785411369963068,0.14966510251767889,1.5605551676074405,,,1.6595100411808041,0.70171945173442873,0.044592559977738144,255.657385,0
10,1,obstacle,0,turn_right,5.2684603064372961,0.15720337276315113,,,0.26854489717538937,0.008058764689738802,1.6595100411808041,0.70171945173442873,0.044592559977738144,255.657385,0
11,1.1000000000000001,ego,-1,,1.8155494393143794,0.13841445675680353,0.11245879990925454,1.5873888683856396,,,1.8155494393143794,0.55651413546737905,0.041675331250511947,211.42962300000002,0
11,1.1000000000000001,obstacle,0,turn_right,5.2953268852085627,0.15720337276315113,,,0.26866578771266175,1.7347234759768071e-18,1.8155494393143794,0.55651413546737905,0.041675331250511947,211.42962300000002,0
12,1.2000000000000002,ego,-1,,1.9737344415074571,0.15387011260089728,0.082348276956754507,1.591496525954512,,,1.9737344415074571,0.41468017521930056,0.041303843394692404,122.642071,0
12,1.2000000000000002,obstacle,0,turn_left,5.3221813749261013,0.158009249232125,,,0.26854489717538937,0.0080587646897388038,1.9737344415074571,0.41468017521930056,0.041303843394692404,122.642071,0
13,1.3,ego,-1,,2.1077141977068097,0.15988086295083573,0.0023483371184091772,1.0915009421779891,,,2.1077141977068097,0.29134055648271295,0.039633874354909365,284.559146,0
13,1.3,obstacle,0,constant_velocity,5.34903586464364,0.15881512570109887,,,0.26854489717538937,0.0080587646897388038,2.1077141977068097,0.29134055648271295,0.039633874354909365,284.559146,0
14,1.4000000000000001,ego,-1,,2.2156383536311224,0.1600640672239545,0.0010417690081566118,1.066985439776349,,,2.2156383536311224,0.21021810681684183,0.038998558636051318,128.08708399999998,0
14,1.4000000000000001,obstacle,0,turn_left,5.3758540980793299,0.1604261534046196,,,0.26818233435689592,0.016110277035207139,2.2156383536311224,0.21021810681684183,0.038998558636051318,128.08708399999998,0
15,1.5,ego,-1,,2.3332350023832151,0.15817201961212271,-0.032189281665513082,1.2853598569126032,,,2.3332350023832151,0.12263693747838733,0.03819174486321654,119.70246299999999,0
15,1.5,obstacle,0,turn_left,5.4026119406332542,0.16284088252649509,,,0.26757842553924577,0.024147291218754863,2.3332350023832151,0.12263693747838733,0.03819174486321654,119.70246299999999,0
16,1.6000000000000001,ego,-1,,2.4610884342419892,0.14893292091893509,-0.11215182493161285,1.2790596682618383,,,2.4610884342419892,0.059686817061513686,0.036698657645824959,249.94868300000002,0
16,1.6000000000000001,obstacle,0,turn_right,5.4294301740689441,0.16445191023001579,,,0.26818233435689592,0.016110277035207135,2.4610884342419892,0.059686817061513686,0.036698657645824959,249.94868300000002,0
17,1.7000000000000002,ego,-1,,2.5921124006462533,0.13101235316307577,-0.15919200802138517,1.3660604038876902,,,2.5921124006462533,0.0065796520519348922,0.03543750879664645,137.16911200000001,0
17,1.7000000000000002,obstacle,0,constant_velocity,5.456248407504634,0.16606293793353649,,,0.26818233435689592,0.016110277035207135,2.5921124006462533,0.0065796520519348922,0.03543750879664645,137.16911200000001,0
18,1.8,ego,-1,,2.7264547750959944,0.10472885627849784,-0.22716708326720841,1.3722538593061997,,,2.7264547750959944,0.0076770331927269453,0.034822878274574171,197.191667,0
18,1.8,obstacle,0,turn_left,5.4830062500585584,0.16847766705541198,,,0.26757842553924577,0.024147291218754863,2.7264547750959944,0.0076770331927269453,0.034822878274574171,197.191667,0
19,1.9000000000000001,ego,-1,,2.8589513756750069,0.071357170664634734,-0.26636102948873586,1.3606133965959164,,,2.8589513756750069,0.0046034962399646995,0.033691310568989892,128.372074,0
19,1.9000000000000001,obstacle,0,turn_right,5.5098244834942482,0.17008869475893268,,,0.26818233435689592,0.016110277035207135,2.8589513756750069,0.0046034962399646995,0.033691310568989892,128.372074,0
20,2,ego,-1,,2.9903673325313762,0.033637017037619718,-0.2926253351987198,1.3739094710230311,,,2.9903673325313762,0.0038104488862912289,0.032664354628133031,121.266946,0
20,2,obstacle,0,constant_velocity,5.5366427169299381,0.17169972246245338,,,0.26818233435689592,0.016110277035207135,2.9903673325313762,0.0038104488862912289,0.032664354628133031,121.266946,0
21,2.1000000000000001,ego,-1,,3.1229202773062834,-0.0076010465871567678,-0.31054254579213103,1.4025182040051907,,,3.1229202773062834,0.0071245653353420035,0.032177289710707414,128.28111100000001,0
21,2.1000000000000001,obstacle,0,turn_left,5.5634005594838625,0.17411445158432887,,,0.26757842553924577,0.024147291218754863,3.1229202773062834,0.0071245653353420035,0.032177289710707414,128.28111100000001,0
22,2.2000000000000002,ego,-1,,3.2580573071593344,-0.051404889444409428,-0.31634760237884779,1.4386681788825679,,,3.2580573071593344,0.0032984657896920622,0.031239678936255743,123.933909,0
22,2.2000000000000002,obstacle,0,constant_velocity,5.5901584020377868,0.17652918070620435,,,0.26757842553924577,0.024147291218754863,3.2580573071593344,0.0032984657896920622,0.031239678936255743,123.933909,0
