step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,138.09965199999999,1,1,0,3.9375790699859108,20,0,-1,-1,-1,-1,1,-1,-1,0,0
1,134.44803199999998,1,1,0,0.085257094973497469,20,1,0,-1,-1,-1,1,-1,-1,0,0
2,287.187072,1,1,0,0.1409205246810154,20,1,1,-1,1,1,1,-1,-1,0,0
3,123.36408,1,1,0,0.12388306087724651,20,1,0,-1,-1,-1,1,-1,-1,0,0
4,238.31071700000001,1,1,0,0.25808178069022936,20,1,1,-1,1,1,1,-1,-1,0,0
5,123.807053,1,1,0,0.016601174640547209,20,1,0,-1,-1,-1,1,-1,-1,0,0
6,213.99098499999999,1,1,0,0.091817223529915254,20,1,1,-1,1,1,1,-1,-1,0,0
7,126.66979500000001,1,1,0,0.069558324207231584,20,1,0,-1,-1,-1,1,-1,-1,0,0
8,130.93088499999999,1,1,0,0.20394012959603369,20,1,0,-1,-1,-1,1,-1,-1,0,0
9,255.657385,1,1,0,0.49141689625138751,20,1,1,-1,1,1,1,-1,-1,0,0
10,211.42962300000002,1,1,0,0.2104356451243572,20,1,1,-1,1,1,1,-1,-1,0,0
11,122.642071,1,1,0,0.092351644317614626,20,1,0,-1,-1,-1,1,-1,-1,0,0
12,284.559146,1,1,0,25.639557417016483,20,1,1,-1,1,1,1,-1,-1,0,0
13,128.08708399999998,1,1,0,0.060271697823154863,20,1,0,-1,-1,-1,1,-1,-1,0,0
14,119.70246299999999,1,1,0,4.8791688788474747,20,1,0,-1,-1,-1,1,-1,-1,0,0
15,249.94868300000002,1,1,0,0.64337007026181048,20,1,1,-1,0,1,1,-1,-1,0,0
16,137.16911200000001,1,1,0,0.97819068245586893,20,1,0,-1,-1,-1,1,-1,-1,0,0
17,197.191667,1,1,0,0.46589697446963968,20,1,1,-1,0,1,1,-1,-1,0,0
18,128.372074,1,1,0,0.16716657925254846,20,1,0,-1,-1,-1,1,-1,-1,0,0
19,121.266946,1,1,0,0.086659934959886872,20,1,0,-1,-1,-1,1,-1,-1,0,0
20,128.28111100000001,1,1,0,0.11394860382931549,20,1,0,-1,-1,-1,1,-1,-1,0,0
21,123.933909,1,1,0,0.13405193656099906,20,1,0,-1,-1,-1,1,-1,-1,0,0
22,223.972015,1,1,0,0.01096838446770425,20,1,1,-1,0,1,1,-1,-1,0,0
23,127.81153500000001,1,1,0,0.012137830350787542,20,1,0,-1,-1,-1,1,-1,-1,0,0
24,120.83827099999999,1,1,0,0.023164097459867253,20,1,0,-1,-1,-1,1,-1,-1,0,0
