step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,0,174.74396100000001,40,10
1,0,1,0,148.23432199999999,40,10
2,0,1,0,145.72254900000001,40,10
3,0,1,0,266.85239999999999,40,17
4,0,1,0,304.62090899999998,40,24
5,0,1,0,146.62632400000001,40,10
6,0,1,0,349.03009099999997,40,118
7,0,1,0,144.00725399999999,40,10
8,0,1,0,295.02481499999999,40,24
9,0,1,0,143.15902699999998,40,10
10,0,1,0,296.62261799999999,40,19
11,0,1,0,288.83720199999999,40,19
12,0,1,0,143.19012599999999,40,10
13,0,1,0,298.670344,40,114
14,0,1,0,138.28522800000002,40,10
15,0,1,0,147.705544,40,10
16,0,1,0,148.43436800000001,40,10
17,0,1,0,270.13370399999997,40,19
18,0,1,0,151.37638000000001,40,10
19,0,1,0,262.46995499999997,40,15
20,0,1,0,146.23909399999999,40,10
21,0,1,0,144.00590299999999,40,10
22,0,1,0,135.05510000000001,40,10
23,0,1,0,280.68273100000005,40,19
24,0,1,0,138.3366,40,10
25,0,1,0,141.06560300000001,40,10
26,0,1,0,147.89843400000001,40,10
27,0,1,0,150.40534099999999,40,10
28,0,1,0,293.84197,40,19
29,0,1,0,268.07114799999999,40,19
30,0,1,0,137.05214900000001,40,10
31,0,1,0,273.63084199999997,40,17
32,0,1,0,135.84655000000001,40,10
33,0,1,0,133.90784400000001,40,10
34,0,1,0,260.063895,40,17
35,0,1,0,156.05544900000001,40,10
36,0,1,0,133.94658100000001,40,10
37,0,1,0,267.81608800000004,40,19
38,0,1,0,131.97199000000001,40,10
39,0,1,0,267.68432199999995,40,19
40,0,1,0,139.97072299999999,40,10
41,0,1,0,135.23577700000001,40,10
42,0,1,0,138.70178899999999,40,10
43,0,1,0,134.25250800000001,40,10
44,0,1,0,252.57410200000001,40,15
45,0,1,0,122.595415,40,10
46,0,1,0,128.26026900000002,40,10
47,0,1,0,124.225775,40,10
48,0,1,0,126.58260599999998,40,10
49,0,1,0,222.952797,40,15
50,0,1,0,117.42451700000001,40,10
51,0,1,0,127.429091,40,10
52,0,1,0,124.382707,40,10
53,0,1,0,127.00747100000001,40,10
54,0,1,0,118.100064,40,10
55,0,1,0,122.35237599999999,40,10
56,0,1,0,113.604055,40,10
57,0,1,0,117.364996,40,10
58,0,1,0,117.729212,40,10
59,0,1,0,118.689374,40,10
60,0,1,0,123.282753,40,10
61,0,1,0,115.58252900000001,40,10
62,0,1,0,113.467502,40,10
63,0,1,0,116.47995399999999,40,10
64,0,1,0,115.15778,40,10
65,0,1,0,116.332514,40,10
66,0,1,0,115.852552,40,10
67,0,1,0,118.128918,40,10
68,0,1,0,120.157822,40,10
69,0,1,0,124.402682,40,10
70,0,1,0,112.85455499999999,40,10
71,0,1,0,116.09459099999999,40,10
72,0,1,0,104.513378,40,10
73,0,1,0,107.310738,40,10
74,0,1,0,104.87208700000001,40,10
75,0,1,0,103.954683,40,10
76,0,1,0,113.15447300000001,40,10
77,0,1,0,101.25024000000001,40,10
78,0,1,0,104.708788,40,10
79,0,1,0,110.744315,40,10
80,0,1,0,106.846412,40,10
81,0,1,0,100.132687,40,10
82,0,1,0,116.89664399999999,40,10
83,0,1,0,112.400502,40,10
84,0,1,0,108.81756800000001,40,10
85,0,1,0,111.81103300000001,40,10
86,0,1,0,103.98752499999999,40,10
87,0,1,0,111.735399,40,10
88,0,1,0,102.912565,40,10
89,0,1,0,106.38565199999999,40,10
90,0,1,0,104.761517,40,10
91,0,1,0,105.99739199999999,40,10
92,0,1,0,99.733981,40,10
93,0,1,0,100.78098800000001,40,10
94,0,1,0,102.17633600000001,40,10
95,0,1,0,97.911518000000001,40,10
96,0,1,0,96.374898000000002,40,10
97,0,1,0,92.671880000000002,40,10
98,0,1,0,96.465130000000002,40,10
99,0,1,0,95.689148000000003,40,10
100,0,1,0,94.257640000000009,40,10
101,0,1,0,96.700378999999998,40,10
102,0,1,0,91.882660999999999,40,10
103,0,1,0,90.062746000000004,40,10
104,0,1,0,90.914294000000012,40,10
105,0,1,0,93.621866999999995,40,10
106,0,1,0,89.777887000000007,40,10
107,0,1,0,93.779248999999993,40,10
108,0,1,0,91.621410999999995,40,10
109,0,1,0,92.422803000000002,40,10
110,0,1,0,90.638638999999998,40,10
111,0,1,0,90.398972999999998,40,10
112,0,1,0,93.384859000000006,40,10
113,0,1,0,86.281778000000003,40,10
114,0,1,0,86.998534000000006,40,10
115,0,1,0,89.317995999999994,40,10
116,0,1,0,93.902628000000007,40,10
117,0,1,0,87.659908999999999,40,10
118,0,1,0,85.227330000000009,40,10
119,0,1,0,86.351472999999999,40,10
120,0,1,0,87.930464000000001,40,10
121,0,1,0,95.353258999999994,40,10
122,0,1,0,84.927669999999992,40,10
123,0,1,0,84.700933000000006,40,10
124,0,1,0,82.960496999999989,40,10
125,0,1,0,82.716772999999989,40,10
126,0,1,0,84.542345000000012,40,10
127,0,1,0,81.107794999999996,40,10
128,0,1,0,83.099491999999998,40,10
129,0,1,0,81.333100000000002,40,10
130,0,1,0,79.802770999999993,40,10
131,0,1,0,80.877887999999999,40,10
132,0,1,0,79.218018999999998,40,10
133,0,1,0,79.206294,40,10
134,0,1,0,77.454674999999995,40,10
135,0,1,0,79.607200000000006,40,10
136,0,1,0,78.162192000000005,40,10
137,0,1,0,78.470675999999997,40,10
138,0,1,0,79.343793999999988,40,10
139,0,1,0,77.135226000000003,40,10
140,0,1,0,76.496710999999991,40,10
141,0,1,0,75.433234999999996,40,10
142,0,1,0,77.249786999999998,40,10
143,0,1,0,75.897188,40,10
144,0,1,0,78.300375000000003,40,10
