step,time_s,obstacle_id,distance_m,combined_radius_m,margin_m
0,0.0,0,3.000949542872045,0.95,2.0509495428720452
1,0.1,0,2.8535897297654658,0.95,1.9035897297654658
2,0.2,0,2.6926471184975185,0.95,1.7426471184975185
3,0.30000000000000004,0,2.532980557637549,0.95,1.5829805576375489
4,0.4,0,2.378419535829411,0.95,1.4284195358294112
5,0.5,0,2.232764872465211,0.95,1.2827648724652112
6,0.6000000000000001,0,2.0948010684836618,0.95,1.1448010684836618
7,0.7000000000000001,0,1.962163173214444,0.95,1.012163173214444
8,0.8,0,1.8517768681095694,0.95,0.9017768681095695
9,0.9,0,1.6772961348955797,0.95,0.7272961348955798
10,1.0,0,1.537060863787337,0.95,0.5870608637873371
11,1.1,0,1.4238990793932234,0.95,0.4738990793932234
12,1.2000000000000002,0,1.3159373988039462,0.95,0.36593739880394627
13,1.3,0,1.2114285101846474,0.95,0.2614285101846474
14,1.4000000000000001,0,1.0983543166832475,0.95,0.1483543166832475
15,1.5,0,1.006075941382728,0.95,0.05607594138272809
16,1.6,0,0.97360747507646,0.95,0.023607475076459994
17,1.7000000000000002,0,0.9563873425212083,0.95,0.006387342521208317
18,1.8,0,0.9565821339638785,0.95,0.0065821339638785226
19,1.9000000000000001,0,0.9540830476500207,0.95,0.004083047650020766
20,2.0,0,0.9534644271963469,0.95,0.0034644271963469864
21,2.1,0,0.9546130630614853,0.95,0.004613063061485345
22,2.2,0,0.955129534870078,0.95,0.005129534870078056
23,2.3000000000000003,0,0.9583051701932125,0.95,0.00830517019321253
24,2.4000000000000004,0,0.9565632517379608,0.95,0.006563251737960796
25,2.5,0,0.9549047756695072,0.95,0.0049047756695072
26,2.6,0,1.010735642094137,0.95,0.060735642094136955
27,2.7,0,0.95952543676245,0.95,0.00952543676244999
28,2.8000000000000003,0,1.0130209147302927,0.95,0.0630209147302927
29,2.9000000000000004,0,1.2214100315548586,0.95,0.27141003155485866
30,3.0,0,1.282036478553313,0.95,0.332036478553313
31,3.1,0,1.2857069196812854,0.95,0.3357069196812854
32,3.2,0,1.2005290727731812,0.95,0.25052907277318126
33,3.3000000000000003,0,1.1418631506156556,0.95,0.19186315061565562
34,3.4000000000000004,0,1.1028087138389853,0.95,0.1528087138389853
35,3.5,0,1.0735459515616892,0.95,0.12354595156168924
36,3.6,0,1.052153046380506,0.95,0.10215304638050604
37,3.7,0,1.0358205342684894,0.95,0.08582053426848946
38,3.8000000000000003,0,1.0251794854570424,0.95,0.07517948545704245
39,3.9000000000000004,0,1.023974351480551,0.95,0.07397435148055109
40,4.0,0,1.0338388222938715,0.95,0.08383882229387152
41,4.1000000000000005,0,1.057092226817587,0.95,0.10709222681758712
42,4.2,0,1.0937395929870384,0.95,0.14373959298703842
43,4.3,0,1.1425604697633915,0.95,0.19256046976339158
44,4.4,0,1.201235420106884,0.95,0.25123542010688404
45,4.5,0,1.267103177898236,0.95,0.31710317789823605
46,4.6000000000000005,0,1.3425839179103705,0.95,0.3925839179103705
47,4.7,0,1.4360256712118085,0.95,0.4860256712118085
48,4.800000000000001,0,1.2887817872503045,0.95,0.3387817872503045
49,4.9,0,1.0587134408710823,0.95,0.10871344087108237
50,5.0,0,0.9549825765010653,0.95,0.004982576501065372
51,5.1000000000000005,0,1.03244470013577,0.95,0.08244470013576999
52,5.2,0,1.0042840181765698,0.95,0.054284018176569804
53,5.300000000000001,0,0.9662470165452912,0.95,0.01624701654529126
54,5.4,0,0.9652638035156471,0.95,0.015263803515647156
55,5.5,0,0.9554317595330073,0.95,0.005431759533007341
56,5.6000000000000005,0,0.9549786291426093,0.95,0.004978629142609381
57,5.7,0,0.9643721717690834,0.95,0.014372171769083453
58,5.800000000000001,0,1.0497370200865566,0.95,0.0997370200865566
59,5.9,0,1.1891191536450048,0.95,0.2391191536450048
60,6.0,0,1.335775169693174,0.95,0.38577516969317394
61,6.1000000000000005,0,1.4913212576249877,0.95,0.5413212576249877
62,6.2,0,1.6478588702304595,0.95,0.6978588702304596
63,6.300000000000001,0,1.804879723072638,0.95,0.8548797230726382
64,6.4,0,1.9623624125560506,0.95,1.0123624125560506
65,6.5,0,2.121560796796208,0.95,1.1715607967962078
66,6.6000000000000005,0,2.280648052021402,0.95,1.3306480520214021
67,6.7,0,2.439715681739426,0.95,1.489715681739426
68,6.800000000000001,0,2.5991840061560754,0.95,1.6491840061560754
69,6.9,0,2.7586989572174607,0.95,1.8086989572174608
70,7.0,0,2.9182744089072643,0.95,1.9682744089072644
71,7.1000000000000005,0,3.0778977614846443,0.95,2.127897761484644
72,7.2,0,3.237594819598074,0.95,2.287594819598074
73,7.300000000000001,0,3.397285735984374,0.95,2.447285735984374
74,7.4,0,3.5569648812905945,0.95,2.606964881290595
75,7.5,0,3.716664815695992,0.95,2.766664815695992
76,7.6000000000000005,0,3.8763766338218018,0.95,2.9263766338218016
77,7.7,0,4.036098042146577,0.95,3.0860980421465767
78,7.800000000000001,0,4.195822415890675,0.95,3.245822415890675
