step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,165.90319700000001,1,1,0,5.9998443508279724,20,0,-1,-1,-1,-1,1,-1,-1,0,0
1,133.49225300000001,1,1,0,0.13980466373963224,20,1,0,-1,-1,-1,1,-1,-1,0,0
2,124.84351600000001,1,1,0,0.30018585593073155,20,1,0,-1,-1,-1,1,-1,-1,0,0
3,139.79153299999999,1,1,0,0.16130236934957681,20,1,0,-1,-1,-1,1,-1,-1,0,0
4,264.716273,1,1,0,0.16161218121407753,20,1,1,-1,1,1,1,-1,-1,0,0
5,144.41469800000002,1,1,0,0.18661183209417848,20,1,0,-1,-1,-1,1,-1,-1,0,0
6,291.97328199999998,1,1,0,0.42360532002897555,20,1,1,-1,1,1,1,-1,-1,0,0
7,141.35521800000001,1,1,0,0.20329603400450427,20,1,0,-1,-1,-1,1,-1,-1,0,0
8,244.271458,1,1,0,11.043134596265268,20,1,1,-1,1,1,1,-1,-1,0,0
9,148.657926,1,1,0,0.64005722965017997,20,1,0,-1,-1,-1,1,-1,-1,0,0
10,134.30288200000001,1,1,0,0.65113526811790245,20,1,0,-1,-1,-1,1,-1,-1,0,0
11,263.96894799999995,1,1,0,3.0627962054809217,20,1,1,-1,1,1,1,-1,-1,0,0
12,131.688073,1,1,0,0.83691671334037421,20,1,0,-1,-1,-1,1,-1,-1,0,0
13,121.04566799999999,1,1,0,1.6030847991414043,20,1,0,-1,-1,-1,1,-1,-1,0,0
14,123.68876299999999,1,1,0,0.56806536755745518,20,1,0,-1,-1,-1,1,-1,-1,0,0
15,140.335883,1,1,0,4.6992447593562492,20,1,1,-1,0,1,1,-1,-1,0,0
16,124.868651,1,1,0,0.58421862886701459,20,1,0,-1,-1,-1,1,-1,-1,0,0
17,208.76262300000002,1,1,0,0.43794342306771394,20,1,1,-1,0,1,1,-1,-1,0,0
18,238.15069800000001,1,1,0,0.082672093304219096,20,1,1,-1,0,1,1,-1,-1,0,0
19,127.454718,1,1,0,0.19554355433035236,20,1,0,-1,-1,-1,1,-1,-1,0,0
20,213.18993399999999,1,1,0,0.036302383875753186,20,1,1,-1,0,1,1,-1,-1,0,0
21,113.050889,1,1,0,0.17044115880750554,20,1,0,-1,-1,-1,1,-1,-1,0,0
22,206.548351,1,1,0,0.018449501179029729,20,1,1,-1,0,1,1,-1,-1,0,0
23,259.93913400000002,1,1,0,0.077071966456367949,20,1,1,-1,0,1,1,-1,-1,0,0
24,139.647929,1,1,0,0.14629282036379765,20,1,0,-1,-1,-1,1,-1,-1,0,0
25,251.03372800000002,1,1,0,0.058395999732355916,20,1,1,-1,0,1,1,-1,-1,0,0
26,136.48534700000002,1,1,0,1.3688878142437229,20,1,0,-1,-1,-1,1,-1,-1,0,0
