step,time_s,actor,obstacle_id,mode,x,y,theta,v,vx,vy,path_progress,minimum_clearance,ambiguity_radius,solve_time_ms,collision
0,0,ego,-1,,0,0,0,1.5,,,0,2.0509495428720452,0,0,0
0,0,obstacle,0,turn_right,5,-0.075486150146468645,,,0.15203177172715598,0,0,2.0509495428720452,0,0,0
1,0.10000000000000001,ego,-1,,0.16219997743739631,-0.0015843895103754583,-0.019057451697463874,1.7442033108765698,,,0.16219997743739631,1.9035897297654663,0.047721991236874865,165.90319700000001,0
1,0.10000000000000001,obstacle,0,turn_right,5.0151963362560794,-0.075942177050431409,,,0.15196336256079712,-0.004560269039627681,0.16219997743739631,1.9035897297654663,0.047721991236874865,165.90319700000001,0
2,0.20000000000000001,ego,-1,,0.33843027258708319,-0.0054015198161835778,-0.024237436470186096,1.7812332230443118,,,0.33843027258708319,1.7426471184975185,0.034209500503882842,133.49225300000001,0
2,0.20000000000000001,obstacle,0,turn_left,5.0303995134287955,-0.075942177050431409,,,0.15203177172715596,0,0.33843027258708319,1.7426471184975185,0.034209500503882842,133.49225300000001,0
3,0.30000000000000004,ego,-1,,0.51378415138306277,-0.010519749298774413,-0.034172858686232432,1.7273523735271019,,,0.51378415138306277,1.5829805576375489,0.038437254514193289,124.84351600000001,0
3,0.30000000000000004,obstacle,0,turn_right,5.045595849684875,-0.076398203954394173,,,0.15196336256079709,-0.004560269039627681,0.51378415138306277,1.5829805576375489,0.038437254514193289,124.84351600000001,0
4,0.40000000000000002,ego,-1,,0.68444045458104974,-0.017182370212244363,-0.0439068499327879,1.688387349365583,,,0.68444045458104974,1.4284195358294112,0.037886349762076041,139.79153299999999,0
4,0.40000000000000002,obstacle,0,turn_right,5.0607716693474103,-0.077309847368887047,,,0.15175819662535278,-0.0091164341449286208,0.68444045458104974,1.4284195358294112,0.037886349762076041,139.79153299999999,0
5,0.5,ego,-1,,0.85325518402064771,-0.027958308869089669,-0.083560197968617092,1.6950005030527564,,,0.85325518402064771,1.2827648724652112,0.032941765640637624,264.716273,0
5,0.5,obstacle,0,turn_left,5.0759680056034906,-0.077765874272849811,,,0.15196336256079709,-0.0045602690396276801,0.85325518402064771,1.2827648724652112,0.032941765640637624,264.716273,0
6,0.60000000000000009,ego,-1,,1.0206782068260711,-0.04500348442580028,-0.11944416821901477,1.6709493284450505,,,1.0206782068260711,1.1448010684836618,0.030669254270607984,144.41469800000002,0
6,0.60000000000000009,obstacle,0,constant_velocity,5.09116434185957,-0.078221901176812575,,,0.15196336256079709,-0.0045602690396276801,1.0206782068260711,1.1448010684836618,0.030669254270607984,144.41469800000002,0
7,0.70000000000000007,ego,-1,,1.183323152868013,-0.066419923535195727,-0.14254426048023036,1.6101016584994143,,,1.183323152868013,1.012163173214444,0.030097189529623432,291.97328199999998,0
7,0.70000000000000007,obstacle,0,turn_right,5.1063401615221053,-0.079133544591305449,,,0.15175819662535278,-0.0091164341449286208,1.183323152868013,1.012163173214444,0.030097189529623432,291.97328199999998,0
8,0.80000000000000004,ego,-1,,1.3430086903852758,-0.092760562356298384,-0.18434508922837398,1.6270028731307187,,,1.3430086903852758,0.90177686810956947,0.027586040088585458,141.35521800000001,0
8,0.80000000000000004,obstacle,0,turn_left,5.1215364977781856,-0.079589571495268213,,,0.15196336256079709,-0.0045602690396276801,1.3430086903852758,0.90177686810956947,0.027586040088585458,141.35521800000001,0
9,0.90000000000000002,ego,-1,,1.4879879611557556,-0.11405192678130555,-0.10435246765254397,1.3044621370118854,,,1.4879879611557556,0.72729613489557954,0.025378375789928177,244.271458,0
9,0.90000000000000002,obstacle,0,turn_left,5.1367396749509018,-0.079589571495268213,,,0.15203177172715593,0,1.4879879611557556,0.72729613489557954,0.025378375789928177,244.271458,0
10,1,ego,-1,,1.6181700365574643,-0.1224405414796966,-0.024353020640835554,1.3052750172753054,,,1.6181700365574643,0.58706086378733713,0.025234370795726331,148.657926,0
10,1,obstacle,0,turn_right,5.1519360112069812,-0.080045598399230977,,,0.15196336256079707,-0.0045602690396276801,1.6181700365574643,0.58706086378733713,0.025234370795726331,148.657926,0
11,1.1000000000000001,ego,-1,,1.7481181963121832,-0.12041434770093892,0.055643627736072773,1.2946972609139442,,,1.7481181963121832,0.4738990793932234,0.024771281202390513,134.30288200000001,0
11,1.1000000000000001,obstacle,0,turn_right,5.1671118308695165,-0.080957241813723851,,,0.15175819662535275,-0.0091164341449286208,1.7481181963121832,0.4738990793932234,0.024771281202390513,134.30288200000001,0
12,1.2000000000000002,ego,-1,,1.8697560754429494,-0.11840705744007367,-0.024347631538006495,1.1390394294548227,,,1.8697560754429494,0.36593739880394627,0.023373273252065545,263.96894799999995,0
12,1.2000000000000002,obstacle,0,turn_left,5.1823081671255968,-0.081413268717686615,,,0.15196336256079707,-0.004560269039627681,1.8697560754429494,0.36593739880394627,0.023373273252065545,263.96894799999995,0
13,1.3,ego,-1,,1.9881848651048069,-0.12069946487318428,-0.014487401948454465,1.229989652136491,,,1.9881848651048069,0.26142851018464741,0.022428337292084464,131.688073,0
13,1.3,obstacle,0,constant_velocity,5.1975045033816762,-0.081869295621649379,,,0.15196336256079707,-0.004560269039627681,1.9881848651048069,0.26142851018464741,0.022428337292084464,131.688073,0
14,1.4000000000000001,ego,-1,,2.1168616108245124,-0.11898139314137139,0.040378774217712868,1.3440972798583797,,,2.1168616108245124,0.1483543166832475,0.021512457036325386,121.04566799999999,0
14,1.4000000000000001,obstacle,0,constant_velocity,5.2127008396377557,-0.082325322525612143,,,0.15196336256079707,-0.004560269039627681,2.1168616108245124,0.1483543166832475,0.021512457036325386,121.04566799999999,0
15,1.5,ego,-1,,2.2523806306028593,-0.10879857103382171,0.10936138463760182,1.3744626077049942,,,2.2523806306028593,0.056075941382728089,0.021201021302487768,123.68876299999999,0
15,1.5,obstacle,0,turn_right,5.227876659300291,-0.083236965940105018,,,0.15175819662535275,-0.0091164341449286208,2.2523806306028593,0.056075941382728089,0.021201021302487768,123.68876299999999,0
16,1.6000000000000001,ego,-1,,2.3783212844850152,-0.089983183444991025,0.18935136840671357,1.1729829559031812,,,2.3783212844850152,0.023607475076459994,0.020339284622810615,140.335883,0
16,1.6000000000000001,obstacle,0,turn_left,5.2430729955563713,-0.083692992844067782,,,0.15196336256079707,-0.004560269039627681,2.3783212844850152,0.023607475076459994,0.020339284622810615,140.335883,0
17,1.7000000000000002,ego,-1,,2.4957599768289835,-0.064412398986223418,0.23903060450326466,1.2310704742658491,,,2.4957599768289835,0.0063873425212084278,0.019616952289607133,124.868651,0
