step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,1,165.89027100000001,20,10
1,0,1,1,133.481041,20,10
2,0,1,1,124.831142,20,10
3,0,1,1,139.778347,20,10
4,0,1,1,264.702426,20,19
5,0,1,1,144.39975899999999,20,10
6,0,1,1,291.96116799999999,20,118
7,0,1,1,141.343324,20,10
8,0,1,1,244.25499600000001,20,20
9,0,1,1,148.63592299999999,20,10
10,0,1,1,134.28938600000001,20,10
11,0,1,1,263.95366899999999,20,20
12,0,1,1,131.67489800000001,20,10
13,0,1,1,121.035578,20,10
14,0,1,1,123.672712,20,10
15,0,1,1,140.32161600000001,20,8
16,0,1,1,124.856337,20,10
17,0,1,1,208.749258,20,15
18,0,1,1,238.13730200000001,20,19
19,0,1,1,127.44061000000001,20,10
20,0,1,1,213.17652799999999,20,15
21,0,1,1,113.038916,20,10
22,0,1,1,206.53024600000001,20,15
23,0,1,1,259.92668000000003,20,19
24,0,1,1,139.63536500000001,20,10
25,0,1,1,251.01808799999998,20,15
26,0,1,1,136.47005799999999,20,10
27,0,1,1,129.08120500000001,20,10
28,0,1,1,244.09832299999999,20,19
29,0,1,1,126.57234200000001,20,10
30,0,1,1,132.87643599999998,20,10
31,0,1,1,142.927222,20,10
32,0,1,1,238.10120000000001,20,19
33,0,1,1,126.94829299999999,20,10
34,0,1,1,118.092865,20,10
35,0,1,1,119.304636,20,10
36,0,1,1,214.014296,20,19
37,0,1,1,116.012468,20,10
38,0,1,1,219.19501199999999,20,19
39,0,1,1,111.67179800000001,20,10
40,0,1,1,181.16178199999999,20,15
41,0,1,1,114.831255,20,10
42,0,1,1,116.956334,20,10
43,0,1,1,112.995842,20,10
44,0,1,1,188.69307699999999,20,15
45,0,1,1,119.09642700000001,20,10
46,0,1,1,196.94002399999999,20,15
47,0,1,1,115.78157999999999,20,10
48,0,1,1,187.470697,20,15
49,0,1,1,106.41687499999999,20,10
50,0,1,1,113.018275,20,10
51,0,1,1,108.17075700000001,20,10
52,0,1,1,111.297366,20,10
53,0,1,1,171.90970200000001,20,15
54,0,1,1,105.92500800000001,20,10
55,0,1,1,107.68719899999999,20,10
56,0,1,1,107.237925,20,10
57,0,1,1,107.446085,20,10
58,0,1,1,104.716071,20,10
59,0,1,1,99.893570999999994,20,10
60,0,1,1,103.66515799999999,20,10
61,0,1,1,104.531204,20,10
62,0,1,1,102.774658,20,10
63,0,1,1,108.90251500000001,20,10
64,0,1,1,98.437661999999989,20,10
65,0,1,1,106.926027,20,10
66,0,1,1,103.159948,20,10
67,0,1,1,101.15473399999999,20,10
68,0,1,1,97.239007999999998,20,10
69,0,1,1,99.933557000000008,20,10
70,0,1,1,99.823855000000009,20,10
71,0,1,1,97.519285999999994,20,10
72,0,1,1,110.89109499999999,20,10
73,0,1,1,104.333797,20,10
74,0,1,1,95.58839900000001,20,10
75,0,1,1,95.165016000000008,20,10
76,0,1,1,96.713819000000001,20,10
77,0,1,1,93.63996800000001,20,10
78,0,1,1,95.372263000000004,20,10
79,0,1,1,97.260258000000007,20,10
80,0,1,1,99.063375999999991,20,10
81,0,1,1,113.54228900000001,20,10
82,0,1,1,90.307530999999997,20,10
83,0,1,1,89.141265000000004,20,10
84,0,1,1,90.652352000000008,20,10
85,0,1,1,89.393267999999992,20,10
86,0,1,1,90.022303999999991,20,10
87,0,1,1,93.350194000000002,20,10
88,0,1,1,93.700185000000005,20,10
89,0,1,1,95.633030999999988,20,10
90,0,1,1,84.301895999999999,20,10
91,0,1,1,88.095058000000009,20,10
92,0,1,1,90.149970999999994,20,10
93,0,1,1,87.898530000000008,20,10
94,0,1,1,87.067286999999993,20,10
95,0,1,1,86.237729000000002,20,10
96,0,1,1,86.078945000000004,20,10
97,0,1,1,85.994834000000012,20,10
98,0,1,1,82.222519999999989,20,10
99,0,1,1,84.548163000000002,20,10
100,0,1,1,83.636797999999999,20,10
101,0,1,1,86.042074999999997,20,10
102,0,1,1,80.54373600000001,20,10
103,0,1,1,81.80034599999999,20,10
104,0,1,1,80.974065999999993,20,10
105,0,1,1,81.589573000000001,20,10
106,0,1,1,79.523099999999999,20,10
107,0,1,1,83.001283000000001,20,10
108,0,1,1,81.31644,20,10
109,0,1,1,80.35685500000001,20,10
110,0,1,1,80.914652000000004,20,10
111,0,1,1,77.621792999999997,20,10
112,0,1,1,78.143200999999991,20,10
113,0,1,1,77.856572,20,10
114,0,1,1,75.753478999999999,20,10
115,0,1,1,76.335819999999998,20,10
116,0,1,1,73.644602000000006,20,10
117,0,1,1,89.166607999999997,20,10
118,0,1,1,74.832681999999991,20,10
119,0,1,1,73.130059000000003,20,10
120,0,1,1,81.604961000000003,20,10
121,0,1,1,87.426984000000004,20,10
122,0,1,1,76.548308999999989,20,10
123,0,1,1,73.114368999999996,20,10
124,0,1,1,75.366602,20,10
125,0,1,1,74.290655999999998,20,10
126,0,1,1,71.613862999999995,20,10
127,0,1,1,73.801782000000003,20,10
128,0,1,1,74.766208000000006,20,10
129,0,1,1,78.355561000000009,20,10
130,0,1,1,76.607224000000002,20,10
131,0,1,1,69.052367000000004,20,10
132,0,1,1,69.529125999999991,20,10
133,0,1,1,71.894390999999999,20,10
134,0,1,1,72.436415000000011,20,10
135,0,1,1,73.683024000000003,20,10
136,0,1,1,67.99827599999999,20,10
137,0,1,1,67.649229000000005,20,10
138,0,1,1,68.029615000000007,20,10
139,0,1,1,70.438482999999991,20,10
140,0,1,1,72.326725999999994,20,10
141,0,1,1,67.821959000000007,20,10
142,0,1,1,72.923656000000008,20,10
143,0,1,1,72.675374000000005,20,10
144,0,1,1,69.825712999999993,20,10
