step,time_s,obstacle_id,distance_m,combined_radius_m,margin_m
0,0.0,0,3.004243437674286,0.95,2.0542434376742857
1,0.1,0,2.8711215507713637,0.95,1.9211215507713637
2,0.2,0,2.727242712831,0.95,1.777242712831
3,0.30000000000000004,0,2.584147836794774,0.95,1.6341478367947742
4,0.4,0,2.442757684601697,0.95,1.492757684601697
5,0.5,0,2.301928368287068,0.95,1.3519283682870682
6,0.6000000000000001,0,2.1603374244655926,0.95,1.2103374244655927
7,0.7000000000000001,0,2.0300474378565783,0.95,1.0800474378565783
8,0.8,0,1.9196524622279048,0.95,0.9696524622279048
9,0.9,0,1.811455422594553,0.95,0.861455422594553
10,1.0,0,1.675746392443318,0.95,0.7257463924433181
11,1.1,0,1.51747754889429,0.95,0.56747754889429
12,1.2000000000000002,0,1.4005739390609466,0.95,0.45057393906094667
13,1.3,0,1.3081069448459415,0.95,0.3581069448459415
14,1.4000000000000001,0,1.1998290329408154,0.95,0.2498290329408155
15,1.5,0,1.135038741394828,0.95,0.185038741394828
16,1.6,0,1.0382382793967737,0.95,0.08823827939677376
17,1.7000000000000002,0,0.984401478227852,0.95,0.034401478227852
18,1.8,0,0.9636767375089165,0.95,0.013676737508916514
19,1.9000000000000001,0,0.9554480953901293,0.95,0.005448095390129359
20,2.0,0,0.9575488878359275,0.95,0.0075488878359275535
21,2.1,0,0.9562936706872491,0.95,0.0062936706872491754
22,2.2,0,0.9552270222728022,0.95,0.005227022272802251
23,2.3000000000000003,0,0.9533820855254604,0.95,0.0033820855254604876
24,2.4000000000000004,0,0.9576419181144142,0.95,0.007641918114414281
25,2.5,0,0.9544506645212406,0.95,0.004450664521240655
26,2.6,0,0.9567585753313084,0.95,0.006758575331308414
27,2.7,0,0.9559104807045304,0.95,0.005910480704530485
28,2.8000000000000003,0,0.9579741296891484,0.95,0.007974129689148457
29,2.9000000000000004,0,0.9546670786599054,0.95,0.004667078659905455
30,3.0,0,0.9687069606061963,0.95,0.018706960606196366
31,3.1,0,0.9529213723666204,0.95,0.0029213723666204894
32,3.2,0,0.9563125272037949,0.95,0.006312527203794938
33,3.3000000000000003,0,1.1441016922141298,0.95,0.19410169221412987
34,3.4000000000000004,0,1.1518729719436225,0.95,0.20187297194362253
35,3.5,0,1.3650443652201218,0.95,0.4150443652201219
36,3.6,0,1.2674362307220866,0.95,0.3174362307220866
37,3.7,0,1.1768844545580297,0.95,0.22688445455802975
38,3.8000000000000003,0,1.1095847110247627,0.95,0.1595847110247628
39,3.9000000000000004,0,1.0608296142175153,0.95,0.11082961421751536
40,4.0,0,1.0290254236987917,0.95,0.07902542369879173
