step,time_s,obstacle_id,distance_m,combined_radius_m,margin_m
0,0.0,0,3.004243437674286,0.95,2.0542434376742857
1,0.1,0,2.866314523414094,0.95,1.916314523414094
2,0.2,0,2.6983987399844502,0.95,1.7483987399844503
3,0.30000000000000004,0,2.500488465836994,0.95,1.5504884658369942
