step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,0,150.67746500000001,20,10
1,0,1,0,137.12803400000001,20,10
2,0,1,0,284.31371999999999,20,24
3,0,1,0,131.18408100000002,20,10
4,0,1,0,234.98754699999998,20,15
5,0,1,0,135.692654,20,10
6,0,1,0,256.94327399999997,20,20
7,0,1,0,129.313098,20,10
8,0,1,0,134.867502,20,10
9,0,1,0,292.79394199999996,20,118
10,0,1,0,236.52502699999999,20,19
11,0,1,0,111.52788700000001,20,10
12,0,1,0,228.13592199999999,20,19
13,0,1,0,122.601079,20,10
14,0,1,0,256.57630999999998,20,116
15,0,1,0,230.207562,20,20
16,0,1,0,122.684318,20,10
17,0,1,0,124.853559,20,10
18,0,1,0,263.31542999999999,20,24
19,0,1,0,114.28340200000001,20,10
20,0,1,0,115.211626,20,10
21,0,1,0,116.51120399999999,20,10
22,0,1,0,273.80124700000005,20,26
23,0,1,0,131.608934,20,10
24,0,1,0,125.41562500000001,20,10
25,0,1,0,136.01322199999998,20,10
26,0,1,0,200.82908,20,14
27,0,1,0,118.08260900000001,20,10
28,0,1,0,212.225109,20,19
29,0,1,0,127.98208099999999,20,10
30,0,1,0,124.60142500000001,20,10
31,0,1,0,220.09428199999999,20,19
32,0,1,0,121.368348,20,10
33,0,1,0,120.47511499999999,20,10
34,0,1,0,129.748166,20,10
35,0,1,0,213.13988699999999,20,19
36,0,1,0,127.67748200000001,20,10
37,0,1,0,126.48436699999999,20,10
38,0,1,0,117.360789,20,10
39,0,1,0,199.78697500000001,20,15
40,0,1,0,119.945418,20,10
41,0,1,0,219.06009200000003,20,19
42,0,1,0,132.89212900000001,20,10
43,0,1,0,136.57170199999999,20,10
44,0,1,0,122.18565000000001,20,10
45,0,1,0,218.381349,20,19
46,0,1,0,135.014307,20,10
47,0,1,0,229.511616,20,19
48,0,1,0,158.28842500000002,20,10
49,0,1,0,131.87745900000002,20,10
50,0,1,0,142.28357299999999,20,10
51,0,1,0,126.44421899999999,20,10
52,0,1,0,140.483047,20,10
53,0,1,0,124.88936200000001,20,10
54,0,1,0,230.46548100000001,20,19
55,0,1,0,231.22080299999999,20,19
56,0,1,0,129.19866199999998,20,10
57,0,1,0,115.46749800000001,20,10
58,0,1,0,206.50623400000001,20,18
59,0,1,0,126.07344000000001,20,10
60,0,1,0,108.262657,20,10
61,0,1,0,220.200232,20,18
62,0,1,0,112.15937,20,10
63,0,1,0,110.930089,20,10
64,0,1,0,106.85950199999999,20,10
65,0,1,0,125.03481199999999,20,10
66,0,1,0,111.367009,20,10
67,0,1,0,194.03434799999999,20,18
68,0,1,0,114.23851499999999,20,10
69,0,1,0,104.80601799999999,20,10
70,0,1,0,107.309614,20,10
71,0,1,0,202.97633500000001,20,20
72,0,1,0,103.25973200000001,20,10
73,0,1,0,106.115262,20,10
74,0,1,0,102.404088,20,10
75,0,1,0,106.82322900000001,20,10
76,0,1,0,113.921086,20,10
