step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,1,55.836016000000001,40,10
1,0,1,1,38.185139999999997,40,10
2,0,1,1,40.908529000000001,40,10
3,0,1,1,40.875858000000001,40,10
4,0,1,1,36.720598000000003,40,10
5,0,1,1,37.275838,40,10
6,0,1,1,53.362916000000006,40,10
7,0,1,1,43.739589000000002,40,10
8,0,1,1,53.406206999999995,40,10
9,0,1,1,41.480239000000005,40,10
10,0,1,1,39.636017000000002,40,10
11,0,1,1,41.331841000000004,40,10
12,0,1,1,39.846521000000003,40,10
13,0,1,1,42.632196,40,10
14,0,1,1,39.063395,40,10
15,0,1,1,41.191259000000002,40,10
16,0,1,1,41.090939999999996,40,10
17,0,1,1,39.986974000000004,40,10
18,0,1,1,38.338477000000005,40,10
19,0,1,1,45.782464000000004,40,10
20,0,1,1,38.365196999999995,40,10
21,0,1,1,44.436574,40,10
22,0,1,1,41.965978999999997,40,10
23,0,1,1,43.754837999999999,40,10
24,0,1,1,42.113745000000002,40,10
25,0,1,1,42.507762999999997,40,10
26,0,1,1,38.396686000000003,40,10
27,0,1,1,38.360247999999999,40,10
28,0,1,1,36.102280999999998,40,10
29,0,1,1,37.382697999999998,40,10
30,0,1,1,36.314549,40,10
31,0,1,1,38.704954000000001,40,10
32,0,1,1,38.290858,40,10
33,0,1,1,38.939803000000005,40,10
34,0,1,1,40.665694999999999,40,10
35,0,1,1,35.389336,40,10
36,0,1,1,36.283320000000003,40,10
37,0,1,1,36.183232000000004,40,10
38,0,1,1,36.549898999999996,40,10
39,0,1,1,35.811325999999994,40,10
40,0,1,1,35.059549000000004,40,10
41,0,1,1,35.48771,40,10
42,0,1,1,35.487128999999996,40,10
43,0,1,1,33.419879000000002,40,10
44,0,1,1,34.235506000000001,40,10
45,0,1,1,34.070035999999995,40,10
46,0,1,1,33.705804000000001,40,10
47,0,1,1,34.156468000000004,40,10
48,0,1,1,31.897047999999998,40,10
49,0,1,1,32.086523,40,10
50,0,1,1,32.894656000000005,40,10
51,0,1,1,32.865660999999996,40,10
52,0,1,1,32.185777999999999,40,10
53,0,1,1,31.038219999999999,40,10
54,0,1,1,30.854076000000003,40,10
55,0,1,1,30.546709,40,10
56,0,1,1,30.796167000000001,40,10
57,0,1,1,31.082403000000003,40,10
58,0,1,1,31.086078999999998,40,10
59,0,1,1,29.896523000000002,40,10
