step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,48.327820000000003,1,0,0,8.9954801793955887,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,39.012157000000002,1,0,0,7.5795682984646646,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,38.601949000000005,1,0,0,4.5559031325909981e-05,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,40.544887000000003,1,0,0,0.0098890890347973423,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,39.119789000000004,1,0,0,0.014956846394810465,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,45.094965999999999,1,0,0,0.00041890569994745987,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,40.302253,1,0,0,0.0047037812977181025,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,41.848608000000006,1,0,0,0.020965236602471359,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,42.557264999999994,1,0,0,0.016262350336676491,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,41.434853000000004,1,0,0,0.46356781822529158,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,41.138849,1,0,0,0.41952920158961216,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,41.589993999999997,1,0,0,0.59711133446756537,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,44.607593999999999,1,0,0,0.4267840422446606,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,40.424682000000004,1,0,0,0.089650517350571654,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,42.826257999999996,1,0,0,2.4939536047016375,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,40.549826999999993,1,0,0,1.2977517147089777,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,39.636957000000002,1,0,0,0.85626467053287869,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,40.673217000000001,1,0,0,0.3126764033852355,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,54.728875000000002,1,0,0,0.45337536136040324,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,49.797581999999998,1,0,0,0.47628230990727161,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,43.144253999999997,1,0,0,0.2723086351532229,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,46.897661999999997,1,0,0,0.69167233878978363,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,44.913606999999999,1,0,0,1.1719272066201571,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,46.267142,1,0,0,0.93888225524753621,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,39.341984000000004,1,0,0,3.6584396621345858,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,40.679238999999995,1,0,0,0.77369454109206559,40,1,-1,-1,-1,-1,1,-1,-1,0,0
26,40.155467000000002,1,0,0,0.86470677185625999,40,1,-1,-1,-1,-1,1,-1,-1,0,0
27,39.794380999999994,1,0,0,1.0644506891728782,40,1,-1,-1,-1,-1,1,-1,-1,0,0
28,41.358891,1,0,0,1.0818292792517683,40,1,-1,-1,-1,-1,1,-1,-1,0,0
29,52.864234000000003,1,0,0,0.89456382466530548,40,1,-1,-1,-1,-1,1,-1,-1,0,0
30,38.762920999999999,1,0,0,0.86223554304904493,40,1,-1,-1,-1,-1,1,-1,-1,0,0
31,38.721674,1,0,0,0.75931502698034015,40,1,-1,-1,-1,-1,1,-1,-1,0,0
32,38.642885,1,0,0,0.6974917758678687,40,1,-1,-1,-1,-1,1,-1,-1,0,0
