step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,48.810867999999999,1,0,0,8.9954704640218903,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,38.259411999999998,1,0,0,7.5795748932702764,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,39.583171,1,0,0,0.24711245971631668,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,39.140191999999999,1,0,0,0.4096504705019709,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,37.830970000000001,1,0,0,0.014946289966300891,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,44.573032999999995,1,0,0,0.0085042623185602184,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,38.694055999999996,1,0,0,0.00024772171221643384,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,40.675626000000001,1,0,0,0.025050518990033421,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,42.421485000000004,1,0,0,0.015739586843427487,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,38.412700000000001,1,0,0,0.40823023429661714,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,38.651746000000003,1,0,0,0.43784321658771785,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,39.562832,1,0,0,0.53716099509803283,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,49.406101999999997,1,0,0,0.4683183186849601,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,39.547883999999996,1,0,0,0.10848540883212923,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,38.644243000000003,1,0,0,0.029412221265217312,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,38.634314000000003,1,0,0,2.9515424646155748,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,40.285947,1,0,0,0.79793305555599026,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,39.511125999999997,1,0,0,0.16497272042630176,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,40.846086,1,0,0,0.89529255346300707,40,1,-1,-1,-1,-1,1,-1,-1,0,0
