step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,47.963527999999997,1,0,0,8.9954704640218903,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,37.406343,1,0,0,7.5795748932702764,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,38.487817999999997,1,0,0,0.24851767278386219,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,39.558492000000001,1,0,0,0.81201180054466249,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,38.723339000000003,1,0,0,0.06095623331947362,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,39.210971999999998,1,0,0,0.037279783479233337,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,38.969900000000003,1,0,0,0.0013039143352444479,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,39.442183999999997,1,0,0,0.028624029952979656,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,40.574955000000003,1,0,0,0.021478845367934075,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,38.168729999999996,1,0,0,0.42738347422130085,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,39.926701999999999,1,0,0,0.43571385824636161,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,39.751033,1,0,0,0.53126134029484551,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,43.134357000000001,1,0,0,0.48626507682274428,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,41.974074999999999,1,0,0,0.11726017739758397,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,44.508779999999994,1,0,0,0.0058763150917167202,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,40.333984000000001,1,0,0,3.9071223231941787,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,41.319248999999999,1,0,0,0.99617401729505195,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,38.954031000000001,1,0,0,0.15023635388870279,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,39.612513,1,0,0,0.84728367160399432,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,44.579773000000003,1,0,0,0.21643217809497028,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,39.865566999999999,1,0,0,0.54686995890830059,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,46.029788000000003,1,0,0,0.64356194935289179,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,44.609950000000005,1,0,0,0.90289993090979448,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,43.015374000000001,1,0,0,0.9482011427040834,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,39.185092999999995,1,0,0,2.7530103794629812,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,38.507804999999998,1,0,0,0.70610132283798677,40,1,-1,-1,-1,-1,1,-1,-1,0,0
