step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,37.697423000000001,1,0,0,8.9954349005577701,40,0,-1,-1,-1,-1,1,-1,-1,0,0
1,37.457653999999998,1,0,0,7.5796014605787985,40,1,-1,-1,-1,-1,1,-1,-1,0,0
2,40.505972,1,0,0,0.24851626019540043,40,1,-1,-1,-1,-1,1,-1,-1,0,0
3,40.281551,1,0,0,0.025999482636516077,40,1,-1,-1,-1,-1,1,-1,-1,0,0
4,36.765849000000003,1,0,0,0.42728320846198475,40,1,-1,-1,-1,-1,1,-1,-1,0,0
5,37.878442,1,0,0,0.071016037511332578,40,1,-1,-1,-1,-1,1,-1,-1,0,0
6,44.706817000000001,1,0,0,0.032703023353952289,40,1,-1,-1,-1,-1,1,-1,-1,0,0
7,42.561610999999999,1,0,0,0.0042344257504853015,40,1,-1,-1,-1,-1,1,-1,-1,0,0
8,40.488077999999994,1,0,0,0.02308688848360739,40,1,-1,-1,-1,-1,1,-1,-1,0,0
9,42.601264999999998,1,0,0,0.0094809440709789534,40,1,-1,-1,-1,-1,1,-1,-1,0,0
10,39.833854000000002,1,0,0,0.50579680642539959,40,1,-1,-1,-1,-1,1,-1,-1,0,0
11,40.619484,1,0,0,0.42450267345421877,40,1,-1,-1,-1,-1,1,-1,-1,0,0
12,40.256074000000005,1,0,0,0.50552800665307451,40,1,-1,-1,-1,-1,1,-1,-1,0,0
13,41.909911000000001,1,0,0,0.36178428559614928,40,1,-1,-1,-1,-1,1,-1,-1,0,0
14,38.1554,1,0,0,0.085927330009782088,40,1,-1,-1,-1,-1,1,-1,-1,0,0
15,39.790852999999998,1,0,0,0.023646471018622904,40,1,-1,-1,-1,-1,1,-1,-1,0,0
16,39.237858000000003,1,0,0,2.5701164210972918,40,1,-1,-1,-1,-1,1,-1,-1,0,0
17,43.431510000000003,1,0,0,1.4219140521716405,40,1,-1,-1,-1,-1,1,-1,-1,0,0
18,38.432428999999999,1,0,0,0.27419324990856075,40,1,-1,-1,-1,-1,1,-1,-1,0,0
19,35.678272,1,0,0,0.14571597186270055,40,1,-1,-1,-1,-1,1,-1,-1,0,0
20,37.371201999999997,1,0,0,0.030861006465256729,40,1,-1,-1,-1,-1,1,-1,-1,0,0
21,43.601989000000003,1,0,0,1.0178429212939302,40,1,-1,-1,-1,-1,1,-1,-1,0,0
22,44.438505000000006,1,0,0,0.43308518266297857,40,1,-1,-1,-1,-1,1,-1,-1,0,0
23,41.751544000000003,1,0,0,0.79497245954555107,40,1,-1,-1,-1,-1,1,-1,-1,0,0
24,45.594118999999999,1,0,0,0.71353354851566575,40,1,-1,-1,-1,-1,1,-1,-1,0,0
25,44.769164000000004,1,0,0,0.98661145072511058,40,1,-1,-1,-1,-1,1,-1,-1,0,0
26,38.661508999999995,1,0,0,0.89492969741931949,40,1,-1,-1,-1,-1,1,-1,-1,0,0
27,38.495957999999995,1,0,0,1.597225133788164,40,1,-1,-1,-1,-1,1,-1,-1,0,0
28,35.791955000000002,1,0,0,0.64606936283008887,40,1,-1,-1,-1,-1,1,-1,-1,0,0
29,37.683126999999999,1,0,0,1.0040564403395846,40,1,-1,-1,-1,-1,1,-1,-1,0,0
30,40.791376,1,0,0,1.0234051162405655,40,1,-1,-1,-1,-1,1,-1,-1,0,0
31,38.101520000000001,1,0,0,0.9332359733739265,40,1,-1,-1,-1,-1,1,-1,-1,0,0
32,39.492023000000003,1,0,0,0.86728474263086053,40,1,-1,-1,-1,-1,1,-1,-1,0,0
33,39.238227999999999,1,0,0,0.76837386033943522,40,1,-1,-1,-1,-1,1,-1,-1,0,0
34,39.514825999999999,1,0,0,0.70607444831395294,40,1,-1,-1,-1,-1,1,-1,-1,0,0
35,35.669215999999999,1,0,0,0.64746335376497632,40,1,-1,-1,-1,-1,1,-1,-1,0,0
36,35.915045999999997,1,0,0,0.64378269486491546,40,1,-1,-1,-1,-1,1,-1,-1,0,0
37,35.083337999999998,1,0,0,0.057121587367889262,40,1,-1,-1,-1,-1,1,-1,-1,0,0
38,37.916542999999997,1,0,0,0.2783011884580886,40,1,-1,-1,-1,-1,1,-1,-1,0,0
39,37.713763999999998,1,0,0,0.1641229976407656,40,1,-1,-1,-1,-1,1,-1,-1,0,0
40,35.709049999999998,1,0,0,0.031209873632563473,40,1,-1,-1,-1,-1,1,-1,-1,0,0
41,37.976224999999999,1,0,0,0.0518355771968542,40,1,-1,-1,-1,-1,1,-1,-1,0,0
42,35.619312000000001,1,0,0,0.030980751379007215,40,1,-1,-1,-1,-1,1,-1,-1,0,0
