step,attempt,success,dro_enabled,solve_ms,scenario_count,qp_calls
0,0,1,1,142.70442499999999,20,10
1,0,1,1,137.06872799999999,20,10
2,0,1,1,299.49346700000001,20,118
3,0,1,1,128.10072299999999,20,10
4,0,1,1,258.23043699999999,20,20
5,0,1,1,133.62104099999999,20,10
6,0,1,1,227.19529699999998,20,18
7,0,1,1,125.74483599999999,20,10
8,0,1,1,127.27086700000001,20,10
9,0,1,1,294.99119300000001,20,118
10,0,1,1,125.85661200000001,20,10
11,0,1,1,125.16758899999999,20,10
12,0,1,1,220.26550599999999,20,17
13,0,1,1,121.815212,20,10
14,0,1,1,119.403685,20,10
15,0,1,1,270.56653,20,116
16,0,1,1,128.705657,20,10
17,0,1,1,118.403437,20,10
18,0,1,1,120.40382299999999,20,10
19,0,1,1,229.57965099999998,20,19
20,0,1,1,197.614835,20,15
21,0,1,1,120.925139,20,10
22,0,1,1,221.31160499999999,20,19
23,0,1,1,130.93201099999999,20,10
24,0,1,1,225.98103,20,19
25,0,1,1,123.155862,20,10
26,0,1,1,119.109908,20,10
27,0,1,1,216.92668700000002,20,15
28,0,1,1,128.243132,20,10
29,0,1,1,138.72755100000001,20,10
30,0,1,1,232.22045399999999,20,19
31,0,1,1,130.38688100000002,20,10
32,0,1,1,127.471096,20,10
33,0,1,1,122.962137,20,10
34,0,1,1,121.780254,20,10
35,0,1,1,212.469348,20,15
36,0,1,1,123.073904,20,10
37,0,1,1,141.719033,20,10
38,0,1,1,141.31512199999997,20,10
39,0,1,1,260.66713400000003,20,19
40,0,1,1,124.19841299999999,20,10
41,0,1,1,132.407422,20,10
42,0,1,1,141.31500199999999,20,10
43,0,1,1,120.94566499999999,20,10
44,0,1,1,228.433348,20,17
45,0,1,1,121.498349,20,10
46,0,1,1,118.78983799999999,20,10
47,0,1,1,131.033795,20,10
48,0,1,1,118.68756900000001,20,10
49,0,1,1,118.798084,20,10
50,0,1,1,113.09620600000001,20,10
51,0,1,1,193.13579100000001,20,15
52,0,1,1,126.17283200000001,20,10
53,0,1,1,114.368882,20,10
54,0,1,1,217.29400900000002,20,17
55,0,1,1,122.45434800000001,20,10
56,0,1,1,118.87393899999999,20,10
57,0,1,1,121.52912000000001,20,10
58,0,1,1,112.28050500000001,20,10
59,0,1,1,110.643694,20,10
60,0,1,1,186.11429199999998,20,18
61,0,1,1,112.758967,20,10
62,0,1,1,117.125677,20,10
63,0,1,1,112.723383,20,10
64,0,1,1,122.522887,20,10
65,0,1,1,109.619073,20,10
66,0,1,1,102.905529,20,10
67,0,1,1,103.39228200000001,20,10
68,0,1,1,119.353284,20,10
69,0,1,1,105.782042,20,10
70,0,1,1,100.78108400000001,20,10
71,0,1,1,98.493563000000009,20,10
72,0,1,1,99.221194999999994,20,10
73,0,1,1,101.86126700000001,20,10
74,0,1,1,99.068083000000001,20,10
75,0,1,1,101.646891,20,10
76,0,1,1,105.479596,20,10
77,0,1,1,97.477982000000011,20,10
78,0,1,1,96.309687000000011,20,10
79,0,1,1,102.725673,20,10
80,0,1,1,102.472256,20,10
