step,solve_ms,success,certificate_requested,certified,applied_control_effort,scenario_count,backup_available,backup_removal_budget_exceeded,backup_dro_failed,braking_collision_feasible,any_homotopy_geometrically_feasible,last_qp_converged,sqp_sampled_collision_feasible,fallback_sampled_collision_feasible,nominal_fallback_attempted,used_nominal_fallback
0,142.720133,1,1,0,3.9375790699859108,20,0,-1,-1,-1,-1,1,-1,-1,0,0
1,137.08130199999999,1,1,0,0.085256724795025718,20,1,0,-1,-1,-1,1,-1,-1,0,0
2,299.50616000000002,1,1,0,0.132727675124926,20,1,1,-1,1,1,1,-1,-1,0,0
3,128.11621100000002,1,1,0,0.11213609644387967,20,1,0,-1,-1,-1,1,-1,-1,0,0
4,258.24303999999995,1,1,0,0.2822682584705497,20,1,1,-1,1,1,1,-1,-1,0,0
5,133.63647900000001,1,1,0,0.036468209653634676,20,1,0,-1,-1,-1,1,-1,-1,0,0
6,227.20746,1,1,0,0.092338999726238949,20,1,1,-1,1,1,1,-1,-1,0,0
7,125.75743900000001,1,1,0,0.064635535164099395,20,1,0,-1,-1,-1,1,-1,-1,0,0
8,127.28497299999999,1,1,0,0.089277040223609966,20,1,0,-1,-1,-1,1,-1,-1,0,0
9,295.00368599999996,1,1,0,0.92210901282062263,20,1,1,-1,1,1,1,-1,-1,0,0
10,125.868323,1,1,0,0.072483988245292008,20,1,0,-1,-1,-1,1,-1,-1,0,0
11,125.18004199999999,1,1,0,0.15567706284570995,20,1,0,-1,-1,-1,1,-1,-1,0,0
12,220.278921,1,1,0,25.639979860555634,20,1,1,-1,1,1,1,-1,-1,0,0
13,121.82811599999999,1,1,0,25.639962408168024,20,1,0,-1,-1,-1,1,-1,-1,0,0
14,119.415938,1,1,0,22.039845458705372,20,1,0,-1,-1,-1,1,-1,-1,0,0
15,270.58190999999999,1,1,0,9.638699843630107,20,1,1,-1,1,1,1,-1,-1,0,0
16,128.72082600000002,1,1,0,9.6350424627512972,20,1,0,-1,-1,-1,1,-1,-1,0,0
17,118.41729199999999,1,1,0,9.1158391874615479,20,1,0,-1,-1,-1,1,-1,-1,0,0
18,120.417929,1,1,0,9.4898956499745015,20,1,0,-1,-1,-1,1,-1,-1,0,0
19,229.592443,1,1,0,0.75513938691333726,20,1,1,-1,0,1,1,-1,-1,0,0
20,197.630244,1,1,0,0.93926468885746706,20,1,1,-1,0,1,1,-1,-1,0,0
21,120.940006,1,1,0,0.28215189128522694,20,1,0,-1,-1,-1,1,-1,-1,0,0
22,221.32391700000002,1,1,0,0.29202312976361516,20,1,1,-1,0,1,1,-1,-1,0,0
23,130.948542,1,1,0,0.005683784913430392,20,1,0,-1,-1,-1,1,-1,-1,0,0
24,225.99432400000001,1,1,0,0.14266868964948334,20,1,1,-1,0,1,1,-1,-1,0,0
25,123.17154199999999,1,1,0,0.24160250510557776,20,1,0,-1,-1,-1,1,-1,-1,0,0
26,119.122111,1,1,0,0.054538992047556606,20,1,0,-1,-1,-1,1,-1,-1,0,0
27,216.93923000000001,1,1,0,0.029200130201831015,20,1,1,-1,0,1,1,-1,-1,0,0
28,128.25610500000002,1,1,0,0.080203083910757145,20,1,0,-1,-1,-1,1,-1,-1,0,0
29,138.74063599999999,1,1,0,0.014431266869224713,20,1,0,-1,-1,-1,1,-1,-1,0,0
30,232.233699,1,1,0,0.11105047113089754,20,1,1,-1,0,1,1,-1,-1,0,0
31,130.40106700000001,1,1,0,0.25145811532506462,20,1,0,-1,-1,-1,1,-1,-1,0,0
32,127.48403999999999,1,1,0,0.031295528414030736,20,1,0,-1,-1,-1,1,-1,-1,0,0
33,122.97541200000001,1,1,0,0.37395314420683584,20,1,0,-1,-1,-1,1,-1,-1,0,0
34,121.792807,1,1,0,0.17288256885021072,20,1,0,-1,-1,-1,1,-1,-1,0,0
35,212.481291,1,1,0,0.13705643135091444,20,1,1,-1,0,1,1,-1,-1,0,0
36,123.09908999999999,1,1,0,0.19417748491896603,20,1,0,-1,-1,-1,1,-1,-1,0,0
37,141.73413100000002,1,1,0,0.74641694882171594,20,1,0,-1,-1,-1,1,-1,-1,0,0
38,141.33574099999998,1,1,0,1.9998505796998312,20,1,0,-1,-1,-1,1,-1,-1,0,0
39,260.68079,1,1,0,2.0452797503200775,20,1,1,-1,0,1,1,-1,-1,0,0
40,124.21350000000001,1,1,0,4.7232719019502332,20,1,0,-1,-1,-1,1,-1,-1,0,0
41,132.42279100000002,1,1,0,5.5245844422649633,20,1,0,-1,-1,-1,1,-1,-1,0,0
42,141.33008000000001,1,1,0,3.4696251427934426,20,1,0,-1,-1,-1,1,-1,-1,0,0
43,120.9585,1,1,0,1.3615109654026654,20,1,0,-1,-1,-1,1,-1,-1,0,0
44,228.44686400000001,1,1,0,1.3011334039208591,20,1,1,-1,0,1,1,-1,-1,0,0
45,121.515001,1,1,0,8.0119306313600429,20,1,0,-1,-1,-1,1,-1,-1,0,0
46,118.80305300000001,1,1,0,1.2003734043884366,20,1,0,-1,-1,-1,1,-1,-1,0,0
47,131.04729,1,1,0,0.33887891182363683,20,1,1,-1,0,1,1,-1,-1,0,0
48,118.700614,1,1,0,1.4727718706703112,20,1,0,-1,-1,-1,1,-1,-1,0,0
49,118.811549,1,1,0,2.5240043938267673,20,1,0,-1,-1,-1,1,-1,-1,0,0
50,113.110292,1,1,0,1.7999423368827492,20,1,0,-1,-1,-1,1,-1,-1,0,0
51,193.149496,1,1,0,1.1390058714720248,20,1,1,-1,0,1,1,-1,-1,0,0
52,126.186778,1,1,0,1.0150888989488038,20,1,0,-1,-1,-1,1,-1,-1,0,0
53,114.38361900000001,1,1,0,0.6704219806866436,20,1,0,-1,-1,-1,1,-1,-1,0,0
54,217.31088100000002,1,1,0,0.43876204347041664,20,1,1,-1,0,1,1,-1,-1,0,0
55,122.46849399999999,1,1,0,0.6416932357886278,20,1,0,-1,-1,-1,1,-1,-1,0,0
56,118.886251,1,1,0,0.65571704463426139,20,1,0,-1,-1,-1,1,-1,-1,0,0
57,121.54363699999999,1,1,0,0.77939641576855045,20,1,0,-1,-1,-1,1,-1,-1,0,0
58,112.29370900000001,1,1,0,0.3019690146073164,20,1,0,-1,-1,-1,1,-1,-1,0,0
59,110.65791,1,1,0,0.43173158476509144,20,1,0,-1,-1,-1,1,-1,-1,0,0
60,186.12845899999999,1,1,0,5.1188717844131419,20,1,1,-1,0,1,1,-1,-1,0,0
61,112.774627,1,1,0,2.1029810240608482,20,1,0,-1,-1,-1,1,-1,-1,0,0
62,117.141576,1,1,0,1.6356433345077903,20,1,0,-1,-1,-1,1,-1,-1,0,0
63,112.740093,1,1,0,0.19730507099920286,20,1,0,-1,-1,-1,1,-1,-1,0,0
64,122.537114,1,1,0,0.06556537249360414,20,1,0,-1,-1,-1,1,-1,-1,0,0
65,109.633188,1,1,0,0.19794349396242167,20,1,0,-1,-1,-1,1,-1,-1,0,0
66,102.921689,1,1,0,0.64856619580927832,20,1,0,-1,-1,-1,1,-1,-1,0,0
67,103.40679899999999,1,1,0,0.63522248300170592,20,1,0,-1,-1,-1,1,-1,-1,0,0
68,119.366888,1,1,0,0.62493946166684855,20,1,0,-1,-1,-1,1,-1,-1,0,0
69,105.796718,1,1,0,0.55015852987507996,20,1,0,-1,-1,-1,1,-1,-1,0,0
70,100.79592099999999,1,1,0,0.02346724983080805,20,1,0,-1,-1,-1,1,-1,-1,0,0
71,98.506576999999993,1,1,0,0.01287368215000261,20,1,0,-1,-1,-1,1,-1,-1,0,0
72,99.233508,1,1,0,0.011647623797769792,20,1,0,-1,-1,-1,1,-1,-1,0,0
73,101.875473,1,1,0,0.0017774445500202405,20,1,0,-1,-1,-1,1,-1,-1,0,0
74,99.082549,1,1,0,0.0033324760969805816,20,1,0,-1,-1,-1,1,-1,-1,0,0
75,101.661959,1,1,0,0.0029687236102437838,20,1,0,-1,-1,-1,1,-1,-1,0,0
76,105.492671,1,1,0,0.00063796804379611933,20,1,0,-1,-1,-1,1,-1,-1,0,0
77,97.494673000000006,1,1,0,0.00053963520616010147,20,1,0,-1,-1,-1,1,-1,-1,0,0
78,96.323843000000011,1,1,0,0.00034893185316068627,20,1,0,-1,-1,-1,1,-1,-1,0,0
79,102.741372,1,1,0,0.00024954656573374453,20,1,0,-1,-1,-1,1,-1,-1,0,0
80,102.4853,1,1,0,0.00010836723867309136,20,1,0,-1,-1,-1,1,-1,-1,0,0
81,102.054074,1,1,0,6.6038966422443706e-05,20,1,0,-1,-1,-1,1,-1,-1,0,0
82,96.641930000000002,1,1,0,4.5703229988123543e-05,20,1,0,-1,-1,-1,1,-1,-1,0,0
83,96.881061000000003,1,1,0,2.3970342741644811e-05,20,1,0,-1,-1,-1,1,-1,-1,0,0
84,93.837835999999996,1,1,0,1.4506794573009764e-05,20,1,0,-1,-1,-1,1,-1,-1,0,0
85,90.130808000000002,1,1,0,8.6112200370255749e-06,20,1,0,-1,-1,-1,1,-1,-1,0,0
86,92.340106000000006,1,1,0,5.0364068949380437e-06,20,1,0,-1,-1,-1,1,-1,-1,0,0
87,90.910692999999995,1,1,0,2.969186957234415e-06,20,1,0,-1,-1,-1,1,-1,-1,0,0
88,89.831402000000011,1,1,0,1.7519780135269378e-06,20,1,0,-1,-1,-1,1,-1,-1,0,0
89,92.668354999999991,1,1,0,1.0340843669252166e-06,20,1,0,-1,-1,-1,1,-1,-1,0,0
