step,time_s,actor,obstacle_id,mode,x,y,theta,v,vx,vy,path_progress,minimum_clearance,ambiguity_radius,solve_time_ms,collision
0,0,ego,-1,,0,0,0,1.5,,,0,2.0542434376742857,0,0,0
0,0,obstacle,0,constant_velocity,5,0.15962027693564573,,,0.26866578771266175,0,0,2.0542434376742857,0,0,0
1,0.10000000000000001,ego,-1,,0.15987945647465396,0.00022483378559382913,0.0027557756093227405,1.6975933017866676,,,0.15987945647465396,1.9211215507713637,0,166.95151999999999,0
1,0.10000000000000001,obstacle,0,constant_velocity,5.0268665787712665,0.15962027693564573,,,0.26866578771266175,0,0.15987945647465396,1.9211215507713637,0,166.95151999999999,0
2,0.20000000000000001,ego,-1,,0.33005684563983806,0.001353821497551553,0.010505983468629082,1.7060378981588986,,,0.33005684563983806,1.777242712831,0,139.15545900000001,0
2,0.20000000000000001,obstacle,0,constant_velocity,5.053733157542533,0.15962027693564573,,,0.26866578771266175,0,0.33005684563983806,1.777242712831,0,139.15545900000001,0
3,0.30000000000000004,ego,-1,,0.49949012272939181,0.0037921095360932888,0.018291371090597485,1.6829870745973123,,,0.49949012272939181,1.6341478367947742,0,148.084137,0
3,0.30000000000000004,obstacle,0,turn_right,5.0805876472600717,0.15881440046667186,,,0.26854489717538937,-0.008058764689738802,0.49949012272939181,1.6341478367947742,0,148.084137,0
4,0.40000000000000002,ego,-1,,0.66779699862797248,0.0097811406366013365,0.052838189898219715,1.6854484085963639,,,0.66779699862797248,1.492757684601697,0,332.57118800000001,0
4,0.40000000000000002,obstacle,0,turn_right,5.1074058806957616,0.15720337276315113,,,0.26818233435689592,-0.016110277035207135,0.66779699862797248,1.492757684601697,0,332.57118800000001,0
5,0.5,ego,-1,,0.83579780100136347,0.019197153454126498,0.059143009451901832,1.6798465076868381,,,0.83579780100136347,1.3519283682870677,0,170.86559,0
5,0.5,obstacle,0,turn_right,5.134163723249686,0.15478864364127565,,,0.26757842553924577,-0.024147291218754863,0.83579780100136347,1.3519283682870677,0,170.86559,0
6,0.60000000000000009,ego,-1,,1.0029023622417883,0.027934388532303969,0.045316007134468331,1.6668366126867278,,,1.0029023622417883,1.2103374244655927,0,134.57424700000001,0
6,0.60000000000000009,obstacle,0,constant_velocity,5.1609215658036103,0.15237391451940016,,,0.26757842553924577,-0.024147291218754863,1.0029023622417883,1.2103374244655927,0,134.57424700000001,0
7,0.70000000000000007,ego,-1,,1.1694504328715942,0.040006479925141343,0.099364455547904074,1.6732702127727119,,,1.1694504328715942,1.0800474378565788,0,292.33893500000005,0
7,0.70000000000000007,obstacle,0,turn_left,5.1877397992393002,0.15076288681587946,,,0.26818233435689592,-0.016110277035207135,1.1694504328715942,1.0800474378565788,0,292.33893500000005,0
8,0.80000000000000004,ego,-1,,1.3355971792222636,0.061845250123630624,0.16198799034883599,1.6787949440885124,,,1.3355971792222636,0.9696524622279048,0,140.94290800000002,0
8,0.80000000000000004,obstacle,0,turn_right,5.2144976417932245,0.14834815769400397,,,0.26757842553924577,-0.024147291218754863,1.3355971792222636,0.9696524622279048,0,140.94290800000002,0
9,0.90000000000000002,ego,-1,,1.4993422857325656,0.091455838477479387,0.19591212501701286,1.6493818789755641,,,1.4993422857325656,0.86145542259455299,0,132.07269199999999,0
9,0.90000000000000002,obstacle,0,turn_right,5.2411710132131857,0.14513190024699407,,,0.26673371419961217,-0.032162574470098973,1.4993422857325656,0.86145542259455299,0,132.07269199999999,0
10,1,ego,-1,,1.6612747581715877,0.12250499313444362,0.18297066009494872,1.6482873021026505,,,1.6612747581715877,0.72574639244331807,0,145.641041,0
10,1,obstacle,0,constant_velocity,5.2678443846331469,0.14191564279998417,,,0.26673371419961217,-0.032162574470098973,1.6612747581715877,0.72574639244331807,0,145.641041,0
11,1.1000000000000001,ego,-1,,1.8042201922235244,0.14335626464221163,0.10297143610243366,1.2416422189907281,,,1.8042201922235244,0.56551677999369465,0,345.71540299999998,0
11,1.1000000000000001,obstacle,0,turn_left,5.2946022271870721,0.13950091367810868,,,0.26757842553924577,-0.024147291218754863,1.8042201922235244,0.56551677999369465,0,345.71540299999998,0
12,1.2000000000000002,ego,-1,,1.9264677712161973,0.15108653478831646,0.02297260294389783,1.2088460036733599,,,1.9264677712161973,0.44665708014921623,0,142.15583800000002,0
12,1.2000000000000002,obstacle,0,turn_right,5.3212755986070333,0.13628465623109878,,,0.26673371419961217,-0.032162574470098973,1.9264677712161973,0.44665708014921623,0,142.15583800000002,0
13,1.3,ego,-1,,2.0453934501294402,0.14908748370711972,-0.057016066146885855,1.1706377865094417,,,2.0453934501294402,0.35947408548537085,0,156.57239799999999,0
13,1.3,obstacle,0,constant_velocity,5.3479489700269944,0.13306839878408888,,,0.26673371419961217,-0.032162574470098973,2.0453934501294402,0.35947408548537085,0,156.57239799999999,0
14,1.4000000000000001,ego,-1,,2.1677369546995005,0.14078319069729597,-0.078209237660337688,1.2819083872704911,,,2.1677369546995005,0.271853199275496,0,157.458358,0
14,1.4000000000000001,obstacle,0,turn_left,5.3747068125809196,0.1306536696622134,,,0.26757842553924577,-0.024147291218754863,2.1677369546995005,0.271853199275496,0,157.458358,0
15,1.5,ego,-1,,2.2780941540278206,0.12961694014568517,-0.12594573661485817,0.93671409957014484,,,2.2780941540278206,0.2160340552014155,0,347.132589,0
15,1.5,obstacle,0,turn_right,5.4013801840008808,0.12743741221520349,,,0.26673371419961217,-0.032162574470098973,2.2780941540278206,0.2160340552014155,0,347.132589,0
16,1.6000000000000001,ego,-1,,2.3663920183476268,0.12194218561336358,-0.045947231931626933,0.83637368632013176,,,2.3663920183476268,0.1180849039481684,0,147.88616900000002,0
16,1.6000000000000001,obstacle,0,turn_left,5.428138026554806,0.12502268309332801,,,0.26757842553924577,-0.024147291218754863,2.3663920183476268,0.1180849039481684,0,147.88616900000002,0
17,1.7000000000000002,ego,-1,,2.4556272800673571,0.12148642854672714,0.034052760460127313,0.94883018638057304,,,2.4556272800673571,0.052636725757077896,0,135.98270300000001,0
17,1.7000000000000002,obstacle,0,turn_right,5.4548113979747672,0.12180642564631812,,,0.26673371419961217,-0.032162574470098973,2.4556272800673571,0.052636725757077896,0,135.98270300000001,0
18,1.8,ego,-1,,2.5547583726106797,0.12890163391602838,0.11405253546150948,1.0398605236733607,,,2.5547583726106797,0.019371571809160271,0,269.31368700000002,0
18,1.8,obstacle,0,constant_velocity,5.4814847693947284,0.11859016819930822,,,0.26673371419961217,-0.032162574470098973,2.5547583726106797,0.019371571809160271,0,269.31368700000002,0
19,1.9000000000000001,ego,-1,,2.6668591018825958,0.14554276826388868,0.17890539256844273,1.2271192235112534,,,2.6668591018825958,0.004984656931248499,0,141.63101,0
19,1.9000000000000001,obstacle,0,turn_right,5.5080496654468467,0.11457527684177536,,,0.26564896052118453,-0.04014891357532864,2.6668591018825958,0.004984656931248499,0,141.63101,0
20,2,ego,-1,,2.7767067482590657,0.16814142766441367,0.22844102476405623,1.016072190603674,,,2.7767067482590657,0.0073368232620959484,0,307.38750500000003,0
20,2,obstacle,0,constant_velocity,5.534614561498965,0.11056038548424249,,,0.26564896052118453,-0.04014891357532864,2.7767067482590657,0.0073368232620959484,0,307.38750500000003,0
21,2.1000000000000001,ego,-1,,2.8769926787702014,0.1929619190377167,0.25664703117234505,1.0502319721033535,,,2.8769926787702014,0.006139554708555317,0,144.31976899999998,0
21,2.1000000000000001,obstacle,0,turn_left,5.5612879329189262,0.1073441280372326,,,0.26673371419961217,-0.032162574470098973,2.8769926787702014,0.006139554708555317,0,144.31976899999998,0
22,2.2000000000000002,ego,-1,,2.971915630164661,0.21880493196091552,0.27539522945087402,0.9173565091511291,,,2.971915630164661,0.0043446034504899256,0,284.97693299999997,0
22,2.2000000000000002,obstacle,0,turn_left,5.5880457754728514,0.10492939891535712,,,0.26757842553924577,-0.024147291218754863,2.971915630164661,0.0043446034504899256,0,284.97693299999997,0
23,2.3000000000000003,ego,-1,,3.0592949404481171,0.24407612775578882,0.28770157923488232,0.9018610831146332,,,3.0592949404481171,0.0030893379549127298,0,146.314098,0
23,2.3000000000000003,obstacle,0,turn_left,5.6148640089085413,0.1033183712118364,,,0.26818233435689592,-0.016110277035207135,3.0592949404481171,0.0030893379549127298,0,146.314098,0
24,2.4000000000000004,ego,-1,,3.1559364634859586,0.27335949120136366,0.30028234597708492,1.1177659452610675,,,3.1559364634859586,0.0063377364683264714,0,143.47849200000002,0
